GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu Oct 10 12:16:09 GMT+02:00 2019,10-ott-2019 12:16:08.242,13.45030804,42.32894683,25.52,4.288,637.7291259765625,40.5,2.00761414,7.40112305,4.59371948,0.02913521,0.42315742,0,-,181.2480011,14.46927834,0,6.91105127,15.71516228,6.36314917,-,-,-,0,134.57267761,3.90799713,8.78479004,589.81341553,1902.5,4.28800011,637.72912598,42.32894516,13.45030785,40.5,14,2.87419057,8.77142715,88.35438538,-,-,7.84313726,7.84313726,-,-,0,21,16.1420002,561,674,545.47698975,91.87200165,88,60.35151672,62.62892914
Thu Oct 10 12:16:11 GMT+02:00 2019,10-ott-2019 12:16:10.189,13.450668099999998,42.32926233,23.44,3.216,637.9656982421875,39.8,2.8862915,7.8296814,5.65435791,-0.03521129,0.42315742,0,-,181.2480011,14.469633100000001,0,6.91088152,15.71578503,6.36289692,-,-,-,0,134.13716125,5.87200165,8.80818367,589.83679199,1854.5,3.21600008,637.96569824,42.32926178,13.45066833,39.79999924,13,2.86425567,8.74110794,88.39463806,-,-,7.84313726,7.84313726,-,-,0,21,16.1420002,563,676,547.42498779,84.38400269,86,60.42900467,62.70219421
Thu Oct 10 12:16:14 GMT+02:00 2019,10-ott-2019 12:16:13.775,13.451179999999999,42.32972033,20.49,4.288,639.839599609375,40.0,2.22787476,6.34048462,6.30319214,0.02822818,0.42315742,0,-,181.2480011,14.46998692,0,6.91071224,15.71640396,6.3626461,-,-,-,0,133.70445251,1.38400269,8.85376644,589.88238525,1790,4.28800011,639.83959961,42.32971954,13.45118046,40.0,13,2.84614563,8.68583965,88.46801758,-,-,7.84313726,7.84313726,-,-,0,21,16.1420002,566,678,551.01098633,73.76399994,83,60.49698639,62.765625
Thu Oct 10 12:16:20 GMT+02:00 2019,10-ott-2019 12:16:19.275,13.45179472,42.33028629,9.47,3.216,639.46484375,38.2,1.35638428,7.73391724,4.43571472,-0.00713522,0.42315742,0,-,181.2480011,14.47034168,0,6.91054296,15.71702194,6.36239624,-,-,-,0,133.27453613,2.17599869,8.85402107,589.88262939,1011.5,3.21600008,639.46484375,42.33028793,13.45179462,38.20000076,15,2.81880999,8.60241699,88.5787735,-,-,7.84313726,21.56862831,-,-,0,21,16.1420002,572,684,556.51098633,34.09199905,38,60.4401207,62.69254684
Thu Oct 10 12:16:22 GMT+02:00 2019,10-ott-2019 12:16:21.796,13.45194902,42.33042542,10.66,3.216,639.7059326171875,36.5,2.52236938,7.94219971,4.69906616,-0.00803618,0.42315742,52.94117737,-,181.2480011,14.470695499999998,0,6.91037416,15.71763611,6.36214733,-,-,-,0,132.84738159,2.49599838,8.88324928,589.91186523,2315.5,3.21600008,639.70593262,42.33042526,13.45194912,36.5,15,2.8064598999999997,8.56472778,88.6288147,-,-,20.7843132,19.6078434,-,-,10.98039246,21,16.1420002,574,687,559.03100586,38.37599945,39,60.37611771,62.61919403
Thu Oct 10 12:16:24 GMT+02:00 2019,10-ott-2019 12:16:22.951,13.45211193,42.33058979,11.17,3.216,641.62646484375,35.0,2.68278503,7.25027466,5.00312805,-0.0210619,0.41608697,19.6078434,-,13.56682396,14.47047424,7.37076855,6.91047955,15.71105862,6.36481094,-,-,-,194.95669556,133.04580688,0.78800201,8.90134907,589.92993164,2467,3.21600008,641.62646484,42.33058929,13.4521122,35.0,14,2.80083084,8.54754829,88.65161896,-,-,7.84313726,7.84313726,-,-,0,21,16.1420002,575,688,560.18701172,40.21199799,41,60.31845093,62.55246735
Thu Oct 10 12:16:26 GMT+02:00 2019,10-ott-2019 12:16:25.288,13.45229077,42.33072654,10.35,3.216,640.833984375,43.5,2.56785583,7.37478638,4.55541992,-0.01457438,0.41179425,0.39215687,-,29.20335007,14.47408009,3.42419338,6.90875816,15.75219345,6.34818983,-,-,-,90.56985474,132.91053772,0.09200287,8.92116451,589.94976807,2323.5,3.21600008,640.83398438,42.33072662,13.45229053,43.5,14,2.78950977,8.51299858,88.69749451,-,-,15.68627453,16.47058868,-,-,2.74509811,21,16.1420002,578,691,562.52600098,37.26000214,38,60.25222397,62.4769249
Thu Oct 10 12:16:30 GMT+02:00 2019,10-ott-2019 12:16:28.952,13.45264531,42.330946999999995,9.03,3.216,640.172119140625,55.4,3.54469299,8.16247559,4.20587158,-0.00931566,0.41179425,30.98039246,-,181.2480011,14.47443485,0,6.90858889,15.75270844,6.34798288,-,-,-,0,132.48860168,1.26000214,8.93945885,589.96807861,2212.5,3.21600008,640.17211914,42.33094788,13.4526453,55.40000153,15,2.77197266,8.45947933,88.76854706,-,-,7.84313726,7.84313726,-,-,7.05882359,21,16.1420002,581,693,566.18701172,32.50799942,36,60.18047333,62.39570618
Thu Oct 10 12:16:33 GMT+02:00 2019,10-ott-2019 12:16:32.841,13.45296601,42.33106448,8.75,3.216,637.5810546875,62.0,-1.16470337,7.18084717,7.01187134,0.04521819999999999,0.40393955,18.8235302,-,26.87518883,14.47746754,3.72082686,6.90714169,15.78641319,6.33442974,-,-,-,98.415802,132.38076782,0.24399948,8.98178291,590.01037598,2090,3.21600008,637.58105469,42.33106613,13.45296574,62.0,15,2.75358319,8.40335846,88.84305573,-,-,9.01960754,10.58823586,-,-,0,21,16.1420002,585,698,570.07598877,31.5,35,60.10619354,62.3119278
Thu Oct 10 12:16:35 GMT+02:00 2019,10-ott-2019 12:16:34.554,13.45308707,42.33118138,8.76,3.216,637.936767578125,17.1,2.1033783,7.78419495,4.73977661,-0.02755922,0.39673597,89.41176605,-,50.62346649,14.4778223,1.97532737,6.90697289,15.78683186,6.33426142,-,-,-,52.24737549,132.12799072,1.19200134,9.0165062,590.04510498,1932.5,3.21600008,637.93676758,42.33118057,13.45308685,17.10000038,13,2.74556017,8.37887478,88.87556458,-,-,17.25490189,16.47058868,-,-,7.84313726,22,16.1420002,587,700,571.78900146,31.5359993,31,60.02058792,62.216465
Thu Oct 10 12:16:39 GMT+02:00 2019,10-ott-2019 12:16:38.094,13.45324871,42.33152991,11.83,3.216,636.908203125,32.2,2.40266418,7.46336365,4.98397827,-0.01853389,0.38933372,99.60784149,-,8.59488392,14.47638321,11.63458633,6.90765905,15.7651701,6.34296513,-,-,-,307.73458862,132.6802063,1.95199966,9.03504086,590.06365967,2114.5,3.21600008,636.90820312,42.33153152,13.45324898,32.20000076,13,2.72912335,8.32871246,88.94216156,-,-,28.62745094,8.62745094,-,-,20.7843132,22,16.1420002,591,704,575.33001709,42.58799744,35,59.94721222,62.13373947
Thu Oct 10 12:16:41 GMT+02:00 2019,10-ott-2019 12:16:40.085,13.45342017,42.33170901,13.56,3.216,637.6800537109375,39.0,2.0459137,8.92861938,4.35430908,0.05287236,0.36825728,98.8235321,-,5.77107477,14.47425556,17.32743454,6.90867424,15.73515701,6.35506344,-,-,-,458.31033325,133.70098877,0.38799667,9.07010841,590.09869385,1857.5,3.21600008,637.68005371,42.33171082,13.45342064,39.0,15,2.7199718999999996,8.30078411,88.97924042,-,-,38.82352829,37.64706039,-,-,30.58823586,22,16.1420002,593,706,577.32000732,48.81600189,44,59.90058517,62.07878876
Thu Oct 10 12:16:42 GMT+02:00 2019,10-ott-2019 12:16:41.061,13.45352954,42.331808,14.57,3.216,637.549560546875,39.9,2.01719666,7.5663146999999995,5.40057373,0.0001857,0.34619996,71.37255096,-,4.43424892,14.47180176,22.55126381,6.90984583,15.70132256,6.36875772,-,-,-,596.48052979,135.14718628,4.18399811,9.08901024,590.11761475,1978.5,3.21600008,637.54956055,42.33180618,13.45352936,39.90000153,16,2.71550608,8.28715515,88.99733734,-,-,15.68627453,10.98039246,-,-,8.62745094,22,16.1420002,593,707,578.29602051,52.45199585,53,59.88046646,62.05136108
Thu Oct 10 12:16:43 GMT+02:00 2019,10-ott-2019 12:16:42.802,13.45363721,42.33190778,14.43,3.216,637.74951171875,40.1,1.54553223,8.05952454,4.11248779,0.0055171000000000005,0.34227085,1.56862748,-,14.52911949,14.47181606,6.88258648,6.90983915,15.69782352,6.37017727,-,-,-,182.04428101,135.29327393,0.54800415,9.10339355,590.13201904,1994.5,3.21600008,637.74951172,42.33190918,13.45363712,40.09999847,12,2.70757604,8.26295471,89.02947235,-,-,20.7843132,20.7843132,-,-,10.98039246,22,16.1420002,595,708,580.0369873,51.94799805,53,59.860466,62.02409744
Thu Oct 10 12:16:45 GMT+02:00 2019,10-ott-2019 12:16:43.923,13.45385629,42.33211334,15.28,3.216,638.279541015625,38.3,0.85600281,8.42105103,4.80680847,0.02590773,0.34227085,100,-,181.2480011,14.47216988,0,6.90967035,15.69848156,6.36991024,-,-,-,0,134.87310791,1.26000214,9.129282,590.15789795,2044,3.21600008,638.27954102,42.33211517,13.45385647,38.29999924,14,2.70249915,8.24746037,89.0500412,-,-,29.80392265,29.01960754,-,-,20,22,16.1420002,596,710,581.15698242,55.00799942,54,59.84347916,62
Thu Oct 10 12:16:46 GMT+02:00 2019,10-ott-2019 12:16:44.895,13.45397003,42.33222173,15.29,3.216,638.242431640625,36.5,1.0738678,8.035583500000001,4.25375366,-0.08345883,0.33047369,79.21569061,-,5.72356701,14.47003269,17.47125816,6.91069031,15.66888237,6.38194323,-,-,-,462.11447144,135.88624573,2.99200058,9.1466732,590.17529297,2171.5,3.21600008,638.24243164,42.33222198,13.45396996,36.5,14,2.69809937,8.23403358,89.06786346,-,-,26.66666794,25.49019623,-,-,16.86274529,22,16.1420002,597,710,582.13098145,55.04399872,58,59.83815002,61.98802567
Thu Oct 10 12:16:47 GMT+02:00 2019,10-ott-2019 12:16:46.481,13.45409045,42.33235758,17.09,3.216,636.689208984375,34.0,0.90148926,8.75624084,3.99278259,0.0054293,0.32401973,98.4313736,-,9.88746262,14.46891403,10.11360741,6.91122484,15.65177727,6.38891792,-,-,-,267.50473022,136.29246521,5.95600128,9.16265583,590.19128418,2300.5,3.21600008,636.68920898,42.33235931,13.45409012,34.0,12,2.69097018,8.21227646,89.09675598,-,-,44.31372452,48.23529434,-,-,31.37254906,22,16.1420002,599,712,583.71600342,61.52399826,61,59.84149933,61.98507309
Thu Oct 10 12:16:49 GMT+02:00 2019,10-ott-2019 12:16:48.774,13.45433133,42.33263793,19.88,3.216,636.46484375,33.5,2.97247314,7.49449158,5.02468872,0.00610304,0.29845899,99.60784149,-,4.30513573,14.46643353,23.22758675,6.91240978,15.61830616,6.40260983,-,-,-,614.3692627,137.76347351,8.54800415,9.20226479,590.230896,2589.5,3.21600008,636.46484375,42.33263779,13.454331400000001,33.5,15,2.68071842,8.18099117,89.13829041,-,-,54.90196228,8.23529434,-,-,51.76470566,22,16.1420002,601,714,586.01000977,71.56799316,70,59.87068939,62.00893021
Thu Oct 10 12:16:52 GMT+02:00 2019,10-ott-2019 12:16:51.395,13.45479858,42.33310691,22.31,3.216,638.288330078125,35.1,2.33082581,7.12098694,5.66871643,-0.02181922,0.27234802,95.6862793,-,7.27630711,14.46467876,13.74294949,6.91324854,15.59377098,6.41268349,-,-,-,363.50076294,138.45591736,1.18400574,9.2438736,590.27246094,2233.5,3.21600008,638.28833008,42.33310699,13.4547987,35.09999847,15,2.66910505,8.14554882,89.18534851,-,-,45.09804153,7.84313726,-,-,42.74509811,22,16.1420002,604,717,588.63000488,80.31599426,77,59.91976929,62.05341339
Thu Oct 10 12:16:56 GMT+02:00 2019,10-ott-2019 12:16:55.441,13.45535296,42.33376018,20.38,3.216,638.52392578125,30.1,1.31329346,6.38597107,5.30241394,-0.00249644,0.25157827,0,-,11.23679829,14.46389198,8.89914703,6.91362476,15.58099461,6.41794205,-,-,-,235.38227844,138.75233459,2.08800507,9.29741764,590.3260498,2206.5,3.21600008,638.52392578,42.33375931,13.45535278,30.10000038,15,2.65136719,8.09141636,89.25721741,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,608,721,592.67602539,73.36799622,81,59.97999954,62.10946655
Thu Oct 10 12:16:58 GMT+02:00 2019,10-ott-2019 12:16:57.734,13.45559423,42.33406858,18.84,3.216,639.611572265625,28.6,3.46089172,6.79537964,6.02067566,0.00421963,0.25157827,0,-,181.2480011,14.46424389,0,6.91345644,15.58195686,6.4175458,-,-,-,0,138.32931519,0.69200134,9.39383221,590.42242432,1939,3.21600008,639.61157227,42.3340683,13.45559406,28.60000038,13,2.6414187,8.06105614,89.2975235,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,610,723,594.96899414,67.8239975,71,60.0113945,62.1356926
Thu Oct 10 12:16:59 GMT+02:00 2019,10-ott-2019 12:16:58.840,13.4557036,42.3342175,18.83,3.216,639.6939697265625,28.5,2.38349915,7.83207703,5.69744873,0.0185211,0.25157827,0.39215687,-,181.2480011,14.46459675,0,6.91328764,15.58291531,6.41715097,-,-,-,0,137.90885925,4.78799438,9.42392635,590.45251465,1738,3.21600008,639.69396973,42.33421707,13.45570374,28.5,13,2.63664246,8.04648018,89.31687927,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,611,724,596.07598877,67.78799438,63,60.01988602,62.138237
Thu Oct 10 12:17:02 GMT+02:00 2019,10-ott-2019 12:17:01.244,13.45596354,42.33457543,13.07,3.216,639.032470703125,26.6,2.55349731,7.07789612,5.74533081,0.02608913,0.25157827,1.96078432,-,181.2480011,14.46494961,0,6.91311932,15.58386898,6.41675806,-,-,-,0,137.49095154,0.13599777,9.45535946,590.48394775,1007,3.21600008,639.0324707000001,42.33457565,13.45596313,26.60000038,14,2.62633395,8.01502037,89.35864258,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,614,727,598.47900391,47.05199814,53,60,62.11143875
Thu Oct 10 12:17:04 GMT+02:00 2019,10-ott-2019 12:17:03.864,13.45607647,42.33476432,10.59,3.216,639.3262939453125,23.1,0.17843628,7.54716492,5.66871643,0.01691324,0.25157827,1.56862748,-,181.2480011,14.46530247,0,6.91295052,15.58481884,6.41636705,-,-,-,0,137.07557678,5.05199814,9.48124695,590.50982666,1680,3.21600008,639.32629395,42.33476257,13.45607662,23.10000038,13,2.61518168,7.9809866,89.40383148,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,616,729,601.09997559,38.12400055,42,59.9491539,62.05263138
Thu Oct 10 12:17:06 GMT+02:00 2019,10-ott-2019 12:17:05.407,13.45616411,42.33492985,9.66,3.216,641.8443603515625,14.6,1.15527344,8.05473328,4.99835205,-0.00753343,0.25157827,5.49019623,-,181.2480011,14.46565437,0,6.91278219,15.58576393,6.41597795,-,-,-,0,136.66268921,0.43199921,9.50524235,590.53387451,1351.5,3.21600008,641.84436035,42.33493042,13.45616436,14.60000038,13,2.60866475,7.96109772,89.43023682,-,-,7.84313726,13.72549057,-,-,0,22,16.1420002,618,731,602.64202881,34.77599716,36,59.88169098,61.97667694
Thu Oct 10 12:17:09 GMT+02:00 2019,10-ott-2019 12:17:08.214,13.45611916,42.335189299999996,10.49,3.216,642.2470703125,345.2,0.60700989,7.74827576,3.33677673,-0.02205694,0.25157827,100,-,181.2480011,14.46600723,0,6.91261387,15.58670521,6.41559076,-,-,-,0,136.25228882,1.16800308,9.52668953,590.55529785,1283,3.21600008,642.24707031,42.33518982,13.45611954,345.20001221,14,2.5968802,7.92513418,89.4779892,-,-,25.88235283,25.09803963,-,-,16.47058868,22,16.1420002,621,734,605.45001221,37.76399994,34,59.80899048,61.8953476
Thu Oct 10 12:17:11 GMT+02:00 2019,10-ott-2019 12:17:10.145,13.45604088,42.3353889,12.11,3.216,642.5908203125,344.2,0.70996094,7.64532471,5.74295044,-0.00359404,0.23200732,65.49019623,-,5.7482481,14.4638834,17.39624214,6.91362858,15.55843353,6.42724848,-,-,-,460.13031006,137.22198486,0.60000229,9.55607605,590.58465576,1593.5,3.21600008,642.59082031,42.33538818,13.45604134,344.20001221,14,2.58884621,7.90061617,89.51053619,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,623,736,607.37902832,43.59599686,42,59.75910187,61.83768082
Thu Oct 10 12:17:13 GMT+02:00 2019,10-ott-2019 12:17:12.242,13.45598639,42.33558419,10.86,3.216,642.770263671875,354.3,2.8575592,7.29577637,5.41493225,0.00801551,0.22799455,3.92156863,-,16.77845001,14.46444702,5.95990181,6.91335917,15.56192875,6.42580509,-,-,-,157.63929749,137.28292847,0.59599686,9.57125759,590.59985352,1601.5,3.21600008,642.77026367,42.33558273,13.45598602,354.29998779,15,2.58016467,7.87412167,89.54571533,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,625,738,609.47698975,39.09599686,43,59.71229172,61.78323746
Thu Oct 10 12:17:16 GMT+02:00 2019,10-ott-2019 12:17:14.935,13.45603204,42.33586537,10.59,3.216,643.464599609375,10.7,1.98846436,8.53596497,4.97201538,0.04617506,0.22799455,65.49019623,-,181.2480011,14.46479988,0,6.91319084,15.56292629,6.4253931,-,-,-,0,136.87435913,0.95199966,9.60647011,590.6350708,1434,3.21600008,643.46459961,42.33586502,13.4560318,10.69999981,13,2.56910586,7.84037209,89.59052277,-,-,16.86274529,16.47058868,-,-,6.66666698,22,16.1420002,627,740,612.16998291,38.12400055,38,59.65180969,61.71469879
Thu Oct 10 12:17:17 GMT+02:00 2019,10-ott-2019 12:17:16.374,13.45605691,42.33595898,10.59,3.216,643.81787109375,11.3,2.5151825,8.02839661,5.87461853,0.06499487,0.2232478,15.29411793,-,22.34384727,14.46671677,4.47541189,6.91227436,15.58224487,6.41742706,-,-,-,118.37456512,136.81945801,0.12400055,9.62765503,590.65625,1447.5,3.21600008,643.81787109,42.33596039,13.45605659,11.30000019,13,2.56323934,7.82246923,89.61428833,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,629,742,613.60797119,38.12400055,38,59.59166718,61.64655304
Thu Oct 10 12:17:19 GMT+02:00 2019,10-ott-2019 12:17:18.775,13.45608217,42.33613152,9.87,3.216,644.093994140625,7.5,2.01480103,8.42344666,3.81561279,-0.10333160000000001,0.22175445,33.72549057,-,84.90135193,14.46706867,1.17781305,6.91210651,15.58318615,6.41703939,-,-,-,31.1531353,136.50683594,0.46800232,9.64088249,590.66949463,1389.5,3.21600008,644.09399414,42.33613205,13.45608234,7.5,13,2.55349565,7.79273367,89.65377045,-,-,23.92156982,23.52941132,-,-,14.11764717,22,16.1420002,631,744,616.01098633,35.53199768,36,59.5263176,61.57306671
Thu Oct 10 12:17:22 GMT+02:00 2019,10-ott-2019 12:17:21.634,13.45614307,42.33643422,11.94,3.216,643.546630859375,9.0,2.05789185,7.54716492,4.98876953,0.0018112000000000002,0.21432875,49.80392075,-,19.47841835,14.46828842,5.13378048,6.91152382,15.59422016,6.41249895,-,-,-,135.78840637,136.50471497,4.98400116,9.66903687,590.69763184,1602,3.21600008,643.54663086,42.33643341,13.45614338,9.0,14,2.5419991000000004,7.75764847,89.70035553,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,634,747,618.86999512,42.98399734,43,59.4806633,61.52000046
Thu Oct 10 12:17:23 GMT+02:00 2019,10-ott-2019 12:17:22.722,13.45616927,42.33654016,11.95,3.216,643.47314453125,11.3,3.94212341,7.24310303,6.20980835,0.08682355,0.21076053,8.23529434,-,36.08556747,14.46864033,2.77113318,6.91135597,15.59512711,6.41212606,-,-,-,73.29642487,136.31881714,0.01999664,9.69881439,590.72741699,1137.5,3.21600008,643.47314453,42.33654022,13.45616913,11.30000019,14,2.53765941,7.74440432,89.71793365,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,635,748,619.95599365,43.01999664,43,59.43526077,61.46723557
Thu Oct 10 12:17:24 GMT+02:00 2019,10-ott-2019 12:17:23.694,13.45619748,42.33663723,10.92,3.216,644.1864013671875,14.0,4.950088500000001,6.24711609,6.12602234,0.14950262,0.20840685,0,-,101.08608246,14.46899128,0.98923528,6.91118765,15.59602928,6.41175508,-,-,-,26.16525459,135.99577332,0.68799973,9.71136856,590.73999023,2363.5,3.21600008,644.18640137,42.33663559,13.45619774,14.0,11,2.53377962,7.73256397,89.73365784,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,636,749,620.92999268,39.31200027,40,59.38186646,61.40625
Thu Oct 10 12:17:25 GMT+02:00 2019,10-ott-2019 12:17:24.680,13.4562209,42.33672058,10.39,4.288,643.15869140625,17.2,5.45526123,7.54237366,4.15080261,0.06726441,0.20840685,0,-,181.2480011,14.46934319,0,6.9110198,15.59692764,6.41138554,-,-,-,0,135.59812927,6.40399933,9.72090435,590.74951172,1890,4.28800011,643.15869141,42.33671951,13.45622063,17.20000076,12,2.52986407,7.72061491,89.74951935,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,637,750,621.91601562,37.40399933,31,59.30411148,61.32011414
Thu Oct 10 12:17:27 GMT+02:00 2019,10-ott-2019 12:17:26.542,13.45631602,42.33682289,6.85,4.288,643.1640625,44.2,3.33639526,8.60539246,1.9912261999999998,0.01629917,0.20840685,1.56862748,-,181.2480011,14.46969509,0,6.91085196,15.59782219,6.41101789,-,-,-,0,135.20280457,10.40399933,9.72879887,590.75738525,1603.5,4.28800011,643.1640625,42.33682251,13.45631599,44.20000076,14,2.5225028999999997,7.69814968,89.77935028,-,-,25.09803963,30.58823586,-,-,14.11764717,22,16.1420002,639,752,623.77801514,24.65999985,27,59.21584702,61.2231636
Thu Oct 10 12:17:28 GMT+02:00 2019,10-ott-2019 12:17:27.633,13.45639488,42.33685941,6.6,5.36,642.564453125,64.4,1.74424744,8.95495605,3.04946899,-0.00171691,0.20840685,95.29412079,-,181.2480011,14.470047000000001,0,6.91068411,15.59871292,6.41065216,-,-,-,0,134.80976868,3.24000168,9.7428236,590.77142334,1653,5.36000013,642.56445312,42.33686066,13.45639515,64.40000153,13,2.51820946,7.68504763,89.7967453,-,-,30.98039246,29.01960754,-,-,22.35294151,22,16.1420002,640,753,624.86901855,23.75999832,27,59.12806702,61.12676239
Thu Oct 10 12:17:29 GMT+02:00 2019,10-ott-2019 12:17:28.642,13.45648295,42.33684551,7.15,5.36,642.36083984375,88.2,1.86157227,8.59822083,3.79885864,0.00371095,0.19698408,73.33333588,-,3.03181887,14.46726799,32.98281479,6.91201115,15.56370735,6.42507076,-,-,-,872.39483643,136.94769287,7.26000023,9.7522068,590.78082275,1951.5,5.36000013,642.36083984,42.336845399999994,13.45648289,88.19999695,15,2.51425195,7.67296982,89.81277466,-,-,25.49019623,23.92156982,-,-,16.47058868,22,16.1420002,641,754,625.87799072,25.73999977,33,59.05706406,61.04775238
Thu Oct 10 12:17:33 GMT+02:00 2019,10-ott-2019 12:17:32.050,13.45693688,42.33676635,8.95,5.36,649.794677734375,99.6,1.62454224,7.92544556,5.08692932,-0.0176301,0.18922655,16.86274529,-,6.50500154,14.46533489,15.37246704,6.91293526,15.53854465,6.43547535,-,-,-,406.60147095,137.72705078,11.54800034,9.76862717,590.79724121,2198.5,5.36000013,649.79467773,42.33676529,13.45693684,99.59999847,12,2.50097609,7.63245487,89.86656952,-,-,18.03921509,17.64705849,-,-,7.84313726,22,16.1420002,644,757,629.28601074,32.21999741,37,58.99729156,60.98039246
Thu Oct 10 12:17:35 GMT+02:00 2019,10-ott-2019 12:17:34.120,13.45717636,42.33678158,7.88,4.288,650.887451171875,73.9,1.39709473,5.92868042,7.75167847,0.02270283,0.18432011,50.98039246,-,67.27657318,14.46568584,1.48637056,6.91276741,15.53957844,6.43504715,-,-,-,39.31447601,137.44343567,0.29200172,9.79991627,590.82855225,1856.5,4.28800011,650.88745117,42.33678055,13.45717621,73.90000153,15,2.49298072,7.60805416,89.89896393,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,647,760,631.35601807,28.36800003,31,58.92162323,60.89664841
Thu Oct 10 12:17:37 GMT+02:00 2019,10-ott-2019 12:17:36.544,13.45730196,42.33682943,3.03,3.216,649.968505859375,54.5,2.26139832,7.60462952,4.67752075,-0.0421654,0.18004216,13.33333397,-,14.79596901,14.46576595,6.75845671,6.91272879,15.53752422,6.43589783,-,-,-,178.76106262,137.56216431,5.58799934,9.8173008,590.84588623,1632,3.21600008,649.96850586,42.33683014,13.45730209,54.5,14,2.48368645,7.57969046,89.93662262,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,649,762,633.7789917,10.90799999,26,58.83288574,60.79944229
Thu Oct 10 12:17:39 GMT+02:00 2019,10-ott-2019 12:17:38.364,13.45735698,42.33685944,2.24,3.216,650.3677978515625,56.4,2.05310059,8.14331055,4.3686676,-0.01601875,0.17838489,25.88235283,-,133.10803223,14.46611691,0.75125384,6.91256142,15.53855705,6.4354701,-,-,-,19.87064934,137.22494507,1.85599995,9.8269949,590.85559082,877,3.21600008,650.36779785,42.33686066,13.45735741,56.40000153,16,2.47675085,7.55852413,89.96472168,-,-,12.54901981,15.29411793,-,-,0,23,16.1420002,651,764,635.59899902,8.06400013,7,58.69355011,60.65000153
Thu Oct 10 12:17:41 GMT+02:00 2019,10-ott-2019 12:17:40.135,13.45740636,42.3368823,3.18,3.216,646.89599609375,62.2,1.94775391,8.46174622,3.55464172,-0.02221231,0.17680798,100,-,15.0427227,14.4662571,6.64759445,6.91249418,15.53719521,6.4360342,-,-,-,-,137.22494507,1.93599987,9.83180904,590.8604126,957.5,3.21600008,646.89599609,42.33688354,13.45740604,62.20000076,15,2.47004628,7.53806353,89.99188995,-,-,27.05882454,27.45098114,-,-,17.64705849,23,16.1420002,653,766,637.36798096,11.44799995,10,58.56300354,60.50969696
Thu Oct 10 12:17:42 GMT+02:00 2019,10-ott-2019 12:17:41.102,13.45744031,42.33689573,3.16,4.288,646.853515625,67.0,2.23985291,8.14810181,3.86109924,-0.01568713,0.17004964,99.60784149,-,2.63838744,14.46338844,37.90115356,6.91386557,15.50185585,6.45070648,-,-,-,-,137.22494507,3.55200005,9.83564281,590.86425781,1693,4.28800011,646.85351562,42.33689499,13.45744038,67.0,15,2.46638918,7.52690315,90.00670624,-,-,31.37254906,26.66666794,-,-,22.74509811,23,16.1420002,654,767,638.3369751,11.3760004,15,58.44652557,60.3839798
