GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Wed Oct 09 10:42:36 GMT+02:00 2019,09-ott-2019 10:42:34.901,13.92436552,42.05459713,7.3,7.504,435.5262451171875,330.8,-1.34187317,8.12895203,10.543319699999998,-0.05847018,99.7872467,98.8235321,-,4.65476799,6.46062183,21.48290062,15.47806358,6.46062183,15.47806358,-,-,-,568.22235107,422.9822998,1.54800034,0.86453873,0.86453861,1595,7.50400019,435.52624512,42.05459595,13.92436504,330.79998779,15,9.79180336,0,90.20819855,-,-,20.7843132,18.8235302,-,-,10.98039246,15,6.8670000999999985,128,170,121.28099823,26.28000069,27,26.75675583,27.5,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:37 GMT+02:00 2019,09-ott-2019 10:42:36.378,13.92431022,42.05466189,7.12,8.576,431.2593994140625,333.7,1.91424561,0.50820923,8.96554565,0.18937352,99.78466034,65.49019623,-,5.00184441,6.44063854,19.99221039,15.52608776,6.44063854,15.52608776,-,-,-,528.7935791,424.6355896,2.71999931,0.87363875,0.87363863,1773,8.57600021,431.25939941,42.05466079999999,13.92431068,333.70001221,18,9.68060493,0,90.31939697,-,-,22.74509811,21.96078491,-,-,9.8039217,15,6.8670000999999985,129,171,122.75299835,25.63199806,29,26.78666687,27.52054787,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:38 GMT+02:00 2019,09-ott-2019 10:42:37.745,13.92427981,42.05474607,7.79,9.648000999999999,431.57403564453125,336.1,2.8288269,-1.81655884,12.635849,0.00807136,99.78077698,65.88235474,-,4.77722025,6.41815996,20.93223953,15.58046532,6.41815996,15.58046532,-,-,-,553.65740967,426.62054443,6.36800194,0.88613528,0.88613516,1953.5,9.64800072,431.57403564,42.05474472,13.92428017,336.10000610000003,17,9.57950306,0,90.42049408,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,130,173,124.1210022,28.04399872,32,26.85526276,27.58108139,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:40 GMT+02:00 2019,09-ott-2019 10:42:39.109,13.92423907,42.05490629,8.15,13.936001000000001,431.807373046875,340.9,-2.27561951,0.52975464,7.35662842,0.36113119,99.77888489,16.07843208,-,10.04107857,6.46646547,9.95888233,15.464077,6.46646547,15.464077,-,-,-,263.41226196,424.14767456,2.51600266,0.89825082,0.8982507,1223,13.93600082,431.80737305,42.05490494,13.92423916,340.89999389999997,17,9.48077869,0,90.51921844,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,132,174,125.48500061,29.33999825,32,26.92207718,27.63999939,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:41 GMT+02:00 2019,09-ott-2019 10:42:40.391,13.92415404,42.05494869,8.28,10.72,431.4765625,334.3,-0.01548767,4.81777954,6.28164673,-0.07138317,99.77703857,12.54901981,-,10.2767849,6.51660156,9.7304678,15.34510326,6.51660156,15.34510326,-,-,-,257.37069702,421.65847778,0.66000175,0.90993607,0.90993595,1118.5,10.72000027,431.4765625,42.0549469,13.92415428,334.29998779,18,9.38968563,0,90.61031342,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,133,175,126.76899719,29.80799866,30,26.96153831,27.67105293,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:42 GMT+02:00 2019,09-ott-2019 10:42:41.595,13.9241049,42.05497868,7.95,10.72,431.57958984375,333.7,-1.02583313,6.45779419,5.56816101,-0.10553056,99.77574921,19.2156868,-,12.90657616,6.59958792,7.74782753,15.15214539,6.59958792,15.15214539,-,-,-,204.92988586,418.47128296,2.80799866,0.919824,0.91982388,830.5,10.72000027,431.57958984,42.05497742,13.92410469,333.70001221,16,9.30577469,0,90.6942215,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,134,176,127.97399902,28.61999893,27,26.96202469,27.66233826,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:44 GMT+02:00 2019,09-ott-2019 10:42:42.996,13.92402979,42.05511008,6.52,9.648000999999999,432.2840576171875,329.2,-0.92050171,7.11381531,5.9296875,0.00696376,99.7745285,19.2156868,-,11.57950497,6.66343307,8.63576794,15.00696659,6.66343307,15.00696659,-,-,-,228.41592407,415.71685791,4.97200012,0.92827541,0.92827529,828.5,9.64800072,432.28405762,42.05511093,13.92402935,329.20001221,15,9.21021748,0,90.78977966,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,136,178,129.37300109999998,23.47200012,23,26.91250038,27.60256386,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:45 GMT+02:00 2019,09-ott-2019 10:42:44.223,13.92401022,42.05517632,5.11,8.576,433.7132568359375,335.7,5.00036621,5.94065857,9.01821899,0.37202135,99.77318573,19.6078434,-,10.45389748,6.71141386,9.56561089,14.89968014,6.71141386,14.89968014,-,-,-,253.01023865,413.39248657,5.47200012,0.9364754,0.93647528,792,8.57600021,433.71325684,42.05517578,13.92401028,335.70001221,14,9.128075599999999,0,90.87192535,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,137,179,130.59899902,18.39599991,18,26.80246925,27.48101234,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:46 GMT+02:00 2019,09-ott-2019 10:42:45.470,13.92399819,42.05521542,4.48,7.504,434.375732421875,0.2,10.40408325,4.42272949,2.36712646,0.13706319,99.77198792,20.3921566,-,8.18131161,6.72978735,12.22272491,14.85900116,6.72978735,14.85900116,-,-,-,323.29086304,412.1234436,1.39599991,0.94246912,0.942469,789,7.50400019,434.37573242,42.05521393,13.92399788,0.2,13,9.04608154,0,90.95391846,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,138,180,131.84500122,16.12800026,17,26.68292618,27.35000038,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:48 GMT+02:00 2019,09-ott-2019 10:42:47.732,13.92406915,42.05526537,4.57,4.288,436.141845703125,53.4,-0.57572937,6.74031067,6.662323,-0.0162951,99.77059937,80.78431702,-,6.4694438,6.72657347,15.45695877,14.86610126,6.72657347,14.86610126,-,-,-,408.83627319,412.07778931,0.01599979,0.94802868,0.94802862,1129.5,4.28800011,436.1418456999999,42.05526352,13.924069400000002,53.40000153,18,8.90067959,0,91.09931946,-,-,22.74509811,22.35294151,-,-,12.94117641,15,6.8670000999999985,140,182,134.11099243,16.45199966,16,26.55421638,27.20987701,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:51 GMT+02:00 2019,09-ott-2019 10:42:50.211,13.92426373,42.0553824,6.54,4.288,438.325927734375,59.9,2.74502563,2.37568665,6.44444275,-0.00906719,99.76353455,90.58823395,-,2.51893592,6.67526054,39.69847488,14.9803772,6.67526054,14.9803772,-,-,-,1050.02392578,420.81677246,4.73200035,0.96406996,0.96406984,1450.5,4.28800011,438.32592773,42.05538177,13.92426395,59.90000153,19,8.74711609,0,91.25288391,-,-,21.17647171,20,-,-,11.37254906,15,6.8670000999999985,143,185,136.58599854,23.54399872,25,26.5357151,27.18292618,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:52 GMT+02:00 2019,09-ott-2019 10:42:51.575,13.92433235,42.05542731,6.42,5.36,437.52874755859375,54.8,1.9262085,0.64945984,9.39649963,0.08001576,99.75831604,0,-,4.52712488,6.64937973,22.08861542,15.03868389,6.64937973,15.03868389,-,-,-,584.24353027,423.02526855,3.45600128,0.97709882,0.97709876,1596.5,5.36000013,437.52874756,42.05542755,13.92433262,54.79999924,19,8.66442966,0,91.33557129,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,144,186,137.95500183,23.11199951,27,26.54117584,27.18072319,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:54 GMT+02:00 2019,09-ott-2019 10:42:53.242,13.92444014,42.05548525,5.22,6.432,438.71185302734375,56.9,1.99563599,1.29350281,9.41085815,0.03997735,99.75634766,7.45098066,-,8.13626003,6.6670804,12.29040337,14.99875736,6.6670804,14.99875736,-,-,-,325.08096313,421.71932983,2.29199791,0.98620552,0.9862054,1320,6.43200016,438.71185303,42.05548477,13.92444038,56.90000153,18,8.56612301,0,91.43387604,-,-,18.4313736,18.03921509,-,-,8.23529434,15,6.8670000999999985,146,188,139.61700439,18.79199791,21,26.4767437,27.1071434,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:55 GMT+02:00 2019,09-ott-2019 10:42:54.520,13.92450663,42.05551119,5.76,6.432,438.4205932617188,60.7,1.91184998,0.69973755,10.04771423,0.02388857,99.75343323,77.64705658,-,5.20000696,6.6498208,19.23034477,15.03768635,6.6498208,15.03768635,-,-,-,508.64224243,422.86306763,3.20800209,0.99622095,0.99622083,1316.5,6.43200016,438.42059326,42.05551147,13.92450619,60.70000076,18,8.49203491,0,91.50796509,-,-,16.86274529,15.68627453,-,-,7.05882359,15,6.8670000999999985,147,189,140.89500427,20.73600006,22,26.42528725,27.04705811,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:58 GMT+02:00 2019,09-ott-2019 10:42:57.061,13.92470074,42.05565075,7.12,9.648000999999999,442.2574462890625,50.5,1.53834534,0.16343689,10.12432861,0.07925642,99.75109863,28.23529434,-,5.23901415,6.63341618,19.08716393,15.07487488,6.63341618,15.07487488,-,-,-,504.85513306,423.92788696,1.75200081,1.0039643,1.00396419,1449.5,9.64800072,442.25744629,42.05565262,13.92470074,50.5,14,8.34830284,0,91.65169525,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,150,192,143.43899536,25.63199806,24,26.39772797,27.0116272,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:59 GMT+02:00 2019,09-ott-2019 10:42:58.874,13.92474237,42.05567199,6.33,11.792,443.189697265625,50.0,2.05549622,-1.30899048,9.78674316,0.06837726,99.74726105,14.50980377,-,7.43699408,6.64265251,13.4460125,15.05391407,6.64265251,15.05391407,-,-,-,355.64678955,423.05249023,7.63199806,1.02093351,1.02093339,1232,11.79199982,443.18969727,42.05567169,13.9247427,50.0,14,8.24891376,0,91.75108337,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,152,194,145.25,22.7879982,18,26.30337143,26.90804672,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:01 GMT+02:00 2019,09-ott-2019 10:43:00.243,13.92483215,42.05564487,3.4,8.576,442.876220703125,76.5,1.53834534,-0.88043213,10.13391113,0.06770033,99.74562836,16.47058868,-,7.71966982,6.65489149,12.95365238,15.0262289,6.65489149,15.0262289,-,-,-,342.62387085,422.03439331,6.23600006,1.02671623,1.02671611,871,8.57600021,442.8762206999999,42.05564499,13.92483234,76.5,14,8.17528534,0,91.82471466,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,153,195,146.61999512,12.23999977,10,26.1222229,26.71590996,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:02 GMT+02:00 2019,09-ott-2019 10:43:01.613,13.92484128,42.05564876,1.86,8.576,443.891357421875,65.8,1.93099976,0.46511841,10.06448364,0.04322106,99.74421692,16.47058868,-,4.21601582,6.62748814,23.71858406,15.08835888,6.62748814,15.08835888,-,-,-,-,422.03439331,11.23999977,1.02880466,1.02880454,851,8.57600021,443.89135742,42.05564879999999,13.92484093,65.80000305,14,8.79010201,0,91.20989990000001,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,154,197,147.98899841,6.6960001,1,25.84615326,26.42696571,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:04 GMT+02:00 2019,09-ott-2019 10:43:02.982,13.92486493,42.05565191,1.1,9.648000999999999,444.12530517578125,97.8,1.55511475,1.32463074,9.7484436,0.04506341,99.74285889,20,-,0.4363946,6.55869818,229.14564514,15.24661064,6.55869818,15.24661064,-,-,-,-,422.03439331,3.77999973,1.02880466,1.02880454,823.5,9.64800072,444.12530518,42.05565262,13.92486477,97.80000305,12,9.59053135,0,90.4094696,-,-,9.01960754,9.4117651,-,-,0,15,7.93400002,156,198,148.29299927,3.96000004,0,25.56521797,26.42696571,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:05 GMT+02:00 2019,09-ott-2019 10:43:04.498,13.92486388,42.05568219,1.06,10.72,446.54498291015625,33.2,1.79452515,3.05085754,9.41804504,0.06179887,99.74156189,100,-,0,6.55526638,-,15.2545929,6.55526638,15.2545929,-,-,-,-,422.03439331,1.96000004,1.02880466,1.02880454,747,10.72000027,446.54498291,42.05568314,13.92486382,33.20000076,10,10.45771503,0,89.5422821,-,-,17.25490189,16.86274529,-,-,6.27450991,15,8.23499966,157,199,149.50500488,3.81599975,2,25.31182861,26.15555573,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:08 GMT+02:00 2019,09-ott-2019 10:43:07.433,13.92494311,42.05570667,2.41,9.648000999999999,447.9526977539063,72.5,4.40420532,0.50820923,9.3366394,0.06362335,99.73882294,81.96078491,-,0.47961333,6.48922682,208.49694824,15.40983677,6.48922682,15.40983677,-,-,-,-,422.03439331,4.90799999,1.03175044,1.03175044,1234,9.64800072,447.95269775,42.05570602,13.92494297,72.5,10,10.52117348,0,89.47882843,-,-,7.84313726,16.07843208,-,-,0,15,8.23499966,160,202,152.44099426,8.67599964,12,25.1702137,26,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:10 GMT+02:00 2019,09-ott-2019 10:43:09.075,13.92502413,42.0557101,2.69,12.864,447.79827880859375,89.7,7.11683655,-7.33518982,2.69033813,0.35169706,99.73361969,68.23529816,-,3.10343385,6.4528203,32.22170258,15.49677753,6.4528203,15.49677753,-,-,-,-,422.03439331,4.77600098,1.04375422,1.04375422,918.5,12.86400032,447.79827881,42.05570984,13.92502403,89.69999695,12,10.41486931,0,89.58512878,-,-,16.47058868,16.07843208,-,-,6.27450991,15,8.23499966,162,204,154.08099365,9.68400002,15,25.06315804,25.88043404,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:10.238,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,4.88783264,-7.07423401,5.575347900000001,0.09553456,99.73135376,72.15686035,-,4.16256714,6.42845583,24.02313614,15.55551147,6.42845583,15.55551147,-,-,-,635.41149902,424.70162964,8.31599998,1.04970336,1.04970336,1156,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,12,10.34065151,0,89.65934753,-,-,7.84313726,7.84313726,-,-,3.13725495,15,8.23499966,163,205,155.2460022,9.64799976,18,24.98958397,25.79569817,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:11.900,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,3.99958801,-9.4708252,3.69111633,0.13411693,99.73016357,18.03921509,-,7.81769705,6.44307947,12.79122448,15.5202055,6.44307947,15.5202055,-,-,-,338.32766724,423.63528442,9.35200024,1.05605507,1.05605495,818,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,0,10.23645878,0,89.76354218,-,-,7.84313726,7.84313726,-,-,0,15,8.23499966,165,207,156.91000366,9.64799976,19,24.92783546,25.72340393,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:13.877,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,4.52632141,-8.62327576,4.05264282,0.10285775,99.72858429,23.13725471,-,8.70815563,6.46667385,11.48324871,15.46357822,6.46667385,15.46357822,-,-,-,303.73171997,422.17303467,1.64799976,1.06229877,1.06229877,780.5,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,0,10.11554623,0,89.88445282,-,-,7.84313726,7.84313726,-,-,0,15,8.23499966,167,208,158.88400269,9.64799976,8,24.75510216,25.53684235,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:16.365,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,4.52632141,-8.62327576,4.05264282,0.10285775,99.72501373,65.09803772,-,2.20883489,6.42277861,45.27179718,15.56926155,6.42277861,15.56926155,-,-,-,-,422.17303467,7.64799976,1.0660516,1.06605148,1629.5,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,0,10.93429375,0,89.06570435,-,-,7.84313726,7.84313726,-,-,0,15,8.23499966,169,211,161.3690033,9.64799976,2,24.5252533,25.29166603,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:17.918,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,4.52632141,-8.62327576,4.05264282,0.10285775,99.72290039,21.96078491,-,0.89564455,6.36637926,111.64911652,15.70718861,6.36637926,15.70718861,-,-,-,-,422.17303467,3.64799976,1.0680505,1.06805038,776.5,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,0,10.99815941,0,89.00183868,-,-,7.84313726,7.84313726,-,-,0,15,8.23499966,171,213,162.92999268,9.64799976,6,24.34000015,25.09278297,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:19.257,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,4.52632141,-8.62327576,4.05264282,0.10285775,99.72138214,23.92156982,-,2.68693352,6.32921314,37.21637344,15.79942322,6.32921314,15.79942322,-,-,-,-,422.17303467,6.64799976,1.06994295,1.06994295,783,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,0,11.50963211,0,88.49037170000001,-,-,7.84313726,7.84313726,-,-,0,15,8.23499966,172,214,164.26400757,9.64799976,3,24.12871361,24.86734772,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:11 GMT+02:00 2019,09-ott-2019 10:43:20.429,13.92505495,42.05570758,2.68,16.08,447.843505859375,93.4,4.52632141,-8.62327576,4.05264282,0.10285775,99.72013092,23.92156982,-,1.35679042,6.27948904,73.70182037,15.92453098,6.27948904,15.92453098,-,-,-,-,422.17303467,6.64799976,1.07098794,1.07098794,791.5,16.07999992,447.84350586,42.05570602,13.92505455,93.40000153,0,12.10730553,0,87.89269257,-,-,7.84313726,7.84313726,-,-,0,15,8.23499966,173,215,165.43699646,9.64799976,3,23.92156792,24.6464653,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:24 GMT+02:00 2019,09-ott-2019 10:43:23.415,13.92513964,42.05569705,0.55,30.016,447.839599609375,259.5,4.52632141,-8.62327576,4.05264282,0.10285775,99.71897125,23.52941132,-,1.35679042,6.23074961,73.70182037,16.04909897,6.23074961,16.04909897,-,-,-,-,422.17303467,7.64799976,1.07185459,1.07185459,786.5,30.01600075,447.83959961,42.05569839,13.92513943,259.5,6,13.59293079,0,86.40706635,-,-,7.84313726,17.64705849,-,-,0,15,8.23499966,176,218,168.42300415,-,2,23.70873833,24.42000008,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:26 GMT+02:00 2019,09-ott-2019 10:43:25.339,13.9251405,42.05569947,0.34,30.016,448.0406494140625,257.7,5.91494751,-6.32963562,5.46520996,0.08073551,99.715271,26.27450943,-,0.73851395,6.1769042,135.40423584,16.18900299,6.1769042,16.18900299,-,-,-,-,422.17303467,1.83599997,1.07185459,1.07185459,842,30.01600075,448.04064941,42.05569839,13.92514038,257.70001221,6,14.52338123,0,85.47661591,-,-,9.8039217,9.8039217,-,-,0,15,9.59200001,178,220,168.98899841,1.22399998,0,23.48077011,24.42000008,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:28 GMT+02:00 2019,09-ott-2019 10:43:26.995,13.92514427,42.05570251,0.36,33.232002,448.04150390625,262.4,5.184722900000001,-7.94332886,5.21621704,0.08626293,99.71363831,65.88235474,-,0,6.17404842,-,16.19649124,6.17404842,16.19649124,-,-,-,-,422.17303467,1.22399998,1.07185459,1.07185459,711.5,33.23200226,448.04150391,42.05570221,13.925144199999998,262.3999939,6,15.30873203,0,84.69126892,-,-,7.84313726,7.84313726,-,-,0,15,11.24800014,180,222,168.98899841,1.296,0,23.25714302,24.42000008,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:29 GMT+02:00 2019,09-ott-2019 10:43:28.352,13.92514197,42.05570019,0.5,35.376,447.83404541015625,256.9,5.08656311,-7.34237671,5.65435791,0.08783602,99.71217346,21.56862831,-,0,6.17122126,-,16.20391083,6.17122126,16.20391083,-,-,-,-,422.17303467,1.296,1.07185459,1.07185459,779.5,35.37599945,447.83404541,42.05569839,13.92514229,256.8999939,5,15.94206905,0,84.05792999,-,-,20.3921566,15.68627453,-,-,7.45098066,15,12.60599995,181,223,168.98899841,1.79999995,0,23.03773499,24.42000008,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:31 GMT+02:00 2019,09-ott-2019 10:43:30.325,13.92513851,42.05568996,0.34,46.096000000000004,447.8470458984375,253.2,5.86946106,-7.17718506,5.23059082,0.08017611,99.7102356,15.29411793,-,0,6.1684227,-,16.21126366,6.1684227,16.21126366,-,-,-,-,422.17303467,0.79999995,1.07185459,1.07185459,968,46.09600067,447.84704589999996,42.05569077,13.92513847,253.19999695,5,16.84507561,0,83.15492249,-,-,7.84313726,7.84313726,-,-,0,15,12.911999699999999,183,225,170.65499878,1.22399998,1,22.83177567,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:38 GMT+02:00 2019,09-ott-2019 10:43:37.250,13.92509623,42.05556981,0.0,9.648000999999999,444.1885986328125,0.0,-8.60348511,-2.86042786,1.88827515,-0.11881694,99.70804596,99.21569061,-,0.4545173,6.11451769,220.00904846,16.35417938,6.11451769,16.35417938,-,-,-,-,422.17303467,1.54799998,1.07185459,1.07185459,791,9.64800072,444.18859863,42.0555687,13.92509651,0.0,10,19.86886787,0,80.13113403,-,-,0,0,-,-,0,15,18.93899918,190,225,171.55499268,0,0,22.62037086,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:39 GMT+02:00 2019,09-ott-2019 10:43:38.373,13.92509742,42.05555359,0.0,7.504,442.5394287109375,0.0,-7.59074402,-2.21400452,-6.09877014,0.0644068,99.70804596,0,-,0.4545173,6.11451769,220.00904846,16.35417938,6.11451769,16.35417938,-,-,-,-,422.17303467,0,1.07185459,1.07185459,0,7.50400019,442.53942871,42.05555344,13.92509747,0.0,15,20.33807182,0,79.66192627,-,-,0,0,-,-,0,15,20.06100082,191,227,171.55499268,0,0,22.4128437,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:40 GMT+02:00 2019,09-ott-2019 10:43:39.336,13.9251261,42.05554582,0.0,5.36,445.5679931640625,0.0,-6.3457489,-9.30322266,-2.04060364,0.22269367,99.70804596,0,-,0,6.11179686,-,16.36145973,6.11179686,16.36145973,-,-,-,-,422.17303467,0,1.07185459,1.07185459,0,5.36000013,445.56799316,42.05554581,13.92512608,0.0,17,20.736425399999998,0,79.26357269,-,-,0,0,-,-,0,15,21.02400017,192,227,171.55499268,0,0,22.20909119,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:41 GMT+02:00 2019,09-ott-2019 10:43:40.295,13.92514058,42.055547,0.0,4.288,445.63409423828125,0.0,-4.29632568,-8.15161133,-1.74612427,-0.12936212,99.70793152,0,-,0,6.10910177,-,16.36867714,6.10910177,16.36867714,-,-,-,-,422.17303467,0,1.07185459,1.07185459,0,4.28800011,445.63409424,42.05554581,13.92514038,0.0,18,21.12918472,0,78.87081909,-,-,0,0,-,-,0,15,21.9829998,193,227,171.55499268,0,0,22.00900841,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:43 GMT+02:00 2019,09-ott-2019 10:43:42.006,13.925140099999998,42.0555491,0.49,3.216,445.03839111328125,18.3,-2.90289307,-8.02233887,-4.26960754,0.09599892,99.70781708,0,-,0,6.10643291,-,16.3758316,6.10643291,16.3758316,-,-,-,-,422.17303467,0,1.07185459,1.07185459,0,3.21600008,445.03839111,42.05554962,13.92514038,18.29999924,20,21.82034302,0,78.17965698,-,-,0,0,-,-,0,15,23.69400024,195,227,171.55499268,1.76399994,0,21.8125,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:43:44 GMT+02:00 2019,09-ott-2019 10:43:42.976,13.92513632,42.0555528,0.4,3.216,443.448486328125,18.3,1.35638428,-11.43167114,-0.31678772,0.24613129,99.70760345,0,-,0,6.10378933,-,16.38292313,6.10378933,16.38292313,-,-,-,-,422.17303467,1.76399994,1.07185459,1.07185459,0,3.21600008,443.44848633,42.05555344,13.92513657,18.29999924,20,22.20681953,0,77.79318237,-,-,0,0,-,-,0,15,24.66399956,196,227,171.55499268,1.43999994,0,21.61946869,24.18811798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
