GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Hybrid Battery Charge (%)(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Fuel used (trip)(l),Turbo Pressure Control(bar),Actual engine % torque(%),Drivers demand engine % torque(%),CO₂ in g/km (Average)(g/km),Trip Distance(miles),Trip distance (stored in vehicle profile)(miles),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Accelerator Pedal Position(%),Torque(Nm),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),100-0kph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(mph),Speed (OBD)(mph),Average trip speed(whilst stopped or moving)(mph),Average trip speed(whilst moving only)(mph)
Thu Dec 26 17:49:48 GMT+01:00 2019,26-dic-2019 17:49:47.837,14.11491404,41.77847814,8.96,3.7900925,856.5538330078125,275.0,-0.13932133,9.28362846,6.50692654,0.0611972,-,-,15.29411793,24.7987175,6.03039551,4.03238297,16.58231544,6.03039551,16.58231544,0.02711434,-,-,-,278.01660156,0.06223482,29.32223511,2105.5,3.79009247,856.55383301,41.77847672,14.11491394,275.0,22,-,-,-,46.91215897,0,53.08784103,-,-,-,22.4927063,4.94533396,-,-,-,-,0.35989314,0.9287619,0.26050285,0.05964655,-,-,33,5.73799992,35,359,29.83799934,20.04294968,19.88387871,7.04220676,9.24289608
Thu Dec 26 17:49:49 GMT+01:00 2019,26-dic-2019 17:49:48.960,14.11481061,41.77849132,8.66,3.7900925,855.992431640625,273.8,0.70628262,8.82369804,2.76758432,0.02986106,-,-,1.96078432,29.39854622,6.61459923,3.40145802,15.1177597,6.61459923,15.1177597,0.02823212,-,-,-,265.4800415,0.06725316,29.32725334,2101,3.79009247,855.99243164,41.77849197,14.11481094,273.79998779,22,-,-,-,45.49146652,0,54.50853348,-,-,-,22.4927063,4.94533396,-,-,-,-,0.17138048,0.88944775,0.24585162,-0.03008023,-,-,33,5.73799992,36,360,30.9489994,19.37186813,19.26250648,7.32640028,9.54652119
Thu Dec 26 17:49:51 GMT+01:00 2019,26-dic-2019 17:49:50.484,14.11459386,41.77852812,8.85,3.7900925,854.9923095703125,273.6,3.86112785,8.00923443,4.32704115,0.04633249,-,-,0,181.2480011,6.63073254,0,15.08097649,6.63073254,15.08097649,0.02823212,-,-,-,248.88755798,0.07576457,29.33576584,815.5,3.79009247,854.99230957,41.77852631,14.11459351,273.60000610000003,23,-,-,-,43.6656189,0,56.3343811,-,-,-,54.17540741,4.62662315,-,-,-,-,0.10642660000000001,0.92705256,0.2773518,0.00689614,-,-,33,5.73799992,38,362,32.48300171,19.79688644,20.50524902,7.62591887,9.8688364
Thu Dec 26 17:49:52 GMT+01:00 2019,26-dic-2019 17:49:51.510,14.11448098,41.77854952,9.27,3.7900925,854.163818359375,275.5,1.13986421,9.29081535,2.34118938,0.00256968,-,-,0,181.2480011,6.64651966,0,15.04515457,6.64651966,15.04515457,0.02823212,-,-,-,234.24710083,0.08181931,29.34181976,1405,3.79009247,854.16381836,41.77854919,14.11448097,275.5,22,-,-,-,42.52841187,0,57.47158813,-,-,-,54.17540741,4.62662315,-,-,-,-,0.2407297,0.75319123,0.20043276,-0.15383416,-,-,33,5.73799992,39,363,33.50500107,20.7364006,20.50524902,7.91212654,10.17273426
Thu Dec 26 17:49:53 GMT+01:00 2019,26-dic-2019 17:49:52.371,14.11436998,41.77857385,9.34,3.7900925,853.680419921875,276.7,2.76160336,11.15689278,2.54480505,0.21899456,-,-,0,181.2480011,6.66197681,0,15.01024723,6.66197681,15.01024723,0.02823212,-,-,-,221.23338318,0.08758926,29.34758949,1400.5,3.79009247,853.68041992,41.77857208,14.11437035,276.70001221,22,-,-,-,41.6111908,0,58.3888092,-,-,-,54.17540741,4.62662315,-,-,-,-,0.12058947,0.81643569,0.56427205,0.05977987,-,-,33,5.73799992,40,364,34.36999893,20.89298439,20.50524902,8.1858902,10.45974922
Thu Dec 26 17:49:53 GMT+01:00 2019,26-dic-2019 17:49:53.070,14.11436998,41.77857385,9.34,3.7900925,853.680419921875,276.7,-0.14650774,8.38292885,-1.36222053,0.06260084,-,-,0,181.2480011,6.67711782,0,14.97621059,6.67711782,14.97621059,0.02823212,-,-,-,209.58952332,0.09174088,29.35174179,1409,3.79009247,853.68041992,41.77857208,14.11437035,276.70001221,22,-,-,-,40.89739609,0,59.10260391,-,-,-,54.17540741,4.62662315,-,-,-,-,0.21362488,0.79079604,0.40579432,-0.03695519,-,-,33,5.73799992,40,365,35.06999969,20.89298439,21.12662125,8.46122456,10.74804211
Thu Dec 26 17:49:54 GMT+01:00 2019,26-dic-2019 17:49:53.749,14.11425922,41.77859807,9.32,3.7900925,852.660400390625,277.3,0.34696081,8.80932426,6.20509624,0.03925624,-,-,0,181.2480011,6.67711782,0,14.97621059,6.67711782,14.97621059,0.02823212,-,-,-,199.11004639,0.09565397,29.35565186,1388,3.79009247,852.66040039,41.77859879,14.11425877,277.29998779,22,-,-,-,40.22705841,0,59.77294159,-,-,-,-,-,-,-,-,-,0.04049601,0.83450562,0.34767777,-0.05180757,-,-,33,5.73799992,41,365,35.75,20.84824562,19.88387871,8.69919682,10.98845863
Thu Dec 26 17:49:55 GMT+01:00 2019,26-dic-2019 17:49:54.575,14.11415349,41.77861715,9.04,3.7900925,852.1302490234375,273.5,0.11699487,8.26555061,0.60207188,0.11772307,-,-,0,181.2480011,6.69195557,0,14.94300365,6.69195557,14.94300365,0.02823212,-,-,-,189.62861633,0.10001444,29.36001396,1348,3.79009247,852.13024902,41.77861786,14.11415386,273.5,22,-,-,-,39.44644165,0,60.55355835,-,-,-,-,-,-,-,-,-,-0.00052748,0.85648245,0.58991164,0.10016686,-,-,33,5.73799992,42,366,36.57099915,20.22190285,19.26250648,8.91477489,11.20061398
Thu Dec 26 17:49:56 GMT+01:00 2019,26-dic-2019 17:49:55.270,14.11405189,41.77862282,8.46,3.7900925,851.64111328125,261.4,3.18320751,9.07043076,4.85404634,0.17641851,-,-,3.52941179,181.2480011,6.70650339,0,14.91058922,6.70650339,14.91058922,0.02823212,-,-,-,181.00912476,0.1036391,29.36363792,1273.5,3.79009247,851.64111328,41.77862167,14.11405182,261.3999939,21,-,-,-,38.8053093,0,61.1946907,-,-,-,-,-,-,-,-,-,-0.16462141,1.09725118,0.59845823,0.31151775,-,-,33,5.73799992,43,367,37.27000046,18.92448044,18.01976395,9.09687424,11.3710928
Thu Dec 26 17:49:56 GMT+01:00 2019,26-dic-2019 17:49:55.959,14.11405189,41.77862282,8.46,3.7900925,851.64111328125,261.4,0.39007944,9.04408073,7.25910664,0.10599092,-,-,8.23529434,160.61428833,6.70650339,0.62259668,14.91058922,6.70650339,14.91058922,0.02885657,-,-,-,173.85514832,0.10696896,29.36696815,1202.5,3.79009247,851.64111328,41.77862167,14.11405182,261.3999939,21,-,-,-,38.19342804,0,61.80657196,-,-,-,-,-,-,-,-,-,0.30031139,0.85770333,0.62067926,0.16023265,-,-,33,5.73799992,43,367,37.95899963,18.92448044,16.77702141,9.24746513,11.50294495
Thu Dec 26 17:49:57 GMT+01:00 2019,26-dic-2019 17:49:56.874,14.11396497,41.77861519,7.58,3.7900925,850.7889404296875,255.9,1.66686952,8.11463547,5.12233973,0.11282609,-,-,21.17647171,88.8261261,6.72077274,1.1257714,14.878932,6.72077274,14.878932,0.02952628,-,-,-,167.85188293,0.11096542,29.37096405,1059.5,3.79009247,850.78894043,41.77861404,14.11396503,255.89999390000003,22,-,-,-,37.4108963,0,62.5891037,-,-,-,-,-,-,-,-,-,0.11399642,0.89188957,0.46073657,0.06002595,-,-,34,5.73799992,44,368,38.8730011,16.95597649,14.91290855,9.3564167,11.5841341
Thu Dec 26 17:49:58 GMT+01:00 2019,26-dic-2019 17:49:57.571,14.11388909,41.7786043,6.44,3.7900925,850.482666015625,252.1,2.73525286,8.56498528,5.08401203,0.07190281,-,-,47.05882263,53.83023834,6.72077274,1.85765326,14.878932,6.72077274,14.878932,0.02983156,-,-,-,163.10319519,0.1136235,29.37362289,856,3.79009247,850.48266602,41.7786026,14.11388874,252.10000609999997,23,-,-,-,36.83536911,0,63.16463089,-,-,-,-,-,-,-,-,-,0.25098556,0.86087781,0.48686463,0.07205377,-,-,34,5.73799992,45,369,39.56999969,14.40586948,12.42742348,9.41436005,11.60374641
Thu Dec 26 17:49:59 GMT+01:00 2019,26-dic-2019 17:49:58.261,14.11383173,41.77859813,4.8,3.7900925,850.282958984375,250.3,3.68386245,7.98288441,5.86972904,0.05222527,-,-,46.66666794,17.73610306,6.95025873,5.63810015,14.3876543,6.95025873,14.3876543,0.03018508,-,-,-,162.56567383,0.11582626,29.37582588,854,3.79009247,850.28295898,41.77859879,14.11383152,250.30000305,23,-,-,-,36.28280258,0,63.71719742,-,-,-,-,-,-,-,-,-,0.23657849,0.83743584,0.43167818,0.02012771,-,-,34,5.73799992,45,370,40.25999832,10.7372942,9.94193935,9.42412949,11.5659771
Thu Dec 26 17:49:59 GMT+01:00 2019,26-dic-2019 17:49:59.217,14.11383173,41.77859813,4.8,3.7900925,850.282958984375,250.3,1.93995404,8.20566368,5.03131151,0.03692957,-,-,43.92156982,13.57685566,7.08549547,7.36532259,14.11304569,7.08549547,14.11304569,0.03067891,-,-,-,163.76000977,0.11797,29.37796974,864,3.79009247,850.28295898,41.77859879,14.11383152,250.30000305,23,-,-,-,35.55465698,0,64.44534302,-,-,-,-,-,-,-,-,-,0.20629923,0.80617982,0.42410839,-0.01621353,-,-,34,5.73799992,46,371,41.20199966,10.7372942,6.83508301,9.37705612,11.4608469
Thu Dec 26 17:50:00 GMT+01:00 2019,26-dic-2019 17:49:59.922,14.11378703,41.7785911,3.57,3.7900925,850.2109375,249.5,2.29448485,8.55540276,5.72120953,0.09481394,-,-,45.09804153,10.06757259,7.14513683,9.93267345,13.99524212,7.14513683,13.99524212,0.03105175,-,-,-,163.76000977,0.11915224,29.379152299999998,863.5,3.79009247,850.2109375,41.77859116,14.1137867,249.5,23,-,-,-,35.01825333,0,64.98174286,-,-,-,-,-,-,-,-,-,0.24390414,0.9014129000000001,0.43680614,0.07749161,-,-,34,5.73799992,47,371,41.92100143,7.98586226,4.97096968,9.29837608,11.31976223
Thu Dec 26 17:50:01 GMT+01:00 2019,26-dic-2019 17:50:00.634,14.11375203,41.77858338,3.28,3.7900925,850.730224609375,248.6,1.74352479,7.99725723,5.0768261,0.06001119,-,-,44.70588303,7.1058836,7.14436722,14.07255268,13.99674988,7.14436722,13.99674988,0.03142462,-,-,-,163.76000977,0.11999679,29.37999535,870.5,3.79009247,850.73022461,41.77858353,14.11375237,248.60000609999997,23,-,-,-,34.50279236,0,65.49720764,-,-,-,-,-,-,-,-,-,0.22412492,0.80617982,0.41556185,-0.01683059,-,-,34,5.73799992,48,372,42.63299942,7.33715057,3.72822714,9.20065403,11.15824032
Thu Dec 26 17:50:02 GMT+01:00 2019,26-dic-2019 17:50:01.583,14.113742199999999,41.77858717,1.19,3.7900925,850.208984375,247.7,2.42384076,9.17822838,3.59881544,0.03266061,-,-,43.92156982,5.46815968,7.11213255,18.28730774,14.06018829,7.11213255,14.06018829,0.03191077,-,-,-,163.76000977,0.12081579,29.38081551,868,3.79009247,850.20898438,41.77858734,14.11374187,247.69999695,23,-,-,-,34.81355286,0,65.18644714,-,-,-,-,-,-,-,-,-,0.19189221,0.92754096,0.21313049999999997,-0.00205926,-,-,34,5.73799992,49,373,43.58000183,2.66195416,2.48548484,9.08487511,10.97755718
Thu Dec 26 17:50:03 GMT+01:00 2019,26-dic-2019 17:50:02.301,14.11372655,41.77858613,1.28,3.7900925,850.2099609375,250.4,3.46826935,9.6788826,3.16283846,0.04481061,-,-,74.90196228,3.68261909,7.04742479,27.15402222,14.18928528,7.04742479,14.18928528,0.03228661,-,-,-,163.76000977,0.12137502,29.38137627,853.5,3.79009247,850.20996094,41.77858734,14.11372662,250.39999390000003,23,-,-,-,35.75154495,0,64.24845886,-,-,-,-,-,-,-,-,-,0.19995038,0.9751575000000001,0.07418786,0.01091621,-,-,34,5.73799992,50,374,44.29999924,2.86327839,3.10685587,8.98355293,10.81693077
Thu Dec 26 17:50:03 GMT+01:00 2019,26-dic-2019 17:50:03.044,14.11372655,41.77858613,1.28,3.7900925,850.2099609375,250.4,4.00246143,9.20936966,2.74842072,0.06464247,-,-,80.78431702,2.0554781,6.95498133,48.64947128,14.37788486,6.95498133,14.37788486,0.03287416,-,-,-,163.76000977,0.12220524,29.38220596,939.5,3.79009247,850.20996094,41.77858734,14.11372662,250.39999390000003,23,-,-,-,35.74185562,0,64.25814056,-,-,-,24.04850197,2.36604381,-,-,-,-,0.38553283,0.88505232,0.0793158,-0.01777488,-,-,34,5.73799992,50,375,45.04100037,2.86327839,4.97096968,8.91667652,10.70001125
Thu Dec 26 17:50:04 GMT+01:00 2019,26-dic-2019 17:50:04.001,14.11370039,41.77858895,2.25,3.7900925,850.226318359375,268.7,2.35437179,9.35549355,2.76758456,0.04564656,-,-,58.8235321,1.49241698,6.85566187,67.00400543,14.58618069,6.85566187,14.58618069,0.03459519,-,-,-,163.76000977,0.12394327,29.38394356,1555.5,3.79009247,850.22631836,41.77858734,14.11370087,268.70001221,24,-,-,-,35.07934189,0,64.9206543,-,-,-,24.04850197,2.36604381,-,-,-,-,0.30299747,0.96001792,0.15916508,0.03987828,-,-,34,5.73799992,51,375,46,5.03310633,8.07782555,8.90292454,10.64859676
Thu Dec 26 17:50:05 GMT+01:00 2019,26-dic-2019 17:50:04.712,14.11366574,41.77860416,3.45,3.7900925,850.5675048828125,297.2,2.38551307,9.09678173,2.36753964,0.03359413,-,-,0.78431374,3.50719213,6.79586792,28.51224327,14.71451855,6.79586792,14.71451855,0.03562679,-,-,-,163.76000977,0.12560233,29.38560104,1674,3.79009247,850.56750488,41.7786026,14.11366558,297.20001221,24,-,-,-,34.60445786,0,65.39554596,-,-,-,30.95797539,5.42707682,-,-,-,-,0.20752020000000002,0.92412233,0.07199018,-0.03704589,-,-,34,5.73799992,52,376,46.70999908,7.71743011,8.69919682,8.89963913,10.61110783
Thu Dec 26 17:50:06 GMT+01:00 2019,26-dic-2019 17:50:05.431,14.113633600000002,41.77863135,3.82,3.7900925,850.83154296875,308.3,1.52074528,9.76991081,2.8250761000000004,0.04791484,-,-,100,181.2480011,6.80779028,0,14.68874836,6.80779028,14.68874836,0.03562679,-,-,-,157.91143799,0.12734218,29.38734245,848,3.79009247,850.83154297,41.77863312,14.11363316,308.29998779,24,-,-,-,34.13519287,0,65.86480713,-,-,-,30.95797539,5.42707682,-,-,-,-,0.22534586,0.9946925,0.14060685,0.04825377,-,-,34,5.73799992,53,377,47.43099976,8.5450964,8.69919682,8.89645767,10.57503414
Thu Dec 26 17:50:07 GMT+01:00 2019,26-dic-2019 17:50:06.378,14.11360389,41.77866426,4.27,3.7900925,850.972900390625,308.9,0.35414726,9.61420441,2.32202554,0.04251552,-,-,93.72549438,3.20426226,6.74566031,31.20778275,14.8240366,6.74566031,14.8240366,0.03677649,-,-,-,180.92985535,0.12979659,29.38979721,1072,3.79009247,850.97290039,41.77866364,14.11360359,308.89999389999997,24,-,-,-,33.53721619,0,66.46278381,-,-,-,18.46053123,2.07241583,-,-,-,-,0.08493812,0.9758901,0.18529312,0.02062705,-,-,34,5.73799992,54,378,48.37900162,9.55171776,9.94193935,8.91279316,10.56331062
Thu Dec 26 17:50:07 GMT+01:00 2019,26-dic-2019 17:50:07.079,14.11360389,41.77866426,4.27,3.7900925,850.972900390625,308.9,1.22849691,9.34112072,1.9171896000000002,0.0384595,-,-,78.03921509,2.95260859,6.68137169,33.86765289,14.96667576,6.68137169,14.96667576,0.03813253,-,-,-,204.75881958,0.13194118,29.39194107,1273,3.79009247,850.97290039,41.77866364,14.11360359,308.89999389999997,24,-,-,-,33.10834122,0,66.89165497,-,-,-,18.46053123,2.07241583,-,-,-,-,0.06076357,0.96978545,0.11789742,-0.0038409,-,-,34,5.73799992,54,379,49.08000183,9.55171776,11.80605221,8.95730495,10.58590603
Thu Dec 26 17:50:08 GMT+01:00 2019,26-dic-2019 17:50:07.823,14.11358604,41.77871868,5.42,3.7900925,851.322265625,306.6,1.2213105,9.84656715,2.52324581,0.0488783,-,-,70.19608307,3.47063899,6.62785912,28.81254005,15.08751392,6.62785912,15.08751392,0.03961305,-,-,-,222.73727417,0.13451712,29.39451599,1431.5,3.79009247,851.32226562,41.77871704,14.11358643,306.60000610000003,24,-,-,-,32.66617584,0,67.33382416,-,-,-,66.05493164,9.90226555,-,-,-,-,0.17186883,1.01740193,0.18553732,0.07096231,-,-,34,5.73799992,55,379,49.8219986,12.12419415,13.67016602,9.02871132,10.64098167
Thu Dec 26 17:50:09 GMT+01:00 2019,26-dic-2019 17:50:08.772,14.11353408,41.77876414,6.46,3.7900925,851.6214599609375,306.5,0.47152567,9.47287178,1.60338187,-0.00045246,-,-,55.29411697,3.23003745,6.57215738,30.95874977,15.21538734,6.57215738,15.21538734,0.04208238,-,-,-,241.36605835,0.13845247,29.39845085,1696,3.79009247,851.62145996,41.77876282,14.11353397,306.5,24,-,-,-,32.11700821,0,67.88299561,-,-,-,66.05493164,9.90226555,-,-,-,-,0.10593824,0.97637844,0.25586331,0.04495077,-,-,34,5.73799992,56,380,50.77199936,14.4506073,16.15565109,9.13508415,10.73773098
Thu Dec 26 17:50:10 GMT+01:00 2019,26-dic-2019 17:50:09.501,14.11347049,41.77881806,7.83,3.7900925,851.470703125,304.8,0.83084744,9.88489342,2.73644328,0.05382959999999999,-,-,57.25490189,3.81241059,6.52764511,26.22957802,15.31914139,6.52764511,15.31914139,0.04414627,-,-,-,255.07533264,0.14181781,29.40181732,1912.5,3.79009247,851.47070312,41.77881622,14.11347008,304.79998779,24,-,-,-,31.70850945,0,68.29148865,-,-,-,65.91891479,13.20229626,-,-,-,-,0.02657733,1.05647194,0.27075872,0.12033849,-,-,34,5.73799992,57,381,51.5,17.51521111,18.01976395,9.26574135,10.86328316
Thu Dec 26 17:50:10 GMT+01:00 2019,26-dic-2019 17:50:10.233,14.11347049,41.77881806,7.83,3.7900925,851.470703125,304.8,1.22370601,9.43454361,2.64541507,0.04988928,-,-,56.07843399,4.37491798,6.49347496,22.85709572,15.39975452,6.49347496,15.39975452,0.04600952,-,-,-,265.35458374,0.14564502,29.40564537,2080,3.79009247,851.47070312,41.77881622,14.11347008,304.79998779,24,-,-,-,31.31945801,0,68.68054199,-,-,-,65.91891479,13.20229626,-,-,-,-,0.02486801,1.00690186,0.11325786,0.02988975,-,-,34,5.73799992,57,382,52.21099854,17.51521111,19.88387871,9.41962719,11.01617336
Thu Dec 26 17:50:11 GMT+01:00 2019,26-dic-2019 17:50:11.193,14.11339156,41.77887684,8.94,3.7900925,851.3681640625,304.4,0.84282488,9.20936966,4.31745911,0.04516006,-,-,11.37254906,4.83813429,6.46761036,20.66869545,15.46133995,6.46761036,15.46133995,0.04856103,-,-,-,273.39263916,0.15131736,29.41131783,2322.5,3.79009247,851.36816406,41.77887726,14.11339188,304.39999389999997,24,-,-,-,30.79755592,0,69.20244598,-,-,-,54.57658768,13.27394676,-,-,-,-,0.11057781,0.91557574,0.26416567,-0.00813571,-,-,34,5.73799992,58,383,53.19300079,19.998209,21.74799156,9.59574604,11.19503784
Thu Dec 26 17:50:12 GMT+01:00 2019,26-dic-2019 17:50:11.904,14.11330391,41.77894166,9.97,3.7900925,851.8759765625,304.5,-0.10099368,9.87770748,2.03935909,0.06179415,-,-,20,38.15432358,6.47756052,2.62088037,15.43758965,6.47756052,15.43758965,0.04974522,-,-,-,267.72399902,0.15561862,29.41561699,1624,3.79009247,851.87597656,41.77894211,14.11330414,304.5,24,-,-,-,30.43091965,0,69.56908417,-,-,-,54.57658768,13.27394676,-,-,-,-,0.11936855,1.04108822,0.33620095,0.13545811,-,-,34,5.73799992,59,383,53.90299988,22.30225372,21.74799156,9.76690483,11.36803722
Thu Dec 26 17:50:13 GMT+01:00 2019,26-dic-2019 17:50:12.624,14.11321301,41.77899792,9.79,3.7900925,851.763916015625,302.4,1.31233859,9.13990021,3.05504179,0.02881672,-,-,60,25.22325325,6.76158619,3.96451306,14.78912163,6.76158619,14.78912163,0.05078467,-,-,-,263.32232666,0.16001812,29.42001724,1516.5,3.79009247,851.76391602,41.77899933,14.11321259,302.39999389999997,23,-,-,-,30.06792641,0,69.9320755,-,-,-,17.12414742,2.71950173,-,-,-,-,0.12669417,0.91704094,0.17699076,-0.03336798,-,-,34,5.73799992,60,384,54.6230011,21.8996067,22.36936378,9.94193935,11.54547691
Thu Dec 26 17:50:14 GMT+01:00 2019,26-dic-2019 17:50:13.581,14.11311626,41.77905235,10.04,3.7900925,851.728271484375,302.3,2.99875569,9.70283794,2.65260148,0.03339989,-,-,50.58823776,7.99483919,6.77999306,12.50780869,14.74897099,6.77999306,14.74897099,0.05242425,-,-,-,265.09887695,0.16599053,29.42599106,1563,3.79009247,851.72827148,41.77905273,14.11311626,302.29998779,23,-,-,-,29.59864235,0,70.40135956,-,-,-,17.12414742,2.71950173,-,-,-,-,0.04806582,0.92045957,0.24243299999999998,-0.0163958,-,-,34,5.73799992,61,385,55.58000183,22.45883942,22.9907341,10.12069035,11.72714901
Thu Dec 26 17:50:15 GMT+01:00 2019,26-dic-2019 17:50:14.304,14.11301572,41.77911347,10.67,3.7900925,851.8594970703125,303.5,2.28490305,8.2847147,3.10534692,0.04695708,-,-,54.90196228,13.30301571,6.87591982,7.5169363,14.54320621,6.87591982,14.54320621,0.05327069,-,-,-,263.3994751,0.17073496,29.43073463,1618.5,3.79009247,851.85949707,41.77911377,14.11301613,303.5,24,-,-,-,29.25370789,0,70.74629211,-,-,-,28.79788399,4.88102722,-,-,-,-,0.1396361,0.97808778,0.12497884,0.01364249,-,-,34,5.73799992,62,386,56.3030014,23.86810875,23.61210442,10.30300617,11.91285038
Thu Dec 26 17:50:15 GMT+01:00 2019,26-dic-2019 17:50:15.012,14.11301572,41.77911347,10.67,3.7900925,851.8594970703125,303.5,2.02858686,9.01054382,4.19049883,0.05316923,-,-,7.45098066,13.82379341,6.97661352,7.23375416,14.33330345,6.97661352,14.33330345,0.05402264,-,-,-,261.59780884,0.17537867,29.43537903,1616.5,3.79009247,851.85949707,41.77911377,14.11301613,303.5,24,-,-,-,28.92363167,0,71.07637024,-,-,-,28.79788399,4.88102722,-,-,-,-,0.14329891,0.96368074,0.29200307,0.05054047,-,-,34,5.73799992,62,386,57.01100159,23.86810875,23.61210442,10.48046112,12.09283924
Thu Dec 26 17:50:16 GMT+01:00 2019,26-dic-2019 17:50:15.975,14.11290584,41.77917505,11.32,3.7900925,853.178955078125,304.5,1.81778479,9.08001328,3.01910973,0.01903855,-,-,0,151.47253418,6.9865799,0.66017193,14.31285667,6.9865799,14.31285667,0.05465429,-,-,-,255.64326477,0.18159884,29.44159889,1572.5,3.79009247,853.17895508,41.7791748,14.1129055,304.5,24,-,-,-,28.48734093,0,71.51265717,-,-,-,28.79788399,4.88102722,-,-,-,-,0.17821771,0.9021455,0.32692182,0.01419563,-,-,34,5.73799992,63,387,57.97200012,25.32211876,22.9907341,10.64506912,12.25795841
Thu Dec 26 17:50:17 GMT+01:00 2019,26-dic-2019 17:50:16.691,14.11280462,41.77923516,10.77,3.7900925,853.82470703125,305.1,2.32802153,8.94347191,3.85992265,0.0345683,-,-,0,181.2480011,6.99642038,0,14.29272652,6.99642038,14.29272652,0.05465429,-,-,-,249.55651855,0.18611597,29.4461174,1527.5,3.79009247,853.82470703,41.77923584,14.11280441,305.10000610000003,23,-,-,-,28.16942978,0,71.83057404,-,-,-,28.79788399,4.88102722,-,-,-,-,0.20507832,0.94316888,0.34792197,0.06443999,-,-,34,5.73799992,64,388,58.69100189,24.0918026,22.36936378,10.79733276,12.40887547
Thu Dec 26 17:50:18 GMT+01:00 2019,26-dic-2019 17:50:17.413,14.11271091,41.7792956,10.31,3.7900925,854.65087890625,305.4,1.68603337,9.03929043,3.94615984,0.05724476,-,-,0,181.2480011,7.00613737,0,14.27290249,7.00613737,14.27290249,0.05465429,-,-,-,243.75288391,0.19052769,29.45052719,1499,3.79009247,854.65087891,41.77929688,14.11271095,305.39999389999997,22,-,-,-,27.85767937,0,72.14231873,-,-,-,-,-,-,-,-,-,0.25122973,0.89091289,0.32081714,0.01717046,-,-,34,5.73799992,65,389,59.41199875,23.06281471,21.74799156,10.93772602,12.54621601
Thu Dec 26 17:50:19 GMT+01:00 2019,26-dic-2019 17:50:18.250,14.11262501,41.77935144,9.57,3.7900925,855.2674560546875,306.6,2.11003304,8.90035248,4.4779563,0.0406554,-,-,0,181.2480011,7.01573515,0,14.25337791,7.01573515,14.25337791,0.05465429,-,-,-,238.21304321,0.19545138,29.45545197,1454,3.79009247,855.26745605,41.77935028,14.11262512,306.60000610000003,22,-,-,-,27.50390244,0,72.49610138,-,-,-,-,-,-,-,-,-,0.19921781,0.94683176,0.30421239,0.04896002,-,-,35,5.73799992,65,390,60.25,21.40748024,20.50524902,11.05883408,12.66156387
Thu Dec 26 17:50:19 GMT+01:00 2019,26-dic-2019 17:50:18.971,14.11262501,41.77935144,9.57,3.7900925,855.2674560546875,306.6,1.43450809,8.97461224,3.68744826,0.03528243,-,-,0,181.2480011,7.02521563,0,14.2341423,7.02521563,14.2341423,0.05465429,-,-,-,232.91941833,0.19948468,29.45948601,1404,3.79009247,855.26745605,41.77935028,14.11262512,306.60000610000003,22,-,-,-,27.20663261,0,72.79336548,-,-,-,-,-,-,-,-,-,0.21972957,0.89628506,0.26074705,-0.00883034,-,-,35,5.73799992,66,390,60.97100067,21.40748024,19.88387871,11.16914749,12.76473904
