GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Sun Oct 06 16:13:28 GMT+02:00 2019,06-ott-2019 16:13:27.322,14.24301345,41.59767252,6.4,10.72,517.5953979492189,224.8,2.29492188,6.99888611,0.97608948,-0.06135104,-10.06957531,100,-,6.79562664,16.52977562,14.71504021,6.04956293,11.2190609,8.91321659,-,-,-,389.21255493,210.73762512,8.76000023,0.44830376,284.769104,1810,10.72000027,517.59539795,41.59767151,14.24301338,224.80000305,16,32.044929499999995,0,67.95507049999999,-,-,27.84313774,27.84313774,-,-,18.4313736,22,21.0720005,76,148,55.22399902,23.03999901,30,32.38888931,37.61290359,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:31 GMT+02:00 2019,06-ott-2019 16:13:30.543,14.24266032,41.59755273,9.99,10.72,517.5648193359375,244.6,-0.10406494,7.97572327,4.06460571,-0.0438165,-10.08009911,79.21569061,-,4.39369822,16.52863693,22.7593956,6.04997969,11.02405071,9.07088661,-,-,-,601.9855957,226.38754272,3.62799835,0.46372306,284.78451538,2164.5,10.72000027,517.56481934,41.59755325,14.24266052,244.60000609999997,16,30.74727058,0,69.25273132,-,-,22.74509811,23.13725471,-,-,0,22,21.0720005,79,151,58.44400024,35.96399689,37,32.51351166,37.59375,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:33 GMT+02:00 2019,06-ott-2019 16:13:32.170,14.24240361,41.59746188,11.33,10.72,521.5157470703125,244.9,0.34603882,7.51364136,5.09172058,-0.05511212,-10.09337616,9.8039217,-,10.52914429,16.52807426,9.49725056,6.05018568,11.0103035,9.0822134,-,-,-,251.20210266,227.34194946,10.31600189,0.49903807,284.81982422,1761.5,10.72000027,521.51574707,41.597461700000004,14.24240398,244.89999390000003,15,30.13075638,0,69.86923981,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,81,153,60.07099915,40.787998200000004,47,32.89473724,37.87878799,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:34 GMT+02:00 2019,06-ott-2019 16:13:33.538,14.2422465,41.59740959,12.21,10.72,520.337646484375,244.4,-0.36024475,8.69158936,5.00074768,0.01639957,-10.09669495,2.74509811,-,93.41867065,16.52822876,1.07042754,6.05012894,11.20410252,8.92511654,-,-,-,28.31278801,219.97050476,4.2120018,0.51844752,284.83923339999996,1721.5,10.72000027,520.33764648,41.59740829,14.24224663,244.39999390000003,15,29.63048172,0,70.36951447,-,-,18.4313736,18.4313736,-,-,7.84313726,22,21.0720005,82,154,61.44100189,43.95599747,45,33.20512772,38.08823395,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:36 GMT+02:00 2019,06-ott-2019 16:13:35.198,14.24200235,41.59733624,12.19,10.72,519.3218383789061,245.8,0.58306885,7.55435181,2.65921021,-0.10629529,-10.09669495,74.90196228,-,181.2480011,16.52838326,0,6.05007219,11.38770676,8.78121662,-,-,-,0,212.1144104,1.04400253,0.53558505,284.85638428,1719,10.72000027,519.32183838,41.59733582,14.24200249,245.80000305,13,29.04647636,0,70.95352173,-,-,19.2156868,12.15686321,-,-,9.01960754,22,21.0720005,84,156,63.09999847,43.88399887,45,33.5,38.2857132,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:37 GMT+02:00 2019,06-ott-2019 16:13:36.854,14.241842000000002,41.5972813,12.78,10.72,517.8325805664061,246.0,0.58306885,8.03797913,5.24494934,0.00366626,-10.10202408,7.05882359,-,15.59980106,16.52829742,6.41020489,6.05010414,11.49570942,8.69871712,-,-,-,169.54980469,210.64666748,3.11600113,0.5567323,284.87753296,1768.5,10.72000027,517.83258057,41.59728241,14.24184227,246.0,14,28.4863739,0,71.5136261,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,85,158,64.75499725,46.00799942,47,33.82926941,38.52777863,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:39 GMT+02:00 2019,06-ott-2019 16:13:38.389,14.24156176,41.59718176,12.41,9.648000999999999,514.84423828125,246.0,0.61657715,7.89910889,5.49154663,-0.02226878,-10.10557938,0,-,127.33385468,16.52845192,0.78532076,6.0500474,11.66284466,8.57405949,-,-,-,20.77171898,204.31750488,0.61199951,0.57787955,284.89865112,1709,9.64800072,514.84423828,41.59718323,14.24156189,246.0,14,27.99097824,0,72.00901794,-,-,11.37254906,12.94117641,-,-,0,22,21.0720005,87,159,66.27400208,44.67599869,45,34.09523773,38.70270157,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:40 GMT+02:00 2019,06-ott-2019 16:13:40.044,14.24141854,41.59713727,12.45,10.72,515.1541748046875,246.3,0.93980408,8.03079224,4.99835205,-0.01087182,-10.10557938,17.25490189,-,181.2480011,16.52860641,0,6.04999065,11.8218317,8.45875072,-,-,-,0,197.72660828,0.67599869,0.59663135,284.91741943,1655,10.72000027,515.1541748,41.59713745,14.24141884,246.30000305,16,27.46800804,0,72.53199005,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,89,161,67.93699646,44.81999969,44,34.3255806,38.84210587,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:42 GMT+02:00 2019,06-ott-2019 16:13:41.404,14.24114859,41.59702824,12.53,10.72,516.7041625976561,245.7,1.12176514,8.29176331,6.62400818,0.10685796,-10.10903931,0,-,55.28912735,16.52876282,1.80863631,6.04993391,11.97325134,8.35177708,-,-,-,47.83839798,193.04260254,1.35199738,0.61673802,284.93753052,1624,10.72000027,516.7041626,41.59702682,14.24114895,245.69999695,17,27.05163765,0,72.94836426,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,90,162,69.30699921,45.10799789,43,34.52272797,38.94871902,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:43 GMT+02:00 2019,06-ott-2019 16:13:42.775,14.24100066,41.5969774,12.85,10.72,518.0523071289061,245.8,1.32048035,7.81053162,4.80441284,-0.01655309,-10.10903931,0,-,181.2480011,16.52891731,0,6.04987717,12.11763191,8.25226593,-,-,-,0,187.19282532,4.10799789,0.63273305,284.95352173,1574.5,10.72000027,518.05230713,41.59697723,14.24100113,245.80000305,18,26.64770126,0,73.35229492,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,91,164,70.67700195,46.25999832,41,34.66666794,39,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:45 GMT+02:00 2019,06-ott-2019 16:13:44.144,14.24076806,41.59692066,10.58,10.72,516.0558471679689,246.2,1.0116272,8.246261599999999,5.03665161,-0.00897323,-10.10903931,0,-,181.2480011,16.52907181,0,6.04982042,12.25545406,8.15946198,-,-,-,0,181.68716431,2.72399902,0.64792192,284.96871948,1490.5,10.72000027,516.05584717,41.59692001,14.24076843,246.19999695,17,26.25593376,0,73.74406433,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,93,165,72.04599762,38.08799744,39,34.76086807,39,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:46 GMT+02:00 2019,06-ott-2019 16:13:45.953,14.24065737,41.59689017,10.2,10.72,516.935546875,246.5,1.48327637,7.59265137,6.00390625,-0.00535506,-10.10903931,12.94117641,-,181.2480011,16.5292263,0,6.04976368,12.38715458,8.07271099,-,-,-,0,176.49609375,2.08799744,0.66370314,284.98449707,1143,10.72000027,516.93554688,41.5968895,14.24065781,246.5,17,25.75531006,0,74.24468994,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,94,167,73.85600281,36.71999741,36,34.78723526,38.92856979,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:48 GMT+02:00 2019,06-ott-2019 16:13:47.327,14.24047781,41.59682442,7.14,10.72,516.7197875976561,246.3,0.80812073,7.87516785,4.84512329,-0.02723806,-10.10903931,25.09803963,-,181.2480011,16.52938271,0,6.04970694,12.51313305,7.99143744,-,-,-,0,171.59342957,6.5359993,0.67778397,284.99856567,841,10.72000027,516.7197876,41.59682465,14.24047756,246.30000305,16,25.38889694,0,74.61109924,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,96,168,75.22599792,25.70399857,25,34.58333206,38.6046524,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:49 GMT+02:00 2019,06-ott-2019 16:13:48.984,14.24040289,41.5968088,6.23,10.72,515.7428588867189,247.4,0.31491089,7.80574036,5.04144287,-0.00387045,-10.10997295,23.52941132,-,69.1550293,16.5295372,1.4459964,6.04965019,12.63375378,7.9151392,-,-,-,38.24657822,167.98945618,3.70399857,0.68689674,285.00769043,840,10.72000027,515.74285889,41.59680939,14.24040318,247.39999390000003,14,24.95890999,0,75.04109192,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,97,170,76.88500214,22.4279995,22,34.32653046,38.22727203,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:51 GMT+02:00 2019,06-ott-2019 16:13:50.357,14.240302300000002,41.59678818,3.6,10.72,515.6532592773439,247.4,1.45933533,6.74989319,6.12362671,0.02170766,-10.11105251,23.52941132,-,67.35281372,16.529691699999997,1.48468804,6.04959345,12.74935246,7.84337234,-,-,-,39.26996994,164.60211182,3.74799919,0.69509673,285.01586914,809,10.72000027,515.65325928,41.5967865,14.24030209,247.39999390000003,14,24.61391258,0,75.38608551,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,99,171,78.25800323,12.95999908,14,33.91999817,37.68888855,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:52 GMT+02:00 2019,06-ott-2019 16:13:51.729,14.24026597,41.59678093,3.45,10.72,515.5086059570311,247.8,2.03395081,6.82411194,5.95362854,-0.00304998,-10.11190128,27.05882454,-,45.07919312,16.52984619,2.21827221,6.04953671,12.86023712,7.77574492,-,-,-,58.67325974,161.88598633,11.95999908,0.69794255,285.01873779,771,10.72000027,515.50860596,41.59678268,14.24026585,247.80000305,14,25.34011269,0,74.65988922,-,-,15.68627453,21.56862831,-,-,0,22,21.0720005,100,173,79.62999725,12.42000008,1,33.27450943,36.89130402,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:54 GMT+02:00 2019,06-ott-2019 16:13:53.249,14.24022709,41.59677088,2.12,10.72,515.0750732421875,249.3,0.62615967,6.79777527,4.85229492,-0.02173909,-10.11393452,58.8235321,-,1.19317579,16.52840996,83.80820465,6.05006313,12.6268959,7.91943836,-,-,-,-,161.88598633,12.75199986,0.69836533,285.01916504,1544,10.72000027,515.07507324,41.59677124,14.24022675,249.30000305,13,26.45099449,0,73.54900359999999,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,102,174,81.15100098,7.63199949,1,32.65384674,36.12765884,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:55 GMT+02:00 2019,06-ott-2019 16:13:54.619,14.24030927,41.59680815,1.84,10.72,515.2452392578125,249.8,0.09944153,8.18641663,3.11650085,-0.02376159,-10.11589241,3.13725495,-,0.8658815,16.5269413,115.48684692,6.05060053,12.39628696,8.06676388,-,-,-,-,161.88598633,0.63199949,0.69988757,285.0206604,1041,10.72000027,515.24523926,41.59680939,14.24030972,249.80000305,14,26.39296532,0,73.60703278,-,-,7.84313726,15.29411793,-,-,0,22,21.0720005,103,176,82.51999664,6.62400007,7,32.16981125,35.52083206,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:56 GMT+02:00 2019,06-ott-2019 16:13:56.005,14.24035184,41.59682277,2.07,10.72,514.51953125,69.4,1.11936951,8.246261599999999,4.91694641,-0.02190381,-10.11760521,7.05882359,-,63.21571732,16.52709579,1.5818522,6.05054379,12.50750542,7.99503279,-,-,-,-,161.88598633,0.54800034,0.702748,285.02352905,1559.5,10.72000027,514.51953125,41.59682465,14.24035168,69.40000153,13,26.04425621,0,73.95574188,-,-,29.01960754,25.09803963,-,-,16.07843208,22,21.0720005,104,177,83.90699768,7.45199966,8,31.72222137,34.95918274,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:13:58 GMT+02:00 2019,06-ott-2019 16:13:57.365,14.24042182,41.59684966,2.64,10.72,514.0214233398439,62.1,-0.83909607,8.39231873,3.37268066,-0.02724414,-10.11991978,5.49019623,-,27.9064827,16.528162,3.58332229,6.05015326,12.79805279,7.81352663,-,-,-,-,161.88598633,1.56800079,0.70634747,285.02713013,1406,10.72000027,514.02142334,41.59685135,14.24042225,62.09999847,14,25.71141052,0,74.28858948,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,106,178,85.26599884,9.50399971,11,31.34545517,34.47999954,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:00 GMT+02:00 2019,06-ott-2019 16:13:59.495,14.2404549,41.59685231,0.86,10.72,514.4530639648439,74.8,1.0403594999999999,9.40505981,2.19952393,-0.014078899999999998,-10.12069035,31.37254906,-,137.45050049,16.52831841,0.72751951,6.05009651,12.89773655,7.75313759,-,-,-,-,161.88598633,5.50399971,0.70912248,285.02990723,778.5,10.72000027,514.45306396,41.59685135,14.24045467,74.80000305,15,26.91619873,0,73.08380127,-,-,7.84313726,19.6078434,-,-,0,22,21.0720005,108,180,87.39800262,3.09599996,4,30.8571434,33.88235474,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:02 GMT+02:00 2019,06-ott-2019 16:14:01.752,14.24046703,41.59685586,2.82,10.72,514.33544921875,109.9,2.62052917,8.95735168,0.64569092,-0.0273692,-10.12399101,99.21569061,-,4.39974117,16.52718163,22.72813606,6.05051279,12.74322701,7.8471427,-,-,-,-,161.88598633,7.8039999,0.71452028,285.03530884,1169.5,10.72000027,514.33544922,41.59685516,14.24046707,109.90000153,14,27.01599503,0,72.98400879,-,-,29.41176605,28.62745094,-,-,20.3921566,22,21.0720005,110,183,89.65499878,10.15199947,10,30.4912281,33.42307663,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:04 GMT+02:00 2019,06-ott-2019 16:14:03.121,14.24047088,41.59684528,4.91,11.792,516.9345092773439,151.6,0.22154236,9.17521667,3.94250488,-0.04303951,-10.1405592,0,-,1.42814445,16.52576637,70.01947021,6.05103064,12.54117203,7.97357035,-,-,-,-,161.88598633,11.23600006,0.72188914,285.04266357,2412.5,11.79199982,516.93450928,41.59684372,14.24047089,151.6000061,14,26.68629265,0,73.31370544,-,-,28.23529434,28.23529434,-,-,16.47058868,22,21.0720005,112,184,91.02300262,17.67599869,22,30.34482765,33.20754623,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:05 GMT+02:00 2019,06-ott-2019 16:14:04.491,14.24031916,41.59699112,5.46,11.792,515.8220825195311,326.9,0.38673401,8.14570618,2.94891357,-0.02720261,-10.1405592,98.4313736,-,181.2480011,16.52592087,0,6.05097389,12.64006996,7.91118431,-,-,-,0,157.83883667,9.32400131,0.73119915,285.05197144,1610.5,11.79199982,515.82208252,41.59699249,14.24031925,326.89999389999997,14,26.36384392,0,73.63615417,-,-,26.27450943,24.70588303,-,-,17.25490189,22,21.0720005,113,185,92.39399719,19.65600014,27,30.28813553,33.09259415,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:06 GMT+02:00 2019,06-ott-2019 16:14:05.861,14.24027457,41.59702563,5.42,12.864,514.9221801757811,324.7,2.67080688,7.47773743,6.46359253,0.06268436,-10.15088654,6.66666698,-,4.06115389,16.52475357,24.62303352,6.05140114,12.49215794,8.00485611,-,-,-,651.27874756,169.87394714,15.34399986,0.74300498,285.06378174,2067.5,12.86400032,514.92218018,41.59702682,14.24027443,324.70001221,14,26.04932213,0,73.95067596,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,114,187,93.76399994,19.51199913,35,30.36666679,33.12727356,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:08 GMT+02:00 2019,06-ott-2019 16:14:07.245,14.24017231,41.59717187,7.95,12.864,513.6980590820311,329.4,-2.07928467,7.18803406,7.15074158,0.06174665,-10.15416527,0,-,89.33029938,16.52490997,1.11941767,6.05134487,12.58851433,7.94358349,-,-,-,29.60857773,166.53430176,1.65600014,0.75479358,285.07559204,1762,12.86400032,513.69805908,41.59717178,14.24017239,329.39999389999997,13,25.74000168,0,74.26000214,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,116,188,95.14399719,28.61999893,27,30.31147575,33.0178566,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:09 GMT+02:00 2019,06-ott-2019 16:14:08.602,14.24015251,41.59725379,8.11,12.864,513.2364501953125,333.6,-0.19984436,6.6852417,6.77244568,0.0309825,-10.15416527,4.31372547,-,181.2480011,16.52506447,0,6.05128813,12.68166256,7.88523722,-,-,-,0,162.66140747,7.61999893,0.76392025,285.0847168,1274.5,12.86400032,513.2364502,41.59725189,14.24015236,333.60000610000003,11,25.44226646,0,74.55773163,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,117,190,96.5039978,29.19599724,21,30.16129112,32.80701828,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:10 GMT+02:00 2019,06-ott-2019 16:14:09.973,14.24014583,41.59729254,6.97,12.864,512.0763549804689,340.2,3.14247131,6.75468445,6.00390625,-0.03739085,-10.15416527,26.66666794,-,181.2480011,16.52521896,0,6.05123138,12.77175999,7.82961178,-,-,-,0,158.96455383,9.09199905,0.77096051,285.09173584,896.5,12.86400032,512.07635498,41.59729385,14.24014568,340.20001221,11,25.14901543,0,74.85098267,-,-,9.4117651,9.4117651,-,-,0,22,21.0720005,118,191,97.875,25.09199905,16,29.93650818,32.51724243,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:14 GMT+02:00 2019,06-ott-2019 16:14:13.236,14.24009813,41.59739778,4.13,13.936001000000001,509.9979248046875,0.8,1.84719849,8.0643158,4.50993347,-0.0107914,-10.15508175,26.27450943,-,42.92161179,16.52537346,2.32978034,6.05117464,12.85895252,7.77652121,-,-,-,61.62264633,156.80140686,17.23199844,0.77537012,285.09616089,832.5,13.93600082,509.99792479999996,41.59739685,14.240098000000001,0.80000001,13,26.89519119,0,73.10480499,-,-,27.84313774,9.8039217,-,-,23.13725471,22,21.0720005,122,194,101.13200378,14.86800003,3,29.515625,32.0169487,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:15 GMT+02:00 2019,06-ott-2019 16:14:14.729,14.24011975,41.59734879,2.45,13.936001000000001,517.2205200195311,9.4,0.94937134,8.8639679,4.08854675,-0.02758446,-10.15802193,25.88235283,-,6.20877361,16.52440834,16.10590553,6.05152845,12.75339413,7.84088659,-,-,-,-,156.80140686,10.86800003,0.77834511,285.09912109,733,13.93600082,517.22052002,41.59734726,14.24011993,9.39999962,14,27.78105545,0,72.21894073,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,123,196,102.63099670000001,8.81999969,4,29.12307739,31.54999924,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:17 GMT+02:00 2019,06-ott-2019 16:14:16.226,14.240124800000002,41.59728909,0.26,13.936001000000001,514.91845703125,1.6,-0.06097412,7.31013489,2.01516724,-0.0209447,-10.15962696,100,-,6.96348143,16.52351189,14.3603344,6.05185604,12.66292667,7.89690399,-,-,-,-,156.80140686,0.13199997,0.77982289,285.10061646,1408.5,13.93600082,514.91845703,41.59729004,14.2401247,1.60000002,14,28.643999100000002,0,71.35600281,-,-,22.74509811,21.56862831,-,-,12.94117641,22,21.0720005,125,197,104.1269989,0.93599993,3,28.72727203,31.0819664,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:18 GMT+02:00 2019,06-ott-2019 16:14:17.738,14.24013568,41.59727937,0.7,12.864,514.1317749023439,137.0,1.45695496,8.17683411,4.37345886,0.01741874,-10.16691971,85.88235474,-,0.63406634,16.52202606,157.70892334,6.05240107,12.47786808,8.01402283,-,-,-,-,156.80140686,16.06399918,0.78362846,285.10440063,1899.5,12.86400032,514.1317749,41.59727859,14.24013615,137.0,14,28.54245377,0,71.45754242,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,126,199,105.64099884,2.51999998,17,28.55223846,30.85483932,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:20 GMT+02:00 2019,06-ott-2019 16:14:19.887,14.24023632,41.59723151,3.86,13.936001000000001,511.1187744140625,133.5,1.60539246,6.47695923,7.53858948,0.0562374,-10.17518234,7.84313726,-,3.64283276,16.52082062,27.45059395,6.05284262,12.34400368,8.10093117,-,-,-,726.06768799,169.17675781,9.53600025,0.79204512,285.11282349,1627,13.93600082,511.11877441,41.59723282,14.24023628,133.5,14,28.06820107,0,71.93180084,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,128,200,107.78199768,13.89599895,23,28.47058868,30.73015785,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:23 GMT+02:00 2019,06-ott-2019 16:14:22.336,14.24020345,41.59712269,2.41,12.864,520.0055541992189,327.5,0.93740845,7.49928284,5.88659668,0.01982282,-10.17518234,25.88235283,-,181.2480011,16.52097511,0,6.05278587,12.43100166,8.04423618,-,-,-,0,165.57725525,12.55200005,0.80135459,285.12213135,782.5,12.86400032,520.0055541999999,41.59712219,14.24020386,327.5,14,28.82546043,0,71.17453766,-,-,25.88235283,25.88235283,-,-,7.84313726,22,21.0720005,131,203,110.23899841,8.67599964,3,28.10144997,30.296875,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:24 GMT+02:00 2019,06-ott-2019 16:14:23.714,14.24018514,41.59711883,2.36,13.936001000000001,517.968994140625,327.9,0.12338257,7.53997803,4.68231201,-0.03290838,-10.1785841,52.15686417,-,3.49068117,16.51975441,28.64710808,6.05323267,12.29952621,8.13022518,-,-,-,-,165.57725525,6.67599964,0.80275667,285.12353516,1021,13.93600082,517.96899414,41.59711838,14.24018478,327.89999389999997,14,29.56090546,0,70.43909454,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,132,205,111.61000061,8.49599934,2,27.72857094,29.86153793,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:26 GMT+02:00 2019,06-ott-2019 16:14:25.074,14.24016643,41.59711548,1.07,16.08,515.2247924804689,317.5,0.19760132,8.07627869,4.05981445,-0.02249335,-10.17985916,24.70588303,-,2.48188281,16.51844215,40.29115295,6.0537138,12.15724182,8.22537899,-,-,-,-,165.57725525,2.30799961,0.80408764,285.12487793,772.5,16.07999992,515.22479248,41.59711456,14.24016666,317.5,11,30.27766609,0,69.72233582,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,134,206,112.97399902,3.852,5,27.40845108,29.48484802,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:27 GMT+02:00 2019,06-ott-2019 16:14:26.443,14.24015555,41.59711033,1.2,19.296001,514.539306640625,311.3,0.25505066,8.11219788,4.57696533,-0.03486296,-10.18070316,27.84313774,-,15.43112946,16.51834106,6.48027229,6.05375099,12.20401192,8.19385624,-,-,-,-,165.57725525,0.148,0.80579388,285.12658691,780,19.29600143,514.53930664,41.59711075,14.24015522,311.29998779,10,30.98151588,0,69.01848602,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,135,207,114.34100342,4.32000017,4,27.08333397,29.10447693,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:30 GMT+02:00 2019,06-ott-2019 16:14:29.445,14.24016307,41.59714331,0.91,13.936001000000001,513.0325927734375,320.0,-0.26208496,7.85362244,4.47401428,-0.02950319,-10.18155479,29.80392265,-,11.13460827,16.51783562,8.98082066,6.05393553,12.18894958,8.2039814,-,-,-,-,165.57725525,2.32000017,0.80693388,285.12771606,768.5,13.93600082,513.03259277,41.59714508,14.24016285,320.0,9,32.47988129,0,67.52011871,-,-,7.84313726,7.84313726,-,-,0,22,21.0720005,138,210,117.34600067,3.27600002,2,26.73972511,28.70588303,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Sun Oct 06 16:14:32 GMT+02:00 2019,06-ott-2019 16:14:31.220,14.24016834,41.59718945,0.86,12.864,511.2728271484375,323.5,-1.0809021,8.64370728,4.50993347,-0.02851884,-10.18355656,29.80392265,-,5.17380285,16.51677513,19.32773972,6.05432463,12.09151745,8.27008915,-,-,-,-,165.57725525,3.45599985,0.80693388,285.12771606,780.5,12.86400032,511.27282715,41.59719086,14.24016857,323.5,10,33.33571243,0,66.66429138,-,-,7.84313726,17.64705849,-,-,0,22,22.20599937,140,212,117.98899841,3.09599996,0,26.37837791,28.70588303,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
