GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Thu Oct 10 12:50:57 GMT+02:00 2019,10-ott-2019 12:50:56.997,13.82082226,42.18875609,16.05,5.36,437.3658447265625,138.4,0.82008362,9.09620667,3.94969177,-0.05337276,-6.43651962,99.21569061,-,4.72957325,14.71389675,21.1431179,6.79615498,15.70287228,6.36812925,-,-,-,559.23504639,127.96622467,0.77999496,27.17399025,623.23468018,2112,5.36000013,437.36584473,42.18875504,13.82082272,138.3999939,15,1.84135783,50.05461502,48.10402679,-,-,50.58823776,49.01960754,-,-,43.92156982,25,16.18799973,1121,2762,1105.38598633,57.77999496,57,89.59973145,90.57629395,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:50:59 GMT+02:00 2019,10-ott-2019 12:50:58.719,13.82107948,42.18847023,18.35,5.36,434.0172119140625,137.8,0.91586304,7.9493865999999995,5.54901123,-0.02062394,-6.46695471,89.80392456,-,4.10729456,14.71186543,24.34642029,6.79709339,15.68722343,6.37448168,-,-,-,643.96240234,128.99615479,2.77600098,27.1928997,623.25360107,2501,5.36000013,434.01721191,42.18846893,13.82107925,137.80000305,11,1.83853483,49.97787476,48.18358994,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1123,2763,1107.10803223,66.05999756,67,89.56931305,90.54421997,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:00 GMT+02:00 2019,10-ott-2019 12:50:59.936,13.82123275,42.18835118,18.29,5.36,433.9578857421875,134.9,0.9541626,7.73152161,6.64315796,-0.01149136,-6.47410345,49.41176605,-,19.51485062,14.71278477,5.12419605,6.79666853,15.69238186,6.37238598,-,-,-,135.53489685,129.00921631,0.05999756,27.22467232,623.28540039,1845.5,5.36000013,433.95788574,42.18835068,13.8212328,134.8999939,11,1.83653998,49.92364883,48.23981094,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1124,2765,1108.32800293,65.84400177,66,89.5376358,90.51087189,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:05 GMT+02:00 2019,10-ott-2019 12:51:04.237,13.82223293,42.18796470000001,18.04,5.36,431.52484130859375,97.9,-0.98034668,8.55033875,5.14678955,-0.01505017,-6.47758341,83.52941132,-,29.06511688,14.7155323,3.4404788,6.79539919,15.71038055,6.3650856,-,-,-,91.00060272,128.93334961,0.05599976,27.27010345,623.33081055,1818.5,5.36000013,431.52484131,42.18796539,13.8222332,97.90000153,13,1.82954657,49.7335434,48.43691254,-,-,30.98039246,32.15686417,-,-,21.56862831,25,16.18799973,1128,2770,1112.62597656,64.94400024,65,89.50469971,90.47625732,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:06 GMT+02:00 2019,10-ott-2019 12:51:05.831,13.82248685,42.18799292,20.0,5.36,432.7396240234375,86.1,1.2797698999999998,7.39393616,5.44606018,-0.03585476,-6.51951742,86.66667175,-,8.48682499,14.71434021,11.78272438,6.79594994,15.7006712,6.36902189,-,-,-,311.65286255,129.29804993,7.05599976,27.3368721,623.39758301,1963,5.36000013,432.73962402,42.1879921,13.82248688,86.09999847,13,1.82695997,49.66322708,48.5098114,-,-,7.84313726,7.84313726,-,-,3.52941179,25,16.18799973,1130,2771,1114.22399902,72.0,72,89.48123169,90.45121765,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:07 GMT+02:00 2019,10-ott-2019 12:51:06.795,13.82270245,42.18801999,19.77,5.36,432.7056884765625,80.5,1.8352356,6.891143799999999,6.00869751,-0.05609779,-6.52678585,0,-,12.80900669,14.71397591,7.80684376,6.79611826,15.69678974,6.37059689,-,-,-,206.49087524,129.45213318,0.82800293,27.35887146,623.41955566,1963,5.36000013,432.70568848,42.188018799999995,13.82270241,80.5,12,1.82540786,49.62104034,48.55355072,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1131,2772,1115.18505859,71.17199707,72,89.45783234,90.42625427,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:08 GMT+02:00 2019,10-ott-2019 12:51:07.755,13.82293044,42.18805202,19.32,6.432,432.52911376953125,78.6,4.73220825,8.47850037,9.33903503,0.05069697,-6.52678585,0,-,181.2480011,14.71425724,0,6.79598808,15.69744492,6.37033081,-,-,-,0,129.19374084,1.55199432,27.37751961,623.43823242,1872.5,6.43200016,432.52911377,42.18805313,13.82293034,78.59999847,15,1.82386017,49.57896805,48.59717178,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1132,2773,1116.14501953,69.55199432,68,89.42914581,90.39594269,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:11 GMT+02:00 2019,10-ott-2019 12:51:10.295,13.82352951,42.18815006,16.59,9.648000999999999,432.64654541015625,78.6,4.07859802,7.18803406,5.18031311,0.04286328,-6.52678585,7.84313726,-,181.2480011,14.71453857,0,6.79585838,15.69809818,6.37006569,-,-,-,0,128.93586731,0.24000168,27.42045212,623.48114014,1675,9.64800072,432.64654541,42.1881485,13.82352924,78.59999847,14,1.81977928,49.46803284,48.71218491,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1134,2776,1118.68395996,59.72399902,60,89.38985443,90.35492706,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:12 GMT+02:00 2019,10-ott-2019 12:51:11.288,13.82354757,42.18813222,8.51,6.432,434.7139892578125,91.0,5.70904541,7.90150452,3.38705444,0.07097143,-6.52678585,0,-,181.2480011,14.71481991,0,6.79572821,15.6987505,6.36980104,-,-,-,0,128.67851257,26.72399902,27.43445396,623.49517822,1725,6.43200016,434.71398926,42.18813324,13.82354736,91.0,14,1.81818819,49.4247818,48.75702667,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1135,2777,1119.67700195,30.63599968,33,89.31466675,90.27762604,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:13 GMT+02:00 2019,10-ott-2019 12:51:12.256,13.82363212,42.18811282,7.51,6.432,434.5318603515625,112.2,4.28929138,8.34443665,2.15882874,0.07981375,-6.52678585,35.29411697,-,181.2480011,14.71510124,0,6.79559851,15.69940186,6.36953688,-,-,-,0,128.42167664,0.63599968,27.44317818,623.50390625,1800,6.43200016,434.53186035,42.18811417,13.82363224,112.19999695,13,1.8166399,49.38269424,48.80066681,-,-,29.41176605,29.01960754,-,-,20.3921566,25,16.18799973,1136,2778,1120.64501953,27.0359993,30,89.23568726,90.19650269,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:14 GMT+02:00 2019,10-ott-2019 12:51:13.366,13.823709,42.18808327,6.97,7.504,434.517578125,151.1,5.87185669,8.38513184,1.9337616000000002,0.12568773,-6.52962971,69.80392456,-,14.58710194,14.7150774,6.85522842,6.79560947,15.69791889,6.37013865,-,-,-,181.32067871,128.5272522,2.9640007,27.45118713,623.51190186,1798.5,7.50400019,434.51757812,42.18808365,13.82370853,151.1000061,13,1.81486928,49.33456421,48.85056686,-,-,27.45098114,26.66666794,-,-,17.64705849,25,16.18799973,1137,2779,1121.75402832,25.09199905,30,89.15691376,90.11559296,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:15 GMT+02:00 2019,10-ott-2019 12:51:14.327,13.82369369,42.18796931,9.85,6.432,436.5856323242188,179.4,2.30448914,8.64131165,2.26895142,-0.00365664,-6.53597593,86.27451324,-,5.79050112,14.71337128,17.26930237,6.79639769,15.68472672,6.37549639,-,-,-,456.77276611,129.18243408,8.90800095,27.46102715,623.52172852,2022,6.43200016,436.58563232,42.18796921,13.82369328,179.3999939,13,1.81333768,49.2929306,48.89373398,-,-,34.11764908,33.33333206,-,-,25.09803963,25,16.18799973,1138,2780,1122.71496582,35.45999908,34,89.08366394,90.04026794,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:16 GMT+02:00 2019,10-ott-2019 12:51:15.296,13.82369107,42.18788127,9.77,7.504,436.7080078125,190.2,0.99008179,9.45294189,3.1619873,0.0400818,-6.54825687,86.66667175,-,3.16840076,14.71116447,31.56100845,6.79741716,15.66808224,6.38226938,-,-,-,834.78808594,130.59083557,5.54000092,27.47114182,623.53186035,2390,7.50400019,436.70800781,42.18788147,13.82369137,190.19999695,13,1.81179452,49.25098038,48.93722534,-,-,34.11764908,32.54901886,-,-,25.49019623,25,16.18799973,1139,2781,1123.68505859,35.17200089,41,89.01989746,89.97453308,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:17 GMT+02:00 2019,10-ott-2019 12:51:16.395,13.82365345,42.1877737,12.6,6.432,435.1393432617188,191.9,1.79452515,8.17922974,3.6025237999999997,-0.05176187,-6.56319571,0,-,3.11666703,14.70894909,32.08489227,6.79844093,15.65141392,6.38906622,-,-,-,848.64477539,132.02407837,11.82799911,27.48286247,623.5435791,2813.5,6.43200016,435.13934326,42.18777466,13.82365322,191.8999939,12,1.81004918,49.20353317,48.98641586,-,-,7.84313726,22.35294151,-,-,0,25,16.18799973,1140,2782,1124.78405762,45.36000061,47,88.96424103,89.91699982,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:18 GMT+02:00 2019,10-ott-2019 12:51:17.355,13.82362974,42.18765638,13.19,6.432,437.0911865234375,193.2,1.52159119,8.4186554,3.56661987,-0.05768114,-6.56319571,100,-,181.2480011,14.70922947,0,6.79831123,15.65211487,6.38878012,-,-,-,0,131.76055908,2.63999939,27.49733734,623.55804443,1790,6.43200016,437.09118652,42.1876564,13.82362938,193.19999695,12,1.80852735,49.1621666,49.02930832,-,-,35.29411697,34.50980377,-,-,27.05882454,25,16.18799973,1141,2783,1125.74401855,47.48399734,48,88.91004944,89.86096191,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:19 GMT+02:00 2019,10-ott-2019 12:51:18.317,13.82356821,42.18753193,14.65,6.432,437.1824951171875,194.4,1.56947327,8.7442627,3.21705627,-0.04953646,-6.57307911,84.70588684,-,5.19577265,14.70741272,19.24601555,6.79915094,15.63826561,6.39443827,-,-,-,509.0567627,132.51364136,4.51600266,27.51064301,623.5713501,1937,6.43200016,437.18249512,42.18753052,13.82356834,194.3999939,13,1.80700493,49.12078094,49.07221603,-,-,28.62745094,26.66666794,-,-,20,25,16.18799973,1142,2784,1126.70605469,52.73999786,52,88.86129761,89.81041718,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:21 GMT+02:00 2019,10-ott-2019 12:51:20.163,13.82347191,42.1872734,15.72,5.36,437.7117919921875,201.1,4.97402954,7.90150452,4.1914978,0.05225153,-6.58985853,8.23529434,-,6.24020195,14.70579529,16.0247879,6.79989862,15.62583351,6.39952517,-,-,-,423.8553772,133.09515381,1.30000305,27.53693581,623.59765625,2191.5,5.36000013,437.71179199,42.18727493,13.82347202,201.1000061,11,1.80409539,49.04169083,49.15421677,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1144,2785,1128.5489502,56.59199905,58,88.82057953,89.76799774,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:23 GMT+02:00 2019,10-ott-2019 12:51:22.573,13.82329686,42.18703805,15.25,5.36,435.8155517578125,209.6,0.9254303,7.54716492,5.95602417,-0.00874479,-6.59305286,0,-,100.3642807,14.70607662,0.99634969,6.79976892,15.62656116,6.39922762,-,-,-,26.3534317,132.88209534,0.40800095,27.5542984,623.61499023,2163.5,5.36000013,435.81555176,42.18703842,13.82329655,209.6000061,11,1.80030167,48.9385643,49.2611351,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1146,2787,1130.96105957,54.89999771,57,88.77865601,89.72436523,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:25 GMT+02:00 2019,10-ott-2019 12:51:24.478,13.82316994,42.18678972,14.78,5.36,436.1904296875,191.2,-0.81515503,7.56391907,6.56414795,0.0750702,-6.59305286,0,-,181.2480011,14.706357,0,6.79963923,15.62728691,6.39893055,-,-,-,0,132.61686707,0.43199921,27.59563065,623.65631104,2036.5,5.36000013,436.19042969,42.18679047,13.82316971,191.19999695,13,1.79731667,48.85742188,49.34526443,-,-,7.84313726,14.50980377,-,-,0,25,16.18799973,1148,2790,1132.8659668,53.20799637,54,88.7328949,89.67686462,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:26 GMT+02:00 2019,10-ott-2019 12:51:26.079,13.82314141,42.18666466,14.03,6.432,435.9405517578125,175.4,-0.1663208,8.58624268,5.18988037,0.02740065,-6.59305286,98.8235321,-,181.2480011,14.70663738,0,6.79950953,15.62801075,6.39863396,-,-,-,0,132.35215759,3.49200058,27.62753487,623.68823242,2014,6.43200016,435.94055176,42.18666458,13.823141099999999,175.3999939,13,1.79481566,48.78943253,49.41575241,-,-,29.01960754,29.01960754,-,-,18.8235302,25,16.18799973,1150,2791,1134.46704102,50.50799942,54,88.68725586,89.62947845,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:27 GMT+02:00 2019,10-ott-2019 12:51:27.046,13.82324756,42.18652198,15.38,5.36,433.1875,157.7,2.69953918,8.47372437,2.76216125,-0.03172237,-6.60643196,87.05882263,-,7.29988194,14.70522404,13.69856739,6.80016279,15.61705303,6.40312338,-,-,-,362.32684326,132.811203,2.63199997,27.64480209,623.70550537,2167.5,5.36000013,433.1875,42.18652344,13.82324791,157.69999695,11,1.79330683,48.74842072,49.45827484,-,-,30.98039246,30.19607925,-,-,21.96078491,25,16.18799973,1151,2792,1135.43505859,55.36800003,58,88.64698029,89.58753204,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:28 GMT+02:00 2019,10-ott-2019 12:51:28.011,13.82332895,42.18639714,15.53,5.36,431.3175659179688,149.4,1.77058411,7.20957947,3.99996948,-0.050486199999999995,-6.61850882,0.39215687,-,5.45073652,14.70345879,18.34576225,6.80097961,15.60369396,6.40860558,-,-,-,485.24508667,133.5146637,8.09200287,27.66108513,623.72180176,2406.5,5.36000013,431.31756592,42.18639755,13.82332897,149.3999939,13,1.79180372,48.70755768,49.50063705,-,-,7.84313726,13.33333397,-,-,0,25,16.18799973,1152,2793,1136.40100098,55.90799713,64,88.61467743,89.55364227,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:29 GMT+02:00 2019,10-ott-2019 12:51:29.109,13.82343127,42.18624658,18.02,5.36,430.2686767578125,149.7,2.51278687,8.51921082,5.12524414,-0.07941419999999999,-6.61850882,97.64706421,-,181.2480011,14.70373917,0,6.80084991,15.60444164,6.40829849,-,-,-,0,133.24815369,2.12799835,27.67886162,623.73956299,1784,5.36000013,430.26867676,42.18624496,13.82343102,149.69999695,15,1.79009974,48.66123962,49.54866028,-,-,24.31372643,7.84313726,-,-,19.6078434,25,16.18799973,1153,2794,1137.49804688,64.87200165,67,88.58638763,89.52381134,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:30 GMT+02:00 2019,10-ott-2019 12:51:30.074,13.82354662,42.18609414,19.29,5.36,429.05181884765625,150.0,2.01719666,7.54956055,5.99673462,-0.08922903,-6.62659359,1.96078432,-,10.41742897,14.70292187,9.59909725,6.80122805,15.59764385,6.41109133,-,-,-,253.89595032,133.4889679,1.55599976,27.69975281,623.76043701,1923,5.36000013,429.05181885,42.18609238,13.82354641,150.0,12,1.78860199,48.62052536,49.59087372,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1154,2795,1138.46398926,69.44400024,71,88.56340027,89.49933624,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:31 GMT+02:00 2019,10-ott-2019 12:51:31.039,13.82365687,42.18593402,19.4,4.288,427.737060546875,149.8,2.7091217,6.58947754,6.82032776,0.02439564,-6.62659359,0,-,181.2480011,14.70320225,0,6.80109835,15.59839725,6.41078186,-,-,-,0,133.22253418,1.16000366,27.718647,623.77935791,1936.5,4.28800011,427.73706055,42.18593216,13.82365704,149.80000305,14,1.78711128,48.58000565,49.63288498,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1155,2796,1139.42700195,69.83999634,71,88.54046631,89.47493744,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:32 GMT+02:00 2019,10-ott-2019 12:51:32.135,13.82376536,42.18579335,18.55,4.288,424.11651611328125,149.3,4.52392578,6.67807007,6.81315613,0.09529823,-6.62659359,6.27450991,-,181.2480011,14.70348167,0,6.80096865,15.59914875,6.41047287,-,-,-,0,132.95661926,1.77999878,27.73713875,623.79785156,1540.5,4.28800011,424.11651611,42.18579483,13.82376575,149.30000305,12,1.78541172,48.53380203,49.68078613,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1156,2797,1140.52697754,66.77999878,65,88.50978088,89.44268799,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:33 GMT+02:00 2019,10-ott-2019 12:51:33.096,13.82388094,42.18566569,17.25,5.36,422.9534912109375,149.5,5.5677948,6.86720276,6.01828003,0.09257779,-6.62659359,0,-,181.2480011,14.70376205,0,6.80083895,15.59989929,6.41016436,-,-,-,0,132.6912384,6.09999847,27.75527191,623.815979,1477,5.36000013,422.95349121,42.18566513,13.82388115,149.5,14,1.783934,48.49363327,49.72243118,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1157,2798,1141.48498535,62.09999847,56,88.46744537,89.39868164,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:34 GMT+02:00 2019,10-ott-2019 12:51:34.089,13.82398528,42.18552617,16.55,5.36,422.43695068359375,153.0,7.08570862,7.60700989,3.31283569,0.04355116,-6.62659359,0,-,181.2480011,14.70404243,0,6.80070925,15.60064793,6.4098568,-,-,-,0,132.42637634,10.5799942,27.76925659,623.82995605,1877.5,5.36000013,422.43695068,42.185527799999996,13.8239851,153.0,13,1.78240502,48.45206833,49.76552582,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1158,2799,1142.47802734,59.5799942,49,88.41612244,89.34559631,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:36 GMT+02:00 2019,10-ott-2019 12:51:35.176,13.82402766,42.18532516,12.6,5.36,421.5799560546875,190.7,6.87503052,7.41308594,3.14762878,0.09883606,-6.62659359,0,-,181.2480011,14.70432281,0,6.80057955,15.60139561,6.40954971,-,-,-,0,132.1620636,11.13199997,27.78245163,623.84313965,1704.5,5.36000013,421.57995605,42.18532562,13.82402802,190.69999695,13,1.78073585,48.4066925,49.81256866,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1159,2800,1143.56396484,45.36000061,46,88.36103821,89.28871155,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:36 GMT+02:00 2019,10-ott-2019 12:51:36.144,13.82402766,42.18532516,12.6,5.36,421.5799560546875,190.7,3.66918945,7.6812439,4.28488159,0.00761657,-6.62659359,0,-,181.2480011,14.704603200000001,0,6.80045033,15.60214043,6.40924358,-,-,-,0,131.89825439,0.63999939,27.7962513,623.85693359,1734.5,5.36000013,421.57995605,42.18532562,13.82402802,190.69999695,13,1.77925515,48.36644745,49.85429764,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1160,2801,1144.52905273,45.36000061,46,88.30609894,89.23197937,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:38 GMT+02:00 2019,10-ott-2019 12:51:37.857,13.82386466,42.18513621,13.0,5.36,417.291259765625,209.2,0.0683136,7.73391724,6.95440674,0.01880324,-6.62659359,0,-,181.2480011,14.70488262,0,6.80032063,15.60288525,6.40893793,-,-,-,0,131.63499451,1.20000076,27.81873322,623.87945557,1792.5,5.36000013,417.29125977,42.18513489,13.82386494,209.19999695,11,1.77662683,48.29499817,49.92837524,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1162,2803,1146.24597168,46.79999924,48,88.25388336,89.17800903,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:39 GMT+02:00 2019,10-ott-2019 12:51:38.969,13.823793400000001,42.18503341,12.88,5.36,416.6346435546875,203.6,-0.31954956,7.81770325,6.18107605,0.02204177,-6.62659359,16.86274529,-,181.2480011,14.705163,0,6.8001914,15.6036272,6.40863276,-,-,-,0,131.37225342,1.63199997,27.83148003,623.89215088,1820,5.36000013,416.63464355,42.18503189,13.82379341,203.6000061,11,1.77493024,48.24887848,49.97619247,-,-,18.8235302,18.4313736,-,-,8.62745094,25,16.18799973,1163,2804,1147.35705566,46.36800003,48,88.20181274,89.12418365,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:40 GMT+02:00 2019,10-ott-2019 12:51:39.939,13.82379077,42.184896,13.75,4.288,416.392578125,182.5,1.67242432,7.90869141,4.50993347,-0.0351521,-6.62833691,99.60784149,-,82.24604034,14.70544338,1.21583867,6.8000617,15.60436821,6.40832853,-,-,-,32.15891266,131.17420959,1.5,27.84689331,623.90759277,1890,4.28800011,416.39257812,42.18489456,13.82379055,182.5,12,1.77345014,48.20864487,50.01790619,-,-,22.35294151,21.96078491,-,-,12.15686321,25,16.18799973,1164,2805,1148.32800293,49.5,51,88.15374756,89.07440948,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:41 GMT+02:00 2019,10-ott-2019 12:51:40.911,13.8238144,42.18477109,13.54,5.36,415.1851806640625,175.3,0.68362427,8.31091309,5.21861267,-0.02079243,-6.63265038,96.47058868,-,12.82334709,14.7050848,7.79811382,6.80022717,15.60077095,6.40980625,-,-,-,206.25997925,131.32408142,6.25600052,27.86115837,623.921875,2035.5,5.36000013,415.18518066,42.18477249,13.82381439,175.30000305,9,1.77197099,48.16843414,50.0595932,-,-,26.27450943,25.88235283,-,-,16.47058868,25,16.18799973,1165,2806,1149.30004883,48.74399948,55,88.11096954,89.02998352,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:43 GMT+02:00 2019,10-ott-2019 12:51:42.523,13.82389882,42.18448569,16.09,5.36,413.435791015625,163.1,1.07148743,8.14570618,4.84989929,-0.02027366,-6.63931227,0,-,9.34802341,14.70406532,10.69722557,6.80069876,15.59269238,6.41312742,-,-,-,282.94143677,131.62670898,11.50799942,27.87665176,623.93737793,2213,5.36000013,413.43579102,42.18448639,13.82389927,163.1000061,13,1.76952326,48.10189819,50.12857819,-,-,8.62745094,20,-,-,0,25,16.18799973,1166,2808,1150.9119873,57.92399979,60,88.07474518,88.9921875,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:44 GMT+02:00 2019,10-ott-2019 12:51:43.776,13.82395907,42.18433592,17.19,5.36,411.6781005859375,159.3,1.18400574,8.23429871,4.30163574,-0.02653393,-6.63931227,84.70588684,-,181.2480011,14.70434475,0,6.80056953,15.59344292,6.41281843,-,-,-,0,131.36398315,8.07600021,27.90771484,623.96844482,1774,5.36000013,411.67810059,42.18433762,13.82395935,159.30000305,14,1.76762688,48.05034637,50.18202591,-,-,20.7843132,20,-,-,10.98039246,25,16.18799973,1168,2809,1152.16394043,61.88399887,66,88.04633331,88.9622879,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:45 GMT+02:00 2019,10-ott-2019 12:51:44.739,13.82404295,42.18418976,17.86,5.36,410.8585205078125,154.1,1.00204468,7.71954346,5.90814209,-0.02818874,-6.64487982,50.19607925,-,16.02489662,14.70459652,6.24016047,6.80045319,15.59399891,6.41259003,-,-,-,165.05212402,131.43122864,8.11600113,27.92817116,623.9888916,1892,5.36000013,410.85852051,42.18418884,13.82404327,154.1000061,12,1.76616943,48.01072693,50.22310257,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1169,2810,1153.12805176,64.29599762,70,88.02313995,88.93766022,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:48 GMT+02:00 2019,10-ott-2019 12:51:47.251,13.82444395,42.18375239,19.09,6.432,410.56494140625,139.2,2.41223145,7.11860657,5.43170166,-0.02502195,-6.64777374,10.58823586,-,27.51631546,14.70703316,3.63413191,6.79932642,15.60934258,6.40628624,-,-,-,96.12271881,131.36074829,7.70400238,27.94730186,624.00799561,1949.5,6.43200016,410.56494141,42.18375397,13.82444382,139.19999695,13,1.76237702,47.90763474,50.32998657,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1171,2812,1155.64404297,68.72399902,72,88.00257111,88.91569519,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:51:49 GMT+02:00 2019,10-ott-2019 12:51:48.340,13.82462003,42.1835857,20.42,5.36,406.21142578125,140.9,5.06022644,8.49526978,3.64083862,0.03855195,-6.65478849,0,-,104.50322723,14.70731258,0.95688832,6.799197200000001,15.61007309,6.40598631,-,-,-,25.30967903,131.14907837,8.27600098,27.99912071,624.05981445,2090,5.36000013,406.21142578,42.18358612,13.82462025,140.8999939,14,1.76074803,47.86335754,50.37589645,-,-,7.84313726,7.84313726,-,-,0,25,16.18799973,1172,2814,1156.72802734,73.51200104,77,87.98846436,88.90026093,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
