GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu Feb 20 19:20:46 GMT+01:00 2020,20-feb-2020 19:20:47.565,13.92653523,42.04544218,0.0,91.02,441.0,0.0,-0.31622314,8.62831116,3.56558228,-0.01931038,-,0,81.17647552,-,125.14200592,14.04735661,0.7990756,7.11862898,11.59115601,8.62708759,0,0.06227264,-,-,-,-,0.09091806,21.13553429,230.27114868,27,0.51031315,3782.69140625,0,3195,78,6.27450991,-10.9375,-,41.2502594,2.47501564,1143,91.01999664,441,42.04544067,13.92653561,0,19,53.72549057,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,33.33333206,-,-,15.5190382,5127.08398438,-,1.45037746,-,-,28.9995575,-,-,-,0.06533282,0.83295411,0.29066232,-0.07735202,111,58.15000153,13.5,0,27,31.33333397,31.33333397
Thu Feb 20 19:20:49 GMT+01:00 2020,20-feb-2020 19:20:49.843,13.92662315,42.0453555,0.0,109.224,439.0,0.0,2.44509888,8.77787781,3.8120575,-0.00770281,-,0,12.15686321,-,13.23731613,14.04734993,7.55424404,7.11863232,11.65700245,8.57835674,0,0.06336217,-,-,-,-,0.09250876,199.80961609,229.0526886,25,0.52570373,3782.70678711,0,3195,71,5.09803915,0.78125,-,30.93769646,1.85626185,1082.5,109.22399902,439,42.04535675,13.92662334,0,19,53.72549057,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,74.11764526,-,-,15.08392429,3710.06542969,-,1.01526451,-,-,28.9995575,-,-,-,0.24924554,0.89478874,0.28858894,0.00720619,113,60.64400101,13.80000019,0,25,31.1071434,31.1071434
Thu Feb 20 19:20:51 GMT+01:00 2020,20-feb-2020 19:20:51.985,13.926528,42.04530136,0.0,94.054,436.0,0.0,1.60762024,9.03988647,1.92411804,-0.01712916,-,0,98.8235321,-,96.67632294,14.04736137,1.03435791,7.11862659,11.80296707,8.47227001,0,0.06435391,-,-,-,-,0.09395672,27.35874748,221.29522705,21,0.54020011,3782.72119141,0,3195,66,0,60.15625,-,26.21367645,1.57282054,923,94.05400085,436,42.04529953,13.92652798,0,19,53.72549057,-,-,-,1.24349976,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,5.88235283,-,-,14.06866074,7927.76269531,-,0,-,-,18.03074646,-,-,-,0.19924307,0.95722997,0.14955664,0.0094362,115,62.64199829,13.30000019,0,21,30.75862122,30.75862122
Thu Feb 20 19:20:53 GMT+01:00 2020,20-feb-2020 19:20:54.062,13.92645802,42.04512327,0.0,83.435,435.0,0.0,1.33483887,8.49432373,3.45552063,-0.03635907,-,0,67.84313965,-,4.24886417,14.04728127,23.53521156,7.11866713,11.52318573,8.67797565,0,0.0678096,-,-,-,-,0.09900202,622.50592041,236.15489197,27,0.55513346,3782.73632812,0,3195,77,0,0,-,97.48060608,5.84883642,1111.5,83.43499756,435,42.04512405,13.92645836,0,19,53.72549057,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,5.88235283,-,-,17.11445236,3781.13378906,-,3.04579163,-,-,28.9995575,-,71.88066864,8.36680317,0.15009452,0.83576006,0.23797518,-0.08576736,115,64.72000122,12.89999962,0,27,30.63333321,30.63333321
Thu Feb 20 19:20:55 GMT+01:00 2020,20-feb-2020 19:20:56.301,13.92640279,42.0449795,0.0,75.85,434.0,0.0,2.47860718,8.24307251,2.40986633,-0.00136056,-,0,7.45098066,-,11.00605011,14.04725647,9.08572292,7.11867952,11.50471592,8.69190693,0,0.06937845,-,-,-,-,0.10129254,240.31719971,236.30354309,25,0.56936121,3782.75048828,0,3195,77,4.70588255,-1.5625,-,45.01712799,2.70102787,1092,75.84999847,434,42.0449791,13.92640305,0,19,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,72.94117737,-,-,15.08392429,3781.13378906,-,1.01526451,-,-,28.9995575,-,71.88066864,8.36680317,0.18838926,0.87344509,0.18016754,-0.06325568,119,66.80899811,14.10000038,0,25,30.45161247,30.45161247
Thu Feb 20 19:20:57 GMT+01:00 2020,20-feb-2020 19:20:58.475,13.92632908,42.044877,0.0,75.85,433.0,0.0,2.29794312,8.35194397,3.36100769,-0.03385478,-,0,18.03921509,-,162.88458252,14.04726791,0.6139189,7.1186738,11.64082909,8.59027481,0,0.07029043,-,-,-,-,0.10262403,16.23814392,228.71507263,22,0.58409441,3782.76513672,0,3195,69,5.49019623,-1.5625,-,24.33024597,1.45981479,972.5,75.84999847,433,42.0448761,13.92632866,0,19,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,81.5686264,-,-,14.35873604,3673.8059082,-,0.2900753,-,-,28.9995575,-,-,-,0.19180344,0.88747042,0.29773489,-0.00840691,122,69.05899811,14.10000038,0,22,30.1875,30.1875
Thu Feb 20 19:20:59 GMT+01:00 2020,20-feb-2020 19:21:00.646,13.92623257,42.04483175,0.0,77.367,432.0,0.0,0.52606201,8.57089233,3.33229065,-0.04206806,-,0,33.72549057,-,71.00811005,14.04727936,1.40826046,7.11866808,11.76786804,8.49753952,0,0.07106775,-,-,-,-,0.10375892,37.24846268,222.33285522,21,0.5969944,3782.77807617,0,3195,63,5.09803915,-3.125,-,21.58228493,1.29493713,896,77.36699677,432,42.04483032,13.92623234,0,18,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,83.13725281,-,-,13.77858543,3710.06542969,-,-0.2900753,-,-,28.9995575,-,-,-,0.09557974,0.87466455,0.27944145,-0.04147156,124,71.23000336,14.19999981,0,21,29.90909004,29.90909004
Thu Feb 20 19:21:02 GMT+01:00 2020,20-feb-2020 19:21:02.847,13.92602042,42.04473708,0.0,72.815994,426.0,0.0,0.47581482,8.20001221,1.80566406,-0.12371808,-,0,38.82352829,-,37.62963104,14.0472908,2.65742493,7.11866236,11.88671112,8.41258144,0,0.07182325,-,-,-,-,0.10486194,70.28884125,217.4282074,20,0.60923177,3782.7902832,0,3195,60,5.09803915,-1.5625,-,20.99564171,1.25973856,888.5,72.81599426,426,42.04473877,13.92602062,0,21,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,84.31372833,-,-,13.77858543,3567.9284668,-,-0.2900753,-,-,28.9995575,-,-,-,0.00142789,0.90454441,0.08589435,-0.07623485,126,73.64499664,14.19999981,0,20,29.61764717,29.61764717
Thu Feb 20 19:21:04 GMT+01:00 2020,20-feb-2020 19:21:05.099,13.92592135,42.04465857,0.0,62.197,439.0,0.0,1.8768158,8.58285522,2.79389954,-0.01782695,-,0,76.47058868,-,16.76853371,14.04731274,5.96342659,7.11865091,12.03926754,8.30597973,0,0.07326382,-,-,-,-,0.10696518,157.73252869,215.56272888,22,0.62211758,3782.80322266,0,3195,66,0,-12.5,-,38.9345665,2.33607388,903,62.1969986,439,42.04465866,13.92592144,0,21,52.94117737,-,-,-,1.88150024,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,63.13725662,-,-,14.79384899,4984.94726562,-,0.72518826,-,-,27.28175545,-,24.3680687,2.30434155,0.1010673,0.84954119,0.25065973,-0.07507765,128,75.64800262,12.80000019,0,22,29.39999962,29.39999962
Thu Feb 20 19:21:06 GMT+01:00 2020,20-feb-2020 19:21:07.249,13.92577549,42.04460859,0.0,63.713997,439.0,0.0,0.72825623,9.26480103,4.78833008,0.08469051,-,0,4.31372547,-,13.77841282,14.04731083,7.25757885,7.11865234,12.09196949,8.26977921,0,0.07428816,-,-,-,-,0.10846071,191.96282959,214.84757996,23,0.63617384,3782.81738281,0,3195,64,1.56862748,-33.59375,-,27.43756676,1.64625394,1000,63.71399689,439,42.04460907,13.92577553,0,21,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,80,-,-,14.50377369,3673.8059082,-,0.43511295,-,-,28.9995575,-,11.29778767,1.18312716,0.19338998,0.86880988,0.42762122,0.03505849,130,77.81900024,14.10000038,0,23,29.22222137,29.22222137
Thu Feb 20 19:21:08 GMT+01:00 2020,20-feb-2020 19:21:09.384,13.92565157,42.04455938,0.0,65.230995,438.0,0.0,0.10971069,7.63529968,4.25712585,0.03165922,-,0,34.50980377,-,181.2480011,14.04732227,0,7.11864662,12.19079494,8.20273972,0,0.07428816,-,-,-,-,0.10846071,0,208.52853394,20,0.64900815,3782.83007812,0,3195,58,6.27450991,-0.78125,-,0,0,860,65.23099518,438,42.04455948,13.92565155,0,21,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,84.70588684,-,-,13.77858543,3638.99682617,-,-0.2900753,-,-,28.9995575,-,11.29778767,1.18312716,-0.04357543,0.80307579,0.28761369,-0.10690504,133,79.96900177,14.10000038,0,20,28.97297287,28.97297287
Thu Feb 20 19:21:10 GMT+01:00 2020,20-feb-2020 19:21:11.550,13.92563362,42.04449531,0.0,62.197,437.0,0.0,1.23672485,7.13998413,3.96040344,0.0215642,-,0,32.15686417,-,35.59539413,14.04733372,2.80929399,7.11864042,12.28397369,8.14051914,0,0.07502455,-,-,-,-,0.10953584,74.30577087,204.69358826,20,0.66089702,3782.84204102,0,3195,56,5.49019623,0,-,20.65600777,1.23936045,868,62.1969986,437,42.04449463,13.92563343,0,21,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,84.70588684,-,-,13.63354778,3638.99682617,-,-0.43511295,-,-,28.9995575,-,-,-,0.06911407,0.86942118,0.34664077,-0.01978877,135,82.07900238,14.10000038,0,20,28.7368412,28.7368412
Thu Feb 20 19:21:13 GMT+01:00 2020,20-feb-2020 19:21:13.700,13.92552531,42.04437418,0.0,53.094997,437.0,0.0,0.02716064,8.14976501,3.82162476,0.00433544,-,0,7.84313726,-,34.73006058,14.04750252,2.87929034,7.11855507,12.90747643,7.7472868,0,0.07584339,-,-,-,-,0.11073136,76.15717316,201.12313843,22,0.67349118,3782.85449219,0,3195,56,5.49019623,-3.90625,-,22.72469521,1.36348176,930,53.09499741,437,42.04437256,13.92552567,0,19,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,79.21569061,-,-,13.77858543,3604.18774414,-,-0.2900753,-,-,28.9995575,-,24.20830917,2.35768294,0.07362638,0.89588529,0.4312796,0.04452593,137,84.64700317,14.10000038,0,22,28.56410217,28.56410217
Thu Feb 20 19:21:15 GMT+01:00 2020,20-feb-2020 19:21:15.806,13.92539652,42.04431212,0.0,47.027,439.0,0.0,0.99624634,7.94038391,1.93249512,-0.00530992,-,0,0,-,143.48646545,14.04751396,0.69691533,7.11854935,12.97625351,7.70622396,0,0.07667501,-,-,-,-,0.11194552,18.43339729,196.18557739,23,0.68698496,3782.86816406,0,3195,55,0,0,-,23.21870995,1.39312255,988,47.02700043,439,42.04431152,13.92539692,0,19,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,56.47058868,-,-,14.06866074,3533.11938477,-,0,-,-,28.9995575,-,11.9114666,1.23242402,-0.17370598,0.87234694,0.45518348,0.04887699,137,86.64399719,14.19999981,0,23,28.42499924,28.42499924
Thu Feb 20 19:21:17 GMT+01:00 2020,20-feb-2020 19:21:18.044,13.92530957,42.04421001,0.0,43.993,441.0,0.0,-2.55830383,9.39402771,5.33029175,0.05083491,-,0,0,-,181.2480011,14.04752541,0,7.11854362,13.04141235,7.66772175,0,0.07667501,-,-,-,-,0.11194552,0,191.02279663,25,0.70185161,3782.88305664,0,3195,65,0,0,-,0,0,1084.5,43.99300003,441,42.04420853,13.92530918,0,20,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,5.88235283,-,-,14.64881134,3921.82055664,-,0.5801506,-,-,28.9995575,-,22.84986496,2.59508276,-0.16858394,0.91405743,0.45396402,0.0824037,141,88.64399719,14.19999981,0,25,28.34146309,28.34146309
Thu Feb 20 19:21:19 GMT+01:00 2020,20-feb-2020 19:21:20.145,13.92516994,42.0441317,8.05,30.34,443.0,231.9,-0.49807739,8.85324097,4.84934998,0.02114027,-,0,1.56862748,-,181.2480011,14.04753685,0,7.1185379,13.10322952,7.63154793,0,0.07667501,-,-,-,-,0.11194552,0,186.12477112,28,0.71730995,3782.8984375,0,3195,73,0,0,-,0,0,1188,30.34000015,443,42.04413223,13.92516994,231.8999939,20,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,5.88235283,-,-,14.93888664,4206.09423828,-,0.87022591,-,-,28.9995575,-,37.21276474,4.62963057,-0.06235727,0.82490474,0.36566681,-0.05035918,143,90.73000336,14.19999981,28.97999954,28,28.33333397,28.33333397
Thu Feb 20 19:21:21 GMT+01:00 2020,20-feb-2020 19:21:22.296,13.92506235,42.04402926,0.0,24.272,450.0,0.0,-0.26956177,7.57427979,5.17835999,-0.04530138,-,0,0,-,181.2480011,14.04754829,0,7.11853218,13.16195583,7.59749699,0,0.07667501,-,-,-,-,0.11194552,0,181.47166443,29,0.73400623,3782.91503906,0,3195,78,0,0,-,0,0,1226.5,24.27199936,450,42.04402924,13.92506218,0,19,52.94117737,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,5.88235283,-,-,14.93888664,4169.83496094,-,0.87022591,-,-,28.9995575,-,12.38502502,1.59075177,-0.03333135,0.79185492,0.42652309,-0.04816473,146,92.84899902,14.19999981,0,29,28.3488369,28.3488369
