GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu Dec 19 10:02:22 GMT+01:00 2019,19-dic-2019 10:02:14.420,13.92375323,42.04524428,10.78,10.6189995,439.0,340.8,1.88279724,8.12940979,4.66270447,-0.0104238,-,0,34.11764908,-,10.6262989,13.72241974,9.41041851,7.28719282,10.94312954,9.13796425,0,0.10171013,-,-,-,-,0.14849678,248.90541077,232.04606628,1.27599716,0.45608878,1431.60546875,0,47101,74,21.56862831,0,-,152.88711548,9.17322731,1613.5,10.61899948,439,42.04524612,13.92375278,340.79998779,26,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.83328438,0,89.16671753,-,-,78.03921509,-,-,14.35873604,4702.12353516,-,0.2900753,-,-,14.50663757,-,11.68546295,2.1139853,0.17826651,0.83563876,0.28627133,-0.06198211,95,68.66799927,13.60000038,38.80799866,38,24.46875,24.46875
Thu Dec 19 10:02:24 GMT+01:00 2019,19-dic-2019 10:02:16.571,13.92366604,42.04539938,9.22,10.6189995,440.0,342.1,1.31330872,8.31845093,4.35641479,-0.02948777,-,0,0,-,43.83901596,13.7224493,2.28102565,7.28717756,11.0815134,9.02385044,0,0.10404065,-,-,-,-,0.15189935,60.33308792,224.89135742,2.78399658,0.47747752,1431.62695312,0,47101,66,24.70588303,0,-,64.43849182,3.8663094,1413.5,10.61899948,440,42.04539871,13.923666,342.1000061,26,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.50439167,0,89.49560547,-,-,76.47058868,-,-,13.77858543,4275.71240234,-,-0.2900753,-,-,14.50663757,-,-,-,0.11277504,0.8102712,0.40542522,-0.03805187,97,70.81800079,13.60000038,33.19200134,33,24.72727203,24.72727203
Thu Dec 19 10:02:27 GMT+01:00 2019,19-dic-2019 10:02:18.801,13.92354588,42.04558,7.96,10.6189995,440.0,338.5,3.82217407,7.60777283,3.92570496,0.06201482,-,0,75.6862793,-,181.2480011,13.72247791,0,7.28716183,11.21097088,8.91964817,0,0.10404065,-,-,-,-,0.15189935,0,215.89570618,2.60799789,0.49599141,1431.64538574,0,47101,65,12.54901981,0,-,0,0,1255,10.61899948,440,42.04558182,13.92354584,338.5,26,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.15036583,0,89.84963226,-,-,33.72549057,-,-,14.35873604,5517.23535156,-,0.2900753,-,-,14.50663757,-,-,-,0.38962018,0.77551198,0.30017379,-0.04397388,99,73.28800201,13.60000038,28.65600014,29,24.85294151,24.85294151
Thu Dec 19 10:02:29 GMT+01:00 2019,19-dic-2019 10:02:20.950,13.92348864,42.04565588,4.75,12.136,441.0,342.3,1.1003418,8.39381409,4.12670898,-0.01482975,-,0,49.80392075,-,13.07602119,13.72246456,7.64742708,7.28716898,11.26925373,8.87351704,0,0.10673384,-,-,-,-,0.15583141,202.27430725,215.37179565,6.65600014,0.51178014,1431.66125488,0,47101,63,3.13725495,7.8125,-,72.46244049,4.34774637,1015.5,12.13599968,441,42.0456543,13.92348862,342.29998779,26,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.8805933,0,90.11940765,-,-,74.90196228,-,-,14.50377369,4879.06933594,-,0.43511295,-,-,14.50663757,-,-,-,0.14350882,0.84027237,0.3383472,-0.04113156,102,75.28900146,13.60000038,17.10000038,22,24.77142906,24.77142906
Thu Dec 19 10:02:31 GMT+01:00 2019,19-dic-2019 10:02:23.204,13.92346714,42.04571125,3.64,9.101999,441.0,351.4,0.58229065,7.62213135,6.44773865,0.01722726,-,0,98.4313736,-,15.43006897,13.7225008,6.48071766,7.28714991,11.39533901,8.77533531,0,0.10933138,-,-,-,-,0.15962382,171.41487122,213.74377441,5.10000038,0.52192819,1431.67138672,0,47101,65,0,0,-,72.15383148,4.32922983,796.5,9.10199928,441,42.04571152,13.92346668,351.3999939,26,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.61521053,0,90.38478851,-,-,5.49019623,-,-,14.06866074,4950.13818359,-,0,-,-,14.50663757,-,-,-,-0.03808786,0.9447912,0.07003984,-0.0389457,104,77.36699677,12.89999962,13.10400009,12,24.41666603,24.41666603
Thu Dec 19 10:02:33 GMT+01:00 2019,19-dic-2019 10:02:25.459,13.92344352,42.04577328,3.24,10.6189995,441.0,348.6,0.88020325,8.13420105,4.53109741,-0.01268301,-,0,59.2156868,-,5.28922272,13.72232056,18.90597725,7.28724575,11.21574783,8.91584969,0,0.11142516,-,-,-,-,0.16268073,-,213.74377441,4.63199997,0.53035444,1431.67980957,0,47101,66,29.80392075,56.25,-,55.85903931,3.35154247,657.5,10.61899948,441,42.04577255,13.92344379,348.6000061,26,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.34336472,0,90.6566391,-,-,5.88235283,-,-,14.79384899,6544.10253906,-,0.72518826,-,-,14.50663757,-,33.64874649,2.31687498,0.14728853,0.80112374,0.3959122,-0.04603803,106,79.61799622,13.60000038,11.66399956,15,24.16216278,24.16216278
Thu Dec 19 10:02:36 GMT+01:00 2019,19-dic-2019 10:02:27.710,13.92342432,42.0458596,2.22,7.585,439.0,345.9,1.34082031,8.17967224,5.35662842,-0.00786965,-,0,46.66666794,-,10.576334,13.72225285,9.45487499,7.28728151,11.19747829,8.93039608,0,0.11368495,-,-,-,-,0.16598003,250.08128357,215.04153442,2.65200043,0.53887069,1431.68823242,0,47101,72,8.23529434,-1.5625,-,59.99446106,3.59966755,860.5,7.58500004,439,42.04586029,13.92342472,345.8999939,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.04009056,0,90.95990753,-,-,79.21569061,-,-,14.35873604,3567.9284668,-,0.2900753,-,-,14.50663757,-,33.64874649,2.31687498,0.13667892,0.83380955,0.44603753,0.0063638,108,82.28900146,13.39999962,7.9920001,12,23.84210587,23.84210587
Thu Dec 19 10:02:38 GMT+01:00 2019,19-dic-2019 10:02:29.964,13.92342388,42.04588785,0.46,6.068,439.0,346.4,1.09794617,8.53619385,4.38871765,-0.01252905,-,0,46.27450943,-,12.30253601,13.72222233,8.12823582,7.28729773,11.22817516,8.90598202,0,0.11566482,-,-,-,-,0.16887063,-,215.04153442,4.9920001,0.54355818,1431.69299316,0,47101,70,8.23529434,0,-,52.77290344,3.16637421,878,6.06799984,439,42.04588699,13.92342377,346.3999939,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.54611015,0,89.45388794,-,-,78.8235321,-,-,13.77858543,3604.18774414,-,-0.2900753,-,-,14.50663757,-,-,-,0.1071646,0.8763724,0.37664193,0.00368736,110,84.28700256,13.5,1.65600002,3,23.30769157,23.30769157
Thu Dec 19 10:02:40 GMT+01:00 2019,19-dic-2019 10:02:32.216,13.92343047,42.04589881,0.0,6.068,441.0,0.0,0.94241333,8.25862122,4.32292175,-0.02594078,-,0,44.31372452,-,3.12426424,13.72199535,32.00687027,7.28741837,11.00915051,9.08316422,0,0.11762904,-,-,-,-,0.1717384,-,215.04153442,1.65600002,0.54355818,1431.69299316,0,47101,68,9.01960754,0.78125,-,52.40256882,3.14415407,875.5,6.06799984,441,42.04589844,13.92343044,0,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,12.68124294,0,87.3187561,-,-,78.8235321,-,-,13.77858543,3638.99682617,-,-0.2900753,-,-,14.50663757,-,-,-,0.09606659,0.84185737,0.3406648,-0.04461453,113,85.07800293,13.5,0,0,22.72500038,23.30769157
Thu Dec 19 10:02:42 GMT+01:00 2019,19-dic-2019 10:02:34.331,13.92343263,42.04589967,0.0,6.068,440.0,0.0,0.86584473,8.44168091,4.63638306,-0.01071784,-,0,45.09804153,-,0,13.72198105,-,7.28742552,10.9953537,9.09456062,0,0.11964301,-,-,-,-,0.17467879,-,215.04153442,0,0.54355818,1431.69299316,0,47101,67,8.23529434,-0.78125,-,53.94563293,3.23673797,875.5,6.06799984,440,42.04589844,13.92343235,0,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,14.87858009,0,85.12142181,-,-,78.8235321,-,-,13.77858543,3567.9284668,-,-0.2900753,-,-,14.50663757,-,-,-,0.07813869,0.84100503,0.33066493,-0.05158996,115,85.07800293,13.5,0,0,22.1707325,23.30769157
Thu Dec 19 10:02:44 GMT+01:00 2019,19-dic-2019 10:02:36.515,13.92343927,42.04590818,0.0,6.068,440.0,0.0,0.85627747,8.44526672,4.67825317,-0.01071813,-,0,44.70588303,-,0,13.7219677,-,7.28743315,10.98192883,9.10567951,0,0.12146196,-,-,-,-,0.17733446,-,215.04153442,0,0.54355818,1431.69299316,0,47101,66,8.62745094,0,-,51.72361374,3.10341692,874,6.06799984,440,42.04590988,13.92343903,0,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,16.86825371,0,83.13174438,-,-,78.8235321,-,-,13.63354778,3567.9284668,-,-0.43511295,-,-,14.50663757,-,-,-,0.07350505,0.84295553,0.32956678,-0.0507266,117,85.07800293,13.5,0,0,21.6428566,23.30769157
Thu Dec 19 10:02:47 GMT+01:00 2019,19-dic-2019 10:02:38.769,13.923445,42.04591017,0.0,6.068,439.0,0.0,0.76295471,8.31246948,4.35881042,-0.02106887,-,0,44.70588303,-,0,13.72195339,-,7.2874403,10.9688549,9.11653233,0,0.12342865,-,-,-,-,0.18020582,-,215.04153442,0.61199999,0.54355818,1431.69299316,0,47101,65,8.62745094,0.78125,-,53.63702011,3.21822119,874.5,6.06799984,439,42.04590988,13.92344475,0,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,19.17717171,0,80.8228302,-,-,78.8235321,-,-,13.77858543,3604.18774414,-,-0.2900753,-,-,14.50663757,-,-,-,0.07387058,0.84222448,0.32322529,-0.05420433,119,85.07800293,13.5,0,0,21.139534,23.30769157
Thu Dec 19 10:02:49 GMT+01:00 2019,19-dic-2019 10:02:41.021,13.92345008,42.04590636,0.0,6.068,439.0,0.0,0.91609192,8.50747681,4.72370911,0.01532364,-,0,44.70588303,-,0,13.72193909,-,7.28744793,10.95611572,9.12713242,0,0.12539367,-,-,-,-,0.18307477,-,215.04153442,0,0.54355818,1431.69299316,0,47101,65,8.62745094,-0.78125,-,52.58774185,3.15526438,872,6.06799984,439,42.04590607,13.92345047,0,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,20.87439346,0,79.12561035,-,-,79.21569061,-,-,13.77858543,3710.06542969,-,-0.2900753,-,-,14.50663757,-,-,-,0.09338348,0.86722493,0.38151976,-0.00333599,122,85.07800293,13.5,0,0,20.65909004,23.30769157
Thu Dec 19 10:02:51 GMT+01:00 2019,19-dic-2019 10:02:43.275,13.92345797,42.04590967,0.0,6.068,438.0,0.0,0.45906067,9.38923645,2.91474915,-0.00757401,-,0,43.52941132,-,0,13.72192574,-,7.28745556,10.94369316,9.13749313,0,0.12733556,-,-,-,-,0.18590993,-,215.04153442,0,0.54355818,1431.69299316,0,47101,64,2.74509811,21.875,-,51.60016632,3.09600997,875,6.06799984,438,42.04590988,13.9234581,0,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,22.61077499,0,77.38922119,-,-,5.88235283,-,-,13.63354778,7892.95361328,-,-0.43511295,-,-,14.50663757,-,-,-,0.043381,0.93747288,0.15650786,-0.02676806,124,85.07800293,13.80000019,0,0,20.20000076,23.30769157
Thu Dec 19 10:02:53 GMT+01:00 2019,19-dic-2019 10:02:45.527,13.92344672,42.04594416,2.78,6.068,438.0,345.6,0.83354187,8.47637939,4.55860901,-0.02031051,-,0,69.01960754,-,0,13.72191143,-,7.28746271,10.93157387,9.14762306,0,0.13201712,-,-,-,-,0.19274499,-,215.04153442,4.17600012,0.54355818,1431.69299316,0,47101,81,0,-19.53125,-,124.12434387,7.44746065,1160.5,6.06799984,438,42.04594421,13.92344666,345.6000061,25,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,23.07453156,0,76.92546844,-,-,5.88235283,-,-,15.66407585,9275.16308594,-,1.59541512,-,-,14.50663757,-,33.99802399,4.13177586,0.08496859,0.86405492,0.36469001,-0.01490603,126,86.35700226,13.60000038,10.00799942,9,19.95652199,22.95000076
Thu Dec 19 10:02:56 GMT+01:00 2019,19-dic-2019 10:02:47.679,13.9234036,42.04604479,3.4,6.068,437.0,343.4,1.89355469,7.02153015,5.34225464,0.01234829,-,0,19.2156868,-,2.16167712,13.72166348,46.25941467,7.28759432,10.7322588,9.31750965,0,0.1376341,-,-,-,-,0.20094578,-,215.04153442,3.33600044,0.55102485,1431.70043945,0,47101,87,13.72549057,-36.71875,-,149.98614502,8.9991684,2008.5,6.06799984,437,42.0460434,13.92340374,343.3999939,24,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,22.48553085,0,77.51446533,-,-,6.27450991,-,-,17.83964157,5482.42626953,-,3.77098083,-,-,14.50663757,-,22.10909653,4.6502986,0.19985279,0.87246984,0.39993608,0.02557261,128,88.96800232,13.5,12.23999977,15,19.85106468,22.75609779
