GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Oct 09 19:24:54 GMT+02:00 2019,09-ott-2019 19:24:53.422,13.93109118,42.04827599,0.0,9.648001,465.115234375,0.0,0.04676819,8.71313477,2.59217834,-0.04496104,99.87438202,26.27450943,-,0,1.58178759,-,63.21829987,1.58178759,63.21829987,-,-,-,-,658.34442139,0,0.06249791,0.06249792,781,9.64800072,465.11523438,42.04827499,13.93109131,0,10,85.28813171,0,14.71186543,-,-,7.84313726,7.84313726,-,-,0,20,64.91400146,117,187,52.58300018,0,0,2.06779671,5.08333349
Wed Oct 09 19:24:55 GMT+02:00 2019,09-ott-2019 19:24:54.382,13.93109119,42.04827601,0.0,10.72,465.1123046875,0.0,-6.23802185,7.67884827,8.12756348,-0.03065968,99.87337494,27.45098114,-,0,1.58113825,-,63.24425888,1.58113825,63.24425888,-,-,-,-,658.34442139,0,0.06249791,0.06249792,788.5,10.72000027,465.11230469,42.04827499,13.93109131,0,10,85.40736389,0,14.59263706,-,-,7.84313726,7.84313726,-,-,0,20,65.87400055,118,188,52.58300018,0,0,2.05042028,5.08333349
Wed Oct 09 19:24:56 GMT+02:00 2019,09-ott-2019 19:24:55.341,13.93109118,42.04827605,0.0,10.72,465.106201171875,0.0,-2.70657349,7.87995911,3.90419006,-0.04305965,99.87248993,26.27450943,-,0,1.58049476,-,63.2700119,1.58049476,63.2700119,-,-,-,-,658.34442139,0,0.06249791,0.06249792,775.5,10.72000027,465.10620117,42.04827499,13.93109131,0,10,85.52467346,0,14.47532558,-,-,7.84313726,7.84313726,-,-,0,20,66.83399963,119,189,52.58300018,0,0,2.0333333,5.08333349
Wed Oct 09 19:24:57 GMT+02:00 2019,09-ott-2019 19:24:56.417,13.93109119,42.04827608,0.0,10.72,465.1109619140625,0.0,-2.11520386,7.05395508,5.26649475,-0.04507678,99.87159729,26.66666794,-,0,1.57985687,-,63.29555511,1.57985687,63.29555511,-,-,-,-,658.34442139,0,0.06249791,0.06249792,782.5,10.72000027,465.11096191,42.04827499,13.93109131,0,9,85.6541748,0,14.34582329,-,-,7.84313726,7.84313726,-,-,0,20,67.91200256,120,190,52.58300018,0,0,2.01652884,5.08333349
Wed Oct 09 19:24:58 GMT+02:00 2019,09-ott-2019 19:24:57.382,13.9310912,42.04827608,0.0,10.72,465.1112060546875,0.0,-2.22055054,7.19760132,4.7517395,-0.04081778,99.87059021,26.27450943,-,0,1.57922471,-,63.32089233,1.57922471,63.32089233,-,-,-,-,658.34442139,0,0.06249791,0.06249792,779,10.72000027,465.11120605,42.04827499,13.93109131,0,9,85.76779938,0,14.23219776,-,-,7.84313726,7.84313726,-,-,0,20,68.87400055,121,191,52.58300018,0,0,2,5.08333349
Wed Oct 09 19:24:59 GMT+02:00 2019,09-ott-2019 19:24:58.450,13.93109122,42.04827609,0.0,10.72,465.10888671875,0.0,3.45132446,9.08903503,4.88102722,0.35524118,99.86968994,27.84313774,-,0,1.57859802,-,63.34603119,1.57859802,63.34603119,-,-,-,-,658.34442139,0,0.06249791,0.06249792,777.5,10.72000027,465.10888672,42.04827499,13.93109131,0,10,85.89220428,0,14.10779572,-,-,7.84313726,7.84313726,-,-,0,20,69.94499969,122,192,52.58300018,0,0,1.98373985,5.08333349
Wed Oct 09 19:25:00 GMT+02:00 2019,09-ott-2019 19:24:59.702,13.93109123,42.04827612,0.0,10.72,465.1070556640625,0.0,3.06585693,7.30055237,4.68470764,-0.01731265,99.86869812,27.84313774,-,0,1.57797682,-,63.37096786,1.57797682,63.37096786,-,-,-,-,658.34442139,0,0.06249791,0.06249792,782.5,10.72000027,465.10705566,42.04827499,13.93109131,0,10,86.03489685,0,13.96509933,-,-,7.84313726,7.84313726,-,-,0,20,71.1969986,123,194,52.58300018,0,0,1.96774197,5.08333349
Wed Oct 09 19:25:01 GMT+02:00 2019,09-ott-2019 19:25:00.664,13.93109128,42.04827616,0.0,10.72,465.126953125,0.0,2.32843018,8.51681519,3.43014526,-0.01801112,99.86752319,51.76470566,-,0,1.57736087,-,63.39571381,1.57736087,63.39571381,-,-,-,-,658.34442139,1,0.06249791,0.06249792,774.5,10.72000027,465.12695312,42.04827499,13.93109131,0,10,86.14226532,0,13.85773468,-,-,18.4313736,17.64705849,-,-,8.23529434,20,71.43499756,124,195,53.30400085,0,1,1.96000004,5
Wed Oct 09 19:25:02 GMT+02:00 2019,09-ott-2019 19:25:01.635,13.93109237,42.04827563,1.24,11.792,463.467529296875,147.2,2.41462708,8.02360535,4.15319824,-0.04498901,99.86557007,80.78431702,-,0.21612908,1.56629395,462.67684937,63.843647,1.56629395,63.843647,-,-,-,-,658.34442139,6,0.06344194,0.06344195,1186,11.79199982,463.4675293,42.04827499,13.93109226,147.19999695,10,85.6749649,0,14.32503414,-,-,18.4313736,17.64705849,-,-,8.23529434,20,71.43499756,125,196,54.27500153,4.46399975,6,1.99206352,5.01999998
Wed Oct 09 19:25:03 GMT+02:00 2019,09-ott-2019 19:25:02.725,13.9310919,42.0482742,1.98,10.72,462.032958984375,145.4,3.2741394,7.07789612,5.54901123,-0.00990041,99.8638382,63.13725662,-,1.46060193,1.56544161,68.46350098,63.87841034,1.56544161,63.87841034,-,-,-,-,658.34442139,8.53600025,0.0660043,0.06600431,1306,10.72000027,462.03295898,42.04827499,13.93109226,145.3999939,11,84.93915558,0,15.06084442,-,-,7.84313726,7.84313726,-,-,0,20,71.43499756,126,197,55.36399841,7.12799978,13,2.07874012,5.17647076
Wed Oct 09 19:25:04 GMT+02:00 2019,09-ott-2019 19:25:03.691,13.93108831,42.04826913,3.83,10.72,460.84637451171875,143.6,3.50637817,7.21916199,4.78286743,-0.01429709,99.86168671,0,-,2.84792018,1.57570148,35.11261368,63.46247864,1.57570148,63.46247864,-,-,-,-,658.34442139,0.21200085,0.07007305,0.07007305,1592.5,10.72000027,460.84637451,42.04826736,13.93108845,143.6000061,11,84.29629517,0,15.70370865,-,-,7.84313726,7.84313726,-,-,0,20,71.43499756,127,198,56.33100128,13.78799915,14,2.171875,5.34615374
Wed Oct 09 19:25:05 GMT+02:00 2019,09-ott-2019 19:25:04.665,13.93108149,42.0482649,3.5,10.72,459.0079345703125,144.3,4.52392578,7.37239075,3.6599884,0.00056752,99.86030579,5.88235283,-,4.2188015,1.59667838,23.70292091,62.62871552,1.59667838,62.62871552,-,-,-,626.9418335,652.06390381,1.78799915,0.07353971,0.07353973,1323.5,10.72000027,459.00793457,42.04826355,13.93108177,144.30000305,12,83.65853882,0,16.34146309,-,-,7.84313726,7.84313726,-,-,0,20,71.43499756,128,199,57.30500031,12.59999943,12,2.24806213,5.47169828
Wed Oct 09 19:25:06 GMT+02:00 2019,09-ott-2019 19:25:05.756,13.93106779,42.04826279,2.93,9.648001,459.12750244140625,151.9,4.09295654,7.45857239,3.4828186,-0.03619688,99.85945129,64.31372833,-,5.98075247,1.63119864,16.71995735,61.30333328,1.63119864,61.30333328,-,-,-,-,652.06390381,0.59999943,0.07679638,0.07679639,766.5,9.64800072,459.12750244,42.04826355,13.93106747,151.8999939,12,82.95553589,0,17.04446602,-,-,22.74509811,22.35294151,-,-,12.94117641,20,71.43499756,129,200,58.39599991,10.54800034,12,2.32307696,5.59259272
Wed Oct 09 19:25:07 GMT+02:00 2019,09-ott-2019 19:25:06.724,13.93103782,42.04828759,3.85,9.648001,460.09912109375,343.8,3.79847717,7.29338074,3.77252197,-0.05110328,99.85758209,87.84313965,-,3.04021573,1.64220667,32.89171982,60.89241028,1.64220667,60.89241028,-,-,-,-,652.06390381,2.14000034,0.08102749,0.0810275,932.5,9.64800072,460.09912109,42.04828644,13.9310379,343.79998779,12,82.34160614,0,17.65839195,-,-,24.70588303,25.88235283,-,-,14.90196133,20,71.43499756,130,201,59.36399841,13.85999966,16,2.42748094,5.78181839
Wed Oct 09 19:25:08 GMT+02:00 2019,09-ott-2019 19:25:07.694,13.93099953,42.04833498,3.61,9.648001,461.881591796875,343.6,3.31964111,7.60462952,3.93771362,0.01583909,99.85543823,99.60784149,-,3.15411425,1.65392685,31.70396233,60.46090698,1.65392685,60.46090698,-,-,-,838.5692749,683.14813232,7.00400066,0.08586749,0.0858675,1193.5,9.64800072,461.8815918,42.04833603,13.93099976,343.6000061,13,81.73545837,0,18.26453781,-,-,27.45098114,26.66666794,-,-,18.03921509,20,71.43499756,131,202,60.33399963,12.99599934,20,2.560606,6.03571415
Wed Oct 09 19:25:09 GMT+02:00 2019,09-ott-2019 19:25:08.772,13.93087581,42.0484556,5.68,9.648001,460.73828125,333.5,2.74263,8.04275513,4.06460571,-0.00445042,99.85276031,99.60784149,-,3.09874749,1.66504085,32.27043152,60.05733871,1.66504085,60.05733871,-,-,-,853.55230713,707.49157715,11.00400066,0.09173416,0.09173417,1434.5,9.64800072,460.73828125,42.04845428,13.93087578,333.5,14,81.07221222,0,18.92778969,-,-,27.45098114,26.66666794,-,-,18.03921509,20,71.43499756,132,203,61.41199875,20.44799805,24,2.72180462,6.35087729
Wed Oct 09 19:25:10 GMT+02:00 2019,09-ott-2019 19:25:09.735,13.93081579,42.04850079,6.96,9.648001,460.72564697265625,318.9,3.46807861,7.57110596,4.13642883,-0.03277994,99.84840393,50.19607925,-,2.5874176,1.67208195,38.64776993,59.80443954,1.67208195,59.80443954,-,-,-,1022.23278809,746.83422852,2.94400024,0.09950527,0.09950528,1674,9.64800072,460.72564697,42.04850006,13.9308157,318.8999939,14,80.48875427,0,19.51124763,-,-,19.2156868,18.4313736,-,-,9.4117651,20,71.43499756,133,204,62.375,25.05599976,28,2.91044784,6.72413778
Wed Oct 09 19:25:11 GMT+02:00 2019,09-ott-2019 19:25:10.704,13.93075583,42.04856662,7.47,9.648001,463.22607421875,316.3,4.06661987,7.50405884,4.67512512,0.01101363,99.84605408,50.98039246,-,5.00741386,1.69734955,19.96997261,58.91415787,1.69734955,58.91415787,-,-,-,528.20544434,722.54217529,2.10800171,0.1072161,0.10721611,1757,9.64800072,463.22607422,42.04856491,13.93075562,316.29998779,14,79.90948486,0,20.09051704,-,-,17.64705849,17.25490189,-,-,7.45098066,20,71.43499756,134,205,63.34500122,26.89199829,29,3.10370374,7.10169506
Wed Oct 09 19:25:12 GMT+02:00 2019,09-ott-2019 19:25:11.792,13.93069061,42.04862283,7.96,9.648001,462.8194580078125,315.0,4.59814453,7.6237793,4.28726196,0.0262962,99.84403992,99.21569061,-,6.0664854,1.73020017,16.48366547,57.795578,1.73020017,57.795578,-,-,-,435.99267578,693.88720703,3.10800171,0.11513194,0.11513194,1795.5,9.64800072,462.81945801,42.04862213,13.93069077,315,14,79.20254517,0,20.79745293,-,-,21.96078491,21.17647171,-,-,12.15686321,19,71.43499756,135,206,64.54799652,28.65600014,30,3.30147052,7.48333311
Wed Oct 09 19:25:13 GMT+02:00 2019,09-ott-2019 19:25:12.756,13.93062098,42.04868278,8.52,9.648001,462.9210205078125,317.2,3.70031738,7.06832886,3.90898132,-0.04419206,99.84121704,96.86274719,-,4.96887541,1.75436938,20.12485886,56.9993515,1.75436938,56.9993515,-,-,-,532.30218506,679.19763184,1.32799911,0.12440611,0.12440611,1912.5,9.64800072,462.92102051,42.04868317,13.93062115,317.20001221,14,78.64559937,0,21.35440254,-,-,21.96078491,21.17647171,-,-,12.15686321,19,71.43499756,136,207,65.51100159,30.67200089,32,3.5109489,7.8852458
Wed Oct 09 19:25:14 GMT+02:00 2019,09-ott-2019 19:25:13.723,13.93055017,42.0487322,8.24,9.648001,462.80902099609375,317.6,4.44012451,7.01325989,4.65118408,-0.00873164,99.83848572,59.2156868,-,4.93563747,1.77793443,20.26038551,56.24387741,1.77793443,56.24387741,-,-,-,535.88684082,667.25506592,4.33600235,0.13328861,0.13328861,2053,9.64800072,462.809021,42.04873276,13.93055058,317.6000061,14,78.09302521,0,21.90697098,-,-,7.84313726,7.84313726,-,-,2.35294127,19,71.43499756,137,208,66.48000336,29.66399765,34,3.731884,8.3064518
Wed Oct 09 19:25:15 GMT+02:00 2019,09-ott-2019 19:25:14.806,13.93048541,42.04880628,8.43,9.648001,462.792724609375,318.6,5.09613037,7.10183716,4.5410614,-0.01411359,99.83646393,13.72549057,-,7.05311632,1.81672251,14.17783546,55.0430336,1.81672251,55.0430336,-,-,-,375.003479,644.77416992,3.65200043,0.14237416,0.14237417,1350.5,9.64800072,462.79272461,42.04880524,13.93048573,318.6000061,13,77.48456573,0,22.51543236,-,-,13.33333397,13.72549057,-,-,2.74509811,19,71.43499756,138,209,67.56300354,30.34799957,34,3.94964027,8.71428585
Wed Oct 09 19:25:16 GMT+02:00 2019,09-ott-2019 19:25:15.779,13.93041034,42.04889077,9.8,9.648001,463.17205810546875,319.8,3.64045715,7.01803589,3.51634216,-0.02616474,99.83494568,39.60784531,-,10.53574181,1.88036501,9.49130344,53.18005753,1.88036501,53.18005753,-,-,-,251.0447998,616.6506958,3.65200043,0.15262137,0.15262139,1277.5,9.64800072,463.17205811,42.04888916,13.93041039,319.79998779,12,76.94429016,0,23.05570984,-,-,15.68627453,15.29411793,-,-,5.09803915,19,71.43499756,139,210,68.53900146,35.27999878,34,4.16428566,9.109375
Wed Oct 09 19:25:17 GMT+02:00 2019,09-ott-2019 19:25:16.744,13.93034426,42.04896943,9.45,9.648001,463.1689453125,321.5,5.34991455,7.44900513,4.36149597,0.00125703,99.83347321,50.19607925,-,9.74142361,1.93732917,10.26522636,51.6163826,1.93732917,51.6163826,-,-,-,271.51504517,593.64160156,0.01999664,0.16177304,0.16177306,1279,9.64800072,463.16894531,42.04896927,13.93034458,321.5,11,76.41908264,0,23.58091545,-,-,15.29411793,14.90196133,-,-,4.70588255,19,71.43499756,140,211,69.50099945,34.01999664,34,4.37588644,9.49230766
Wed Oct 09 19:25:18 GMT+02:00 2019,09-ott-2019 19:25:17.831,13.9302873,42.04906403,9.57,9.648001,463.8070068359375,324.1,3.98522949,6.58708191,4.31359863,-0.02025602,99.83202362,47.45098114,-,9.8863554,1.99451637,10.11474133,50.13642502,1.99451637,50.13642502,-,-,-,267.534729,573.25994873,0.54800034,0.1710593,0.17105931,1321.5,9.64800072,463.80700684,42.04906464,13.93028736,324.1000061,12,75.83366394,0,24.16633797,-,-,15.29411793,14.90196133,-,-,4.70588255,19,71.43499756,141,212,70.58899689,34.45199966,35,4.5915494,9.87878799
Wed Oct 09 19:25:19 GMT+02:00 2019,09-ott-2019 19:25:18.788,13.93019551,42.04911586,9.85,9.648001,463.24853515625,322.1,3.30766296,6.19204712,4.50035095,-0.04456422,99.83041382,45.09804153,-,10.17712975,2.05296373,9.82574844,48.70905685,2.05296373,48.70905685,-,-,-,259.89086914,554.82647705,0.54000092,0.18167971,0.18167973,1368,9.64800072,463.24853516,42.04911423,13.93019581,322.1000061,12,75.3250351,0,24.67496109,-,-,7.84313726,7.84313726,-,-,2.35294127,19,71.43499756,142,213,71.54799652,35.45999908,36,4.8111887,10.26865673
Wed Oct 09 19:25:20 GMT+02:00 2019,09-ott-2019 19:25:19.753,13.93012631,42.0491891,9.8,9.648001,462.94952392578125,322.3,4.03311157,6.24472046,4.88102722,-0.00361107,99.82897949,14.11764717,-,10.40158272,2.1121738,9.61372185,47.34360504,2.1121738,47.34360504,-,-,-,254.28277588,538.12957764,0.72000122,0.19126971,0.19126973,1348,9.64800072,462.94952393,42.04919052,13.93012619,322.29998779,12,74.82163239,0,25.17836761,-,-,7.84313726,7.84313726,-,-,0,19,71.43499756,143,214,72.51000214,35.27999878,36,5.02777767,10.64705849
Wed Oct 09 19:25:21 GMT+02:00 2019,09-ott-2019 19:25:20.847,13.93004719,42.04925507,9.99,9.648001,461.40203857421875,322.1,4.60293579,6.6230011,4.68470764,-0.00835977,99.82749176,16.47058868,-,10.22876263,2.16933274,9.77614975,46.0961647,2.16933274,46.0961647,-,-,-,258.57897949,523.41638184,0.03600311,0.20096971,0.20096973,1364,9.64800072,461.40203857,42.04925537,13.93004704,322.1000061,13,74.25727081,0,25.74273109,-,-,15.29411793,14.90196133,-,-,4.70588255,19,71.43499756,144,215,73.60399628,35.96399689,36,5.24137926,11.01449299
Wed Oct 09 19:25:22 GMT+02:00 2019,09-ott-2019 19:25:21.816,13.92996907,42.04933891,10.48,9.648001,461.4168701171875,323.1,4.54547119,7.2742157,5.44366455,0.0024194,99.82588959,44.31372452,-,10.62599564,2.22847033,9.41068649,44.8728981,2.22847033,44.8728981,-,-,-,248.91249084,509.69122314,1.72799683,0.21186972,0.21186972,1359.5,9.64800072,461.41687012,42.04933929,13.92996883,323.1000061,13,73.76445007,0,26.23554802,-,-,14.50980377,13.72549057,-,-,4.70588255,19,71.43499756,145,216,74.57299805,37.72799683,36,5.45205498,11.37142849
Wed Oct 09 19:25:23 GMT+02:00 2019,09-ott-2019 19:25:22.785,13.929899,42.04941043,10.26,9.648001,462.1064453125,322.7,4.16239929,6.75947571,5.06298828,-0.02122337,99.82437897,17.64705849,-,10.08218861,2.28301001,9.91827488,43.80091095,2.28301001,43.80091095,-,-,-,262.3381958,497.9125061,0.06399918,0.22167403,0.22167403,1377,9.64800072,462.10644531,42.04941177,13.92989922,322.70001221,11,73.27863312,0,26.72136879,-,-,8.23529434,7.84313726,-,-,0,19,71.43499756,146,217,75.54100037,36.93600082,37,5.66666651,11.73239422
Wed Oct 09 19:25:24 GMT+02:00 2019,09-ott-2019 19:25:23.872,13.92980362,42.04944292,10.47,9.648001,463.81646728515625,319.5,4.95248413,6.6852417,4.47401428,-0.01805407,99.82291412,18.8235302,-,10.60096169,2.34037519,9.43291092,42.72730255,2.34037519,42.72730255,-,-,-,249.50032043,486.62103271,1.69200134,0.23150875,0.23150875,1374.5,9.64800072,463.81646729,42.04944229,13.92980385,319.5,11,72.74016571,0,27.25983429,-,-,15.68627453,15.29411793,-,-,5.09803915,19,71.43499756,147,218,76.6289978,37.69200134,36,5.87162161,12.06944466
Wed Oct 09 19:25:25 GMT+02:00 2019,09-ott-2019 19:25:24.831,13.92971466,42.04950821,10.37,9.648001,464.52734375,320.0,4.78010559,6.92706299,4.44767761,-0.00117784,99.8212738,48.62745285,-,10.28214931,2.39477086,9.72539139,41.75677872,2.39477086,41.75677872,-,-,-,257.23641968,476.64779663,0.33199692,0.24245875,0.24245875,1398,9.64800072,464.52734375,42.04950714,13.9297142,320,11,72.27206421,0,27.72793388,-,-,16.07843208,15.29411793,-,-,5.49019623,19,71.43499756,148,219,77.58799744,37.33199692,37,6.08053684,12.41095924
Wed Oct 09 19:25:26 GMT+02:00 2019,09-ott-2019 19:25:25.816,13.92964121,42.04958546,10.7,9.648001,464.66961669921875,323.0,4.51434326,7.37716675,5.37902832,-0.0020858,99.81973267,39.60784531,-,10.01376724,2.44660068,9.98604393,40.87218475,2.44660068,40.87218475,-,-,-,264.13067627,467.79290771,1.51999664,0.25227404,0.25227404,1406.5,9.64800072,464.6696167,42.04958725,13.92964077,323,10,71.79750061,0,28.20249557,-,-,7.84313726,7.84313726,-,-,0,19,71.43499756,149,220,78.57299805,38.51999664,37,6.28666687,12.74324322
Wed Oct 09 19:25:27 GMT+02:00 2019,09-ott-2019 19:25:26.905,13.9295674,42.04966533,10.26,9.648001,464.580078125,323.3,4.73220825,6.93904114,5.39578247,-0.01924369,99.81816864,11.37254906,-,10.13405228,2.49854302,9.86751556,40.02249146,2.49854302,40.02249146,-,-,-,260.99560547,459.52102661,0.06399918,0.26244903,0.26244903,1425.5,9.64800072,464.58007812,42.04966354,13.92956734,323.29998779,10,71.28003693,0,28.71996117,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,150,221,79.66200256,36.93600082,37,6.49006605,13.0666666
Wed Oct 09 19:25:28 GMT+02:00 2019,09-ott-2019 19:25:27.872,13.92948828,42.04972644,10.32,10.72,464.77587890625,321.8,4.20309448,7.15211487,5.32875061,0.02406961,99.81639862,0.78431374,-,9.88663864,2.54812765,10.11445045,39.24368668,2.54812765,39.24368668,-,-,-,267.52703857,452.1366272,0.15199661,0.27361068,0.27361068,1390.5,10.72000027,464.77587891,42.04972458,13.92948818,321.79998779,10,70.82722473,0,29.17277718,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,151,222,80.62799835,37.15199661,37,6.6907897,13.3815794
Wed Oct 09 19:25:29 GMT+02:00 2019,09-ott-2019 19:25:28.853,13.9294449,42.04981855,10.3,10.72,462.5413818359375,323.0,4.59335327,6.95339966,5.02468872,-0.00178557,99.81488037,0.78431374,-,10.1543808,2.59883595,9.84776115,38.47796631,2.59883595,38.47796631,-,-,-,260.47311401,445.03799438,1.07999802,0.28338456,0.28338459,1362.5,10.72000027,462.54138184,42.04981995,13.92944527,323,10,70.37276459,0,29.62723351,-,-,12.54901981,12.54901981,-,-,0,18,71.43499756,152,223,81.61000061,37.07999802,36,6.88235283,13.67532444
Wed Oct 09 19:25:30 GMT+02:00 2019,09-ott-2019 19:25:29.943,13.92936637,42.04989376,10.18,10.72,462.3175048828125,322.5,4.39941406,6.34288025,3.72941589,0.00564378,99.81347656,20.3921566,-,10.88430786,2.65370655,9.18734741,37.68235779,2.65370655,37.68235779,-,-,-,243.00517273,437.82254028,1.64799881,0.29296955,0.29296958,1322.5,10.72000027,462.31750488,42.04989243,13.92936611,322.5,9,69.87556458,0,30.12443733,-,-,12.15686321,7.84313726,-,-,1.56862748,18,71.43499756,154,224,82.6989975,36.64799881,35,7.06493521,13.94871807
Wed Oct 09 19:25:31 GMT+02:00 2019,09-ott-2019 19:25:30.906,13.9292911,42.04996223,9.67,10.72,462.3056640625,321.8,4.34675598,7.04676819,5.20664978,0.02521453,99.8118515,9.01960754,-,10.23149586,2.70356059,9.77353859,36.98749161,2.70356059,36.98749161,-,-,-,258.50991821,431.63934326,0.18799973,0.30358621,0.30358624,1307,10.72000027,462.30566406,42.04996109,13.92929077,321.79998779,8,69.44125366,0,30.55874443,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,154,225,83.66300201,34.81200027,35,7.24516106,14.21518993
Wed Oct 09 19:25:32 GMT+02:00 2019,09-ott-2019 19:25:31.872,13.92922325,42.05004406,9.98,10.72,462.8372802734375,322.1,5.14880371,6.92227173,5.18269348,0.02327959,99.81037903,1.56862748,-,10.02793598,2.75143218,9.97193432,36.34395218,2.75143218,36.34395218,-,-,-,263.75747681,426.04327393,1.92799759,0.31284371,0.31284374,1275,10.72000027,462.83728027,42.05004501,13.92922306,322.1000061,9,69.01098633,0,30.98901176,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,155,226,84.62999725,35.92799759,34,7.41666651,14.46249962
Wed Oct 09 19:25:33 GMT+02:00 2019,09-ott-2019 19:25:32.957,13.92914737,42.05011233,10.15,10.72,463.102294921875,322.0,3.88467407,6.70680237,6.13319397,0.02456514,99.80899048,1.96078432,-,10.15617943,2.79951501,9.84601784,35.71973038,2.79951501,35.71973038,-,-,-,260.42700195,420.70080566,3.5399971,0.32176775,0.32176778,1250,10.72000027,463.10229492,42.05011368,13.92914772,322,11,68.53539276,0,31.46460724,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,157,227,85.71299744,36.5399971,33,7.57961798,14.69135761
Wed Oct 09 19:25:34 GMT+02:00 2019,09-ott-2019 19:25:33.923,13.9290725,42.0501685,9.29,10.72,462.98590087890625,322.1,4.86149597,7.08268738,4.95524597,0.01042532,99.80743408,17.64705849,-,10.04387188,2.84625268,9.95611286,35.13318253,2.84625268,35.13318253,-,-,-,263.33898926,415.78326416,2.44400024,0.3314122,0.33141223,1199,10.72000027,462.98590088,42.05016708,13.92907238,322.1000061,11,68.11624146,0,31.88375473,-,-,13.72549057,13.33333397,-,-,3.13725495,18,71.43499756,157,228,86.68000031,33.44400024,31,7.72784805,14.89024353
Wed Oct 09 19:25:35 GMT+02:00 2019,09-ott-2019 19:25:34.882,13.92900167,42.0502228,9.06,10.72,462.7816162109375,322.3,4.79206848,6.82411194,4.66555786,-0.01105957,99.80614471,1.17647064,-,10.0500021,2.89243054,9.95003891,34.57228088,2.89243054,34.57228088,-,-,-,263.17834473,411.15887451,0.61600113,0.33982095,0.33982098,1206.5,10.72000027,462.78161621,42.0502243,13.92900181,322.29998779,10,67.70559692,0,32.29440308,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,158,229,87.63899994,32.61600113,32,7.88050318,15.09638596
Wed Oct 09 19:25:36 GMT+02:00 2019,09-ott-2019 19:25:35.962,13.92892798,42.05027842,8.83,9.648001,462.6131591796875,322.3,4.00917053,5.99333191,4.46922302,-0.00313303,99.80519867,25.09803963,-,14.03176498,2.96338177,7.12653875,33.74452591,2.96338177,33.74452591,-,-,-,188.49682617,404.60998535,0.2120018,0.34833652,0.34833652,847,9.64800072,462.61315918,42.05027771,13.92892838,322.29998779,10,67.24944305,0,32.75055695,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,160,230,88.71800232,31.7879982,32,8.03125,15.29761887
Wed Oct 09 19:25:37 GMT+02:00 2019,09-ott-2019 19:25:36.924,13.9288606,42.05032507,8.29,9.648001,462.3892822265625,321.6,4.69630432,7.46815491,5.87940979,0.03208416,99.80394745,1.96078432,-,11.94518566,3.02022862,8.37139893,33.10938644,3.02022862,33.10938644,-,-,-,221.4233551,399.37606812,0.15600014,0.35761929,0.35761932,1064.5,9.64800072,462.38928223,42.05032349,13.92886066,321.6000061,10,66.84790039,0,33.15209579,-,-,7.84313726,7.84313726,-,-,0,18,71.43499756,160,231,89.68000031,29.84399986,30,8.16770172,15.47058868
Wed Oct 09 19:25:38 GMT+02:00 2019,09-ott-2019 19:25:37.893,13.92878404,42.05037029,8.3,9.648001,462.9217529296875,320.7,4.20549011,7.08747864,5.24015808,-0.02174141,99.80178833,22.74509811,-,5.86746407,3.03813577,17.04278374,32.91423798,3.03813577,32.91423798,-,-,-,450.78131104,400.80401611,1.87999916,0.36539289,0.36539292,1708,9.64800072,462.92175293,42.05036926,13.92878437,320.70001221,10,66.44785309,0,33.55214691,-,-,16.47058868,16.47058868,-,-,5.88235283,18,71.43499756,161,232,90.65000153,29.87999916,28,8.29012299,15.61627865
