GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Wed Feb 12 23:06:33 GMT+01:00 2020,12-feb-2020 23:06:31.933,13.88288743,42.11305844,3.35,4.5509996,336.0,227.1,1.66145325,8.5194397,3.74864197,-0.01627642,-,0,11.37254906,-,4.25262117,14.00962925,23.51441956,7.13779879,1.87391639,53.36306381,0,0.0249612,-,-,-,-,0.03644335,-,159.04019165,1.10000038,0.01450056,3568.35473633,0,2711,81,6.27450991,-17.1875,-,120.29752350000001,7.21785164,1323.5,4.55099964,336,42.11306,13.88288784,227.10000609999997,25,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,81.41284943,0.0,18.58715057,-,-,85.88235474,-,-,14.35873604,3496.85986328,-,0.2900753,-,-,14.50663757,-,12.93167782,1.79232526,0.16936322,0.86844438,0.28212455,-0.03587685,618,18.95299911,14.10000038,12.05999947,11,3.0,4.125,Aniceto
Wed Feb 12 23:06:35 GMT+01:00 2020,12-feb-2020 23:06:34.602,13.88281928,42.1130172,3.68,4.5509996,334.0,225.6,3.06843567,8.42015076,2.91833496,-0.02291904,-,0,40.78431320000001,-,48.10050964,14.00964165,2.07893682,7.13779259,3.37799144,29.60277367,0,0.02690098,-,-,-,-,0.03927543,-,159.04019165,0.05999947,0.0220682,3568.36230469,0,2711,70,12.15686321,-5.46875,-,49.31642914,2.95898581,877.0,4.55099964,334,42.11301804,13.88281918,225.60000609999997,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,74.40680695,0.0,25.59319115,-,-,85.88235474,-,-,13.92362309,3567.9284668000005,-,-0.14503765,-,-,14.50663757,-,6.38089228,0.58602881,0.29912668,0.81112361,0.21285184,-0.08029777,618,20.95499992,14.10000038,13.24800014,12,3.75,5,Aniceto
Wed Feb 12 23:06:37 GMT+01:00 2020,12-feb-2020 23:06:36.853,13.88273745,42.11300486,3.39,4.5509996,334.0,275.6,2.79684448,8.40458679,3.09420776,-0.01955224,-,0,40.78431320000001,-,15.14260387,14.00965214,6.60374641,7.13778782,4.5544529,21.95607758,0,0.02908187,-,-,-,-,0.04245953,-,159.04019165,0.44400024,0.03092819,3568.37133789,0,2711,67,12.15686321,-1.5625,-,49.19298553,2.95157933,883.5,4.55099964,334,42.11300659,13.88273716,275.60000610000003,25,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,68.52460479999999,0.0,31.47539711,-,-,85.88235474,-,-,13.92362309,3567.9284668000005,-,-0.14503765,-,-,14.50663757,-,6.38089228,0.58602881,0.27595541,0.8753956,0.16480143,-0.04437855,618,22.95199966,14.10000038,12.20400047,12,4.38461542,5.69999981,Aniceto
Wed Feb 12 23:06:40 GMT+01:00 2020,12-feb-2020 23:06:39.102,13.88258839,42.11307114,5.03,4.5509996,334.0,315.2,2.48817444,9.06739807,2.77835083,0.01843792,-,0,38.82352829,-,15.63297367,14.00966549,6.39660263,7.13778067,5.56159115,17.980093,0,0.03087668,-,-,-,-,0.04507995,-,159.04019165,3.00400066,0.0397132,3568.38012695,0,2711,65,12.15686321,-0.78125,-,47.6499176,2.8589952000000003,879.5,4.55099964,334,42.11307144,13.88258839,315.20001221,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,61.19202423,0.0,38.80797577,-,-,85.88235474,-,-,13.92362309,3604.18774414,-,-0.14503765,-,-,14.50663757,-,35.58639145,3.27761364,0.25363654,0.92430151,0.18321618,-0.00022062,618,25.97900009,14.0,18.1079998,16,5.21428585,6.63636351,Aniceto
Wed Feb 12 23:06:42 GMT+01:00 2020,12-feb-2020 23:06:41.353,13.88246339,42.11311939,5.68,4.5509996,335.0,303.4,1.75,8.08634949,3.63977051,-0.03168782,-,0,38.03921509,-,21.91204262,14.00973415,4.56360579,7.13774586,6.92412853,14.44194984,0,0.03265561,-,-,-,-,0.04767719,120.70729065,158.96366882,0.8920002,0.05060209,3568.39086914,0,2711,63,12.15686321,-2.34375,-,47.6499176,2.8589952000000003,880.5,4.55099964,335,42.11312103,13.88246346,303.39999389999997,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,57.1891098,0.0,42.8108902,-,-,85.88235474,-,-,13.92362309,3604.18774414,-,-0.14503765,-,-,14.50663757,-,31.92655373,2.94387507,0.21204895,0.82673544,0.27541754,-0.06726814,618,27.95899963,13.80000019,20.44799805,19,6.13333321,7.66666651,Aniceto
Wed Feb 12 23:06:44 GMT+01:00 2020,12-feb-2020 23:06:43.615,13.88233184,42.11315948,5.81,4.5509996,334.0,296.7,2.811203,8.30767822,3.09420776,-0.05053006,-,0,38.82352829,-,26.02419853,14.0098381,3.84249759,7.13769245,8.39336491,11.91392517,0,0.03448762,-,-,-,-,0.05035193,101.63399506,158.84924316,1.45599937,0.06283834,3568.40307617,0,2711,61,10.98039246,-1.5625,-,48.63748169,2.91824889,879.5,4.55099964,334,42.11315918,13.88233185,296.70001221,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,53.63450623,0.0,46.36549377,-,-,85.88235474,-,-,13.92362309,3533.11938477,-,-0.14503765,-,-,14.50663757,-,11.12074375,1.02425396,0.28656504,0.84685808,0.21541363,-0.05163925,618,29.96500015,14.10000038,20.91599846,20,7.0,8.61538506,Aniceto
Wed Feb 12 23:06:46 GMT+01:00 2020,12-feb-2020 23:06:45.864,13.88217532,42.11320436,7.04,4.5509996,333.0,297.9,2.09576416,8.87956238,3.42800903,-0.01570666,-,0,36.86274719,-,25.81821823,14.009941099999999,3.87315321,7.13764048,9.63799763,10.37538338,0,0.03639171,-,-,-,-,0.05313189,102.44483185,158.73666382,1.31999969,0.07663111,3568.41699219,0,2711,61,10.196078300000002,0.78125,-,50.55088425,3.03305292,882.5,4.55099964,333,42.11320496,13.88217545,297.89999389999997,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,50.51949692,0.0,49.48050308,-,-,85.88235474,-,-,13.92362309,3604.18774414,-,-0.14503765,-,-,14.50663757,-,53.24525833,4.92077589,0.21973278,0.90930092,0.26419663,0.00421041,618,31.95499992,14.0,25.34399986,24,8.0,9.71428585,Aniceto
Wed Feb 12 23:06:49 GMT+01:00 2020,12-feb-2020 23:06:47.912,13.881908600000001,42.11329338,8.32,4.5509996,332.0,289.6,1.79785156,8.20957947,3.17198181,-0.06532079,-,0,38.82352829,-,33.09292221,14.01010609,3.02173138,7.13755608,11.201659199999998,8.92706394,0,0.03826191,-,-,-,-,0.05586238,79.92473602,158.5793457,1.45200157,0.09351362,3568.43383789,0,2711,61,9.01960754,-2.34375,-,49.87193679999999,2.99231625,879.0,4.55099964,332,42.11329269,13.88190842,289.60000610000003,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,46.45732879999999,0.0,53.54267120000001,-,-,78.43137359999999,-,-,13.92362309,3604.18774414,-,-0.14503765,-,-,14.50663757,-,100.49941254,9.25103664,0.18290015,0.85161459,0.20894925,-0.07548217,618,34.95100021,13.89999962,29.95199776,30,9.22222233,11.0666666,Aniceto
Wed Feb 12 23:06:51 GMT+01:00 2020,12-feb-2020 23:06:49.962,13.88171155,42.1133161,8.32,4.5509996,330.0,278.6,1.61480713,8.44407654,3.91015625,-0.03733414,-,0,36.86274719,-,39.25455475,14.01011848,2.54742217,7.13754988,11.46475029,8.72220707,0,0.03995755,-,-,-,-,0.05833802,67.37926483,158.39730835,0.95199776,0.11021389,3568.45043945,0,2711,60,10.5882349,0.0,-,49.87193679999999,2.99231601,881.5,4.55099964,330,42.11331558,13.88171196,278.60000610000003,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,44.08955383,0.0,55.91044617,-,-,78.43137359999999,-,-,13.92362309,3567.9284668000005,-,-0.14503765,-,-,14.50663757,-,100.49941254,9.25103664,0.16460827,0.86076212,0.29858881,-0.03692488,618,36.95199966,13.60000038,29.95199776,29,10.26315784,12.1875,Aniceto
Wed Feb 12 23:06:53 GMT+01:00 2020,12-feb-2020 23:06:52.003,13.88150756,42.11332926,8.74,4.5509996,328.0,272.7,2.32666016,8.46800232,3.73428345,-0.02138965,-,0,38.82352829,-,41.10651779,14.01013088,2.43265367,7.13754368,11.69688988,8.54910278,0,0.04161511,-,-,-,-,0.06075807,64.34364319,158.20957947,0.04800224,0.12701251,3568.46728516,0,2711,60,10.98039246,3.90625,-,48.51403809,2.91084218,879.0,4.55099964,328,42.11333084,13.88150787,272.70001221,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,41.95041656,0.0,58.04958344,-,-,78.8235321,-,-,13.92362309,3567.9284668000005,-,-0.14503765,-,-,14.50663757,-,18.39139748,1.69294012,0.18546194,0.87759185,0.24187931,-0.03975277,618,38.95399857,13.5,31.46399879,30,11.25,13.23529434,Aniceto
Wed Feb 12 23:06:55 GMT+01:00 2020,12-feb-2020 23:06:54.251,13.881281099999999,42.11332299,9.41,4.5509996,327.0,263.7,2.04310608,8.9322052,3.46031189,-0.00983361,-,0,41.17647171,-,37.58019257,14.01014328,2.66092086,7.13753748,11.90323734,8.40090084,0,0.04339499,-,-,-,-,0.06335668,70.38130951,158.03427124,0.53600121,0.14464806,3568.48486328,0,2711,60,9.4117651,0.0,-,52.09394836,3.12563705,880.5,4.55099964,327,42.11332321,13.8812809,263.70001221,26,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,40.01109314,0.0,59.98890686,-,-,78.8235321,-,-,13.92362309,3638.99682617,-,-0.14503765,-,-,14.50663757,-,39.20637894,3.61513138,0.15460683,0.88478732,0.24419534,-0.03778663,618,40.95399857,13.60000038,33.87599945,32,12.23809528,14.27777767,Aniceto
Wed Feb 12 23:06:57 GMT+01:00 2020,12-feb-2020 23:06:56.805,13.88104553,42.11329796,9.83,4.5509996,326.0,259.7,3.64031982,8.55892944,4.19969177,0.03585594,-,0,41.5686264,-,38.26129532,14.01015472,2.61355305,7.13753128,12.08786488,8.27258778,0,0.04531448,-,-,-,-,0.06615914,69.12843323,157.85681152,1.12400055,0.16548321,3568.50585938,0,2711,60,10.196078300000002,1.5625,-,51.41500473,3.08490014,875.5,4.55099964,326,42.11329651,13.88104534,259.70001221,25,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,38.24315643,0.0,61.75684357,-,-,78.8235321,-,-,13.92362309,3638.99682617,-,-0.14503765,-,-,14.50663757,-,59.17431641,5.42534542,0.34522814,0.75965899,0.4094491,-0.0220144,618,42.95399857,13.5,35.38800049,35,13.27272701,15.3684206,Aniceto
Wed Feb 12 23:06:59 GMT+01:00 2020,12-feb-2020 23:06:58.853,13.880835099999999,42.11327335,8.26,4.5509996,324.0,267.1,4.44670105,7.80519104,3.57037354,0.00437468,-,0,50.19607925,-,39.09998322,14.01016712,2.55749273,7.13752508,12.25403023,8.16041088,0,0.04764077,-,-,-,-,0.06955553,67.64563751,157.67675781,7.27999878,0.1878832,3568.52807617,0,2711,61,8.23529434,-1.5625,-,54.50114059,3.27006841,869.5,4.55099964,324,42.11327362,13.88083553,267.1000061,25,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,36.3342514,0.0,63.6657486,-,-,78.8235321,-,-,13.92362309,3710.06542969,-,-0.14503765,-,-,14.50663757,-,59.17431641,5.42534542,0.45328245,0.79563618,0.26395243,-0.01428869,618,45.33200073,13.19999981,29.73600006,28,13.91304302,16,Aniceto
Wed Feb 12 23:07:02 GMT+01:00 2020,12-feb-2020 23:07:00.901,13.88069419,42.11335139,5.71,4.5509996,322.0,341.0,3.66184998,8.41416931,2.40388489,0.02521787,-,0,68.62744904,-,24.86081314,14.01026154,4.02231121,7.13747692,12.85435295,7.77930403,0,0.04957249,-,-,-,-,0.07237583,106.3900528,157.5743866,2.21199989,0.2015432,3568.54174805,0,2711,63,1.96078432,34.375,-,56.53798676,3.39227915,835.5,4.55099964,322,42.11334991,13.88069439,341.0,25,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,34.44022369,0.0,65.55977631,-,-,56.47058868,-,-,13.77858543,5304.03027344,-,-0.2900753,-,-,14.50663757,-,-,-,0.42535466,0.8073439,0.1454083,-0.0547137,618,47.95199966,13.10000038,20.55599976,20,14.16666698,16.19047546,Aniceto
Wed Feb 12 23:07:04 GMT+01:00 2020,12-feb-2020 23:07:02.948,13.88070804,42.11345325,5.8,4.5509996,321.0,15.5,1.47122192,9.53041077,3.71154785,0.00550617,-,0,100.0,-,8.61585808,14.01021481,11.60626411,7.13750076,12.66169453,7.89767313,0,0.05243284,-,-,-,-,0.07655195,306.98547363,157.87261963,0.44400024,0.21315417,3568.5534668000005,0,2711,71,0.0,62.5,-,84.12802887,5.04768181,899.5,4.55099964,321,42.11345291,13.88070774,15.5,25,26.66666603,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,33.12031174,0.0,66.87968445,-,-,5.88235283,-,-,14.93888664,8956.08007812,-,0.87022591,-,-,14.50663757,-,12.64841557,1.19144845,0.27571121,0.95967048,0.03845212,0.00838855,618,49.95500183,13.10000038,20.88000107,21,14.43999958,16.40909004,Aniceto
