GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Sat Sep 28 08:55:01 GMT+02:00 2019,28-set-2019 08:55:00.610,13.43108718,42.34858475,13.84,764.00634765625,3.62130737,8.25105286,3.45648193,16.21391296,6.16741467,104.01329803,42.34858322,7.84313726,-,-,0,15
Sat Sep 28 08:55:02 GMT+02:00 2019,28-set-2019 08:55:01.599,13.43113819,42.34846915,13.36,762.9765625,3.69073486,8.035583500000001,3.84434509,16.21425629,6.16728354,103.78419495,42.34846878,7.84313726,-,-,0,15
Sat Sep 28 08:55:03 GMT+02:00 2019,28-set-2019 08:55:02.566,13.43119371,42.34835497,13.55,762.610107421875,2.99880981,7.87037659,3.90658569,16.21460152,6.16715288,103.55609894,42.34835434,7.84313726,-,-,0,15
Sat Sep 28 08:55:04 GMT+02:00 2019,28-set-2019 08:55:03.695,13.43124471,42.34824455,13.28,762.0638427734375,3.31964111,8.2127533,3.91856384,16.21494484,6.16702223,103.32900238,42.34824371,7.84313726,-,-,0,15
Sat Sep 28 08:55:05 GMT+02:00 2019,28-set-2019 08:55:04.698,13.43129622,42.34812852,13.45,761.600830078125,3.09457397,8.0643158,3.31044006,16.21528816,6.166891099999999,103.10289764,42.34812927,13.72549057,-,-,2.35294127,15
Sat Sep 28 08:55:06 GMT+02:00 2019,28-set-2019 08:55:05.822,13.43134198,42.34801056,13.55,760.82861328125,3.38667297,8.57188416,3.59295654,16.21563148,6.16676044,102.8777771,42.34801102,7.84313726,-,-,2.35294127,15
Sat Sep 28 08:55:07 GMT+02:00 2019,28-set-2019 08:55:06.787,13.43139034,42.34789531,13.76,760.1845703125,2.59179688,7.88475037,3.51394653,16.21597672,6.16662979,102.73468018,42.34789658,7.84313726,-,-,0,15
Sat Sep 28 08:55:08 GMT+02:00 2019,28-set-2019 08:55:07.775,13.43144396,42.34777743,13.97,759.867919921875,3.42259216,8.0643158,3.39422607,16.21632004,6.16649914,102.55298615,42.34777832,7.84313726,-,-,0,15
Sat Sep 28 08:55:09 GMT+02:00 2019,28-set-2019 08:55:08.885,13.43149723,42.34766085,13.6,758.535888671875,3.42259216,7.67166138,4.08854675,16.21666336,6.16636848,102.33052826,42.34766006,7.84313726,-,-,0,15
Sat Sep 28 08:55:10 GMT+02:00 2019,28-set-2019 08:55:09.890,13.431545000000002,42.3475451,13.46,758.4488525390625,3.55427551,8.07388306,3.39183044,16.21700668,6.16623783,102.10903168,42.34754562,7.84313726,-,-,0,15
