GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Dec 26 17:50:22 GMT+01:00 2019,26-dic-2019 17:50:22.140,14.11239277,41.77950148,9.05,852.8896484375,1.62614632,8.83567429,2.73165226,8.53638172,11.71432114,-,1474.5,3.79009247,852.88964844,41.77950287,14.11239243,0.20019457,0.9612388000000001,0.22582825,0.03486877,394
Thu Dec 26 17:50:23 GMT+01:00 2019,26-dic-2019 17:50:22.974,14.11229587,41.77955964,9.99,852.386962890625,1.50397706,9.2165556,3.2682395,10.34373665,9.66748524,-,1524.5,3.79009247,852.38696289,41.77956009,14.112296100000002,0.13157791,0.96441329,0.23217711,0.02881978,394
Thu Dec 26 17:50:24 GMT+01:00 2019,26-dic-2019 17:50:23.812,14.11219856,41.77962175,10.36,852.4466552734375,2.54361463,9.86812592,3.29698515,10.99489021,9.09494495,-,1574.5,3.79009247,852.44665527,41.77962112,14.11219883,0.1511129,0.98492503,0.27979368,0.0667393,395
Thu Dec 26 17:50:25 GMT+01:00 2019,26-dic-2019 17:50:24.532,14.11209918,41.77968294,10.65,852.50390625,1.52793169,9.15906334,3.79764032,11.64387703,8.58802605,-,1622.5,3.79009247,852.50390625,41.77968216,14.11209965,0.15233384,0.90849429,0.28296807,-0.00204598,396
Thu Dec 26 17:50:26 GMT+01:00 2019,26-dic-2019 17:50:25.374,14.11199789,41.779745299999995,10.91,852.90478515625,2.8765862,7.47743845,3.98209214,16.56133842,6.03803349,-,1621.5,3.79009247,852.90478516,41.77974701,14.111997599999999,0.12913603,1.05061138,0.20629326,0.10231837,397
Thu Dec 26 17:50:26 GMT+01:00 2019,26-dic-2019 17:50:26.224,14.11199789,41.779745299999995,10.91,852.90478515625,1.32910705,8.66080475,3.25626206,23.46276665,4.26198339,-,1610,3.79009247,852.90478516,41.77974701,14.111997599999999,0.22827613,0.93437815,0.35549176,0.06462168,398
Thu Dec 26 17:50:27 GMT+01:00 2019,26-dic-2019 17:50:26.944,14.11191062,41.77980616,10.13,851.972412109375,1.37941206,9.08240891,3.32094002,9.34662724,10.69882393,-,1658,3.79009247,851.97241211,41.77980804,14.11191082,0.1704037,0.96026212,0.26611915,0.04207754,398
Thu Dec 26 17:50:28 GMT+01:00 2019,26-dic-2019 17:50:27.783,14.11181025,41.77986956,10.92,852.345458984375,2.66817951,9.40579891,4.77978659,16.33481026,6.121768,-,1664,3.79009247,852.34545898,41.77986908,14.11181068,0.10764755,1.05329752,0.25781679,0.11799383,399
Thu Dec 26 17:50:29 GMT+01:00 2019,26-dic-2019 17:50:28.612,14.11171608,41.77993234,10.44,851.7864990234375,2.13159227,8.68236446,2.81070304,19.88695335,5.02831793,-,1661.5,3.79009247,851.78649902,41.77993393,14.11171627,0.14696172,0.98297149,0.29639840000000006,0.07039476,400
Thu Dec 26 17:50:30 GMT+01:00 2019,26-dic-2019 17:50:29.351,14.11161006,41.77999824,11.26,852.618408203125,0.76616961,8.37334728,2.63343763,16.40723801,6.09474421,-,1644.5,3.79009247,852.6184082000001,41.77999878,14.11161041,0.18334565,0.93071532,0.28199136,0.02297538,401
Thu Dec 26 17:50:30 GMT+01:00 2019,26-dic-2019 17:50:30.224,14.11161006,41.77999824,11.26,852.618408203125,1.93276763,9.37705231,3.67786622,17.12917519,5.83787155,-,1654.5,3.79009247,852.6184082000001,41.77999878,14.11161041,0.17186883,0.89335471,0.25610748,-0.02271485,402
Thu Dec 26 17:50:31 GMT+01:00 2019,26-dic-2019 17:50:31.067,14.111511100000001,41.78005979,10.9,852.4713134765625,1.93516302,9.60462284,3.41915464,18.66667366,5.35702944,-,1639,3.79009247,852.47131348,41.78005981,14.11151123,0.15868272,0.89506406,0.24707256,-0.02664178,403
Thu Dec 26 17:50:32 GMT+01:00 2019,26-dic-2019 17:50:31.793,14.11141257,41.78012466,10.84,852.668701171875,1.31952512,9.07043076,2.05133629,22.34214401,4.47575331,-,1620.5,3.79009247,852.66870117,41.78012466,14.111413,0.2331599,0.92314559,0.27442151,0.02345894,403
Thu Dec 26 17:50:33 GMT+01:00 2019,26-dic-2019 17:50:32.645,14.11130775,41.78018782,11.07,853.1962890625,1.4776268,9.20218277,2.9208951,23.11958122,4.32524776,-,1601,3.79009247,853.19628906,41.78018951,14.1113081,0.29176486,0.89945948,0.28540996,0.02147323,404
Thu Dec 26 17:50:34 GMT+01:00 2019,26-dic-2019 17:50:33.474,14.11121897,41.78024904,10.37,852.6881103515625,1.8345529999999999,8.60570908,4.71271324,27.42940331,3.64564705,-,1582,3.79009247,852.68811035,41.78025055,14.11121941,0.19311313,0.88212204,0.28296807,-0.01879972,405
Thu Dec 26 17:50:34 GMT+01:00 2019,26-dic-2019 17:50:34.183,14.11121897,41.78024904,10.37,852.6881103515625,2.81190825,8.93388939,3.59881544,181.2480011,0,-,1510,3.79009247,852.68811035,41.78025055,14.11121941,0.25611347,0.88480812,0.36721277,0.0331971,406
Thu Dec 26 17:50:35 GMT+01:00 2019,26-dic-2019 17:50:35.025,14.11112685,41.78031057,9.93,853.027587890625,2.32562613,9.14229584,2.56157327,181.2480011,0,-,1402.5,3.79009247,853.02758789,41.78031158,14.1111269,0.30202073,0.89872688,0.27490991,0.01989917,406
Thu Dec 26 17:50:36 GMT+01:00 2019,26-dic-2019 17:50:35.743,14.11105869,41.7803689,9.03,852.303955078125,3.4491055,8.90035248,4.03239727,16.25745201,6.1508975,-,1370.5,3.79009247,852.30395508,41.7803688,14.11105824,0.21045044,0.94023865,0.19872345,0.00909325,407
Thu Dec 26 17:50:37 GMT+01:00 2019,26-dic-2019 17:50:36.464,14.11099174,41.78043531,9.1,852.6865234375,3.94736505,9.43214893,3.92220497,25.61857033,3.90333724,-,1371.5,3.79009247,852.68652344,41.78043365,14.11099148,0.24292737,0.89335471,0.12644397,-0.04658826,408
Thu Dec 26 17:50:38 GMT+01:00 2019,26-dic-2019 17:50:37.410,14.11094712,41.78051016,8.86,852.2684326171875,2.27532101,8.88598061,2.31723452,12.71934414,7.86187696,-,1401.5,3.79009247,852.26843262,41.78050995,14.11094666,0.26172981,0.94878536,0.17430471,0.02208249,409
Thu Dec 26 17:50:38 GMT+01:00 2019,26-dic-2019 17:50:38.098,14.11094712,41.78051016,8.86,852.2684326171875,3.04906058,7.33370972,1.212919,7.97628355,12.53690624,-,1447,3.79009247,852.26843262,41.78050995,14.11094666,0.23926455,0.96832025,0.13572308,0.02526819,410
Thu Dec 26 17:50:39 GMT+01:00 2019,26-dic-2019 17:50:38.780,14.11090107,41.78059229,9.71,851.930419921875,1.87527609,9.0943861,4.439628599999999,9.92832565,10.07198238,-,1505,3.79009247,851.93041992,41.78059387,14.11090088,0.26685774,0.93755263,0.26831684,0.04240935,410
Thu Dec 26 17:50:40 GMT+01:00 2019,26-dic-2019 17:50:39.742,14.11086121,41.78067897,9.84,852.2247314453125,2.34239435,8.95305252,4.6192894,11.58845234,8.62909985,-,1563.5,3.79009247,852.22473145,41.7806778,14.11086082,0.28126478,0.93828523,0.28443322,0.05263225,411
Thu Dec 26 17:50:41 GMT+01:00 2019,26-dic-2019 17:50:40.464,14.11082013,41.78076037,9.63,852.2274169921875,2.62027001,8.86681557,4.24799013,14.96606541,6.68164396,-,1549,3.79009247,852.22741699,41.78076172,14.11081982,0.05856588,0.95440161,0.16795585,-0.00662862,412
Thu Dec 26 17:50:41 GMT+01:00 2019,26-dic-2019 17:50:41.184,14.11082013,41.78076037,9.63,852.2274169921875,2.32323074,8.48114395,3.86710906,181.2480011,0,-,1539,3.79009247,852.22741699,41.78076172,14.11081982,0.18188052,0.92656428,0.23242131,0.0013943,413
Thu Dec 26 17:50:42 GMT+01:00 2019,26-dic-2019 17:50:42.141,14.11076331,41.78085388,10.73,851.2999267578125,1.41055334,9.50401306,2.41065812,24.43568802,4.09228992,-,1515.5,3.79009247,851.29992676,41.78085327,14.11076355,0.27052054,0.98712265,0.31813106,0.10601152,414
Thu Dec 26 17:50:43 GMT+01:00 2019,26-dic-2019 17:50:42.861,14.11072148,41.78093717,10.07,850.916015625,1.62854183,9.10875893,3.68265724,27.51597786,3.63417649,-,1507.5,3.79009247,850.91601562,41.78093719,14.11072159,0.21802025,0.9285177,0.24731673,0.0153871,414
Thu Dec 26 17:50:44 GMT+01:00 2019,26-dic-2019 17:50:43.593,14.11068202,41.78102111,10.12,850.56982421875,2.54601002,9.20936966,3.29219437,27.15987778,3.68182516,-,1524,3.79009247,850.56982422,41.78102112,14.11068249,0.23438081,0.90800601,0.23779343,-0.00290793,415
Thu Dec 26 17:50:45 GMT+01:00 2019,26-dic-2019 17:50:44.543,14.11063423,41.78110196,10.08,850.5936279296875,2.4549818,8.869211199999999,3.37124491,14.7020874,6.80161381,-,1543,3.79009247,850.59362793,41.78110123,14.11063385,0.27467173,0.94145966,0.26001447,0.04505841,416
Thu Dec 26 17:50:46 GMT+01:00 2019,26-dic-2019 17:50:45.262,14.11059074,41.78118982,10.25,850.199462890625,2.37593126,9.18541431,3.3257307999999997,18.28290939,5.46947527,-,1553,3.79009247,850.19946289,41.78118896,14.11059093,0.16136879,0.93535501,0.18626989,-0.00825861,417
Thu Dec 26 17:50:46 GMT+01:00 2019,26-dic-2019 17:50:45.992,14.11059074,41.78118982,10.25,850.199462890625,1.89683545,9.319561,3.19637513,12.7273922,7.85690546,-,1567.5,3.79009247,850.19946289,41.78118896,14.11059093,0.25391579,0.91459912,0.31617758,0.0367751,417
Thu Dec 26 17:50:47 GMT+01:00 2019,26-dic-2019 17:50:46.975,14.11054343,41.78128247,10.64,854.374267578125,1.42732167,9.5974369,2.90173125,15.99168015,6.25312138,-,1594.5,3.79009247,854.37426758,41.78128433,14.11054325,0.24512506,0.96734351,0.20165369,0.04286978,418
Thu Dec 26 17:50:48 GMT+01:00 2019,26-dic-2019 17:50:47.696,14.11050396,41.78136929,10.18,853.254150390625,1.47523129,9.68127823,2.53043222,9.40848351,10.62848473,-,1630.5,3.79009247,853.25415039,41.78136826,14.11050415,0.15941529,0.96368074,0.28077042,0.0487283,419
Thu Dec 26 17:50:49 GMT+01:00 2019,26-dic-2019 17:50:48.412,14.11045795,41.78146696,11.37,851.435546875,2.78555799,9.64774132,3.42634106,11.2020874,8.92672253,-,1663,3.79009247,851.43554688,41.78146744,14.11045837,0.24317156,0.93364567,0.26440987,0.03167243,420
Thu Dec 26 17:50:50 GMT+01:00 2019,26-dic-2019 17:50:49.392,14.11041367,41.78156335,11.02,850.731201171875,2.33760357,8.14817238,3.07899666,21.4844265,4.65443754,-,1652,3.79009247,850.73120117,41.78156281,14.11041355,0.21948536,0.90605247,0.25610748,-0.00170245,421
Thu Dec 26 17:50:50 GMT+01:00 2019,26-dic-2019 17:50:50.123,14.11041367,41.78156335,11.02,850.731201171875,2.55319643,9.56629562,2.90891767,181.2480011,0,-,1588,3.79009247,850.73120117,41.78156281,14.11041355,0.11765923,0.9751575000000001,0.1161881,0.00608367,422
Thu Dec 26 17:50:51 GMT+01:00 2019,26-dic-2019 17:50:50.842,14.11036571,41.781651000000004,10.49,850.46826171875,2.10284662,9.11115456,3.27063513,20.93708801,4.77611399,-,1579.5,3.79009247,850.46826172,41.78165054,14.11036587,0.16845022,0.98541343,0.18089777,0.03877599,422
Thu Dec 26 17:50:52 GMT+01:00 2019,26-dic-2019 17:50:51.826,14.11032482,41.78174182,10.44,850.11865234375,1.58781874,9.453707699999999,3.46466875,16.31143379,6.13054132,-,1596,3.79009247,850.11865234,41.7817421,14.11032486,0.19408989,0.9287619,0.30421242,0.0316899,423
Thu Dec 26 17:50:53 GMT+01:00 2019,26-dic-2019 17:50:52.542,14.11027918,41.78183154,10.58,850.582275390625,1.88964903,8.984193800000002,3.90783215,16.19280624,6.17545319,-,1615.5,3.79009247,850.58227539,41.78182983,14.11027908,0.20507832,0.89677334,0.21020027,-0.02885232,424
Thu Dec 26 17:50:54 GMT+01:00 2019,26-dic-2019 17:50:53.249,14.11024076,41.78191672,10.47,850.725341796875,2.5388236,9.36268044,3.01910973,12.71790314,7.8627677,-,1621.5,3.79009247,850.7253417999999,41.78191757,14.11024094,0.18676426,0.96245974,0.20409557,0.02684165,425
Thu Dec 26 17:50:54 GMT+01:00 2019,26-dic-2019 17:50:54.231,14.11024076,41.78191672,10.47,850.725341796875,1.66686952,9.19260025,3.54371977,15.25332451,6.55581141,-,1641.5,3.79009247,850.7253417999999,41.78191757,14.11024094,0.22485748,0.93120372,0.39041054,0.07656639,426
Thu Dec 26 17:50:55 GMT+01:00 2019,26-dic-2019 17:50:54.962,14.11019657,41.78201065,10.56,850.998291015625,2.93168211,9.30997944,3.56288338,23.23708534,4.3033762,-,1608.5,3.79009247,850.99829102,41.78200912,14.11019611,0.23193893,0.95049459,0.32252645,0.06608649,426
Thu Dec 26 17:50:56 GMT+01:00 2019,26-dic-2019 17:50:55.694,14.11014571,41.78210555,10.57,851.076904296875,2.1818974,9.45849895,3.52695131,38.44409943,2.60112524,-,1622,3.79009247,851.0769042999999,41.78210449,14.11014557,0.29933468,0.90702921,0.31495667,0.04174538,427
Thu Dec 26 17:50:57 GMT+01:00 2019,26-dic-2019 17:50:56.652,14.11009608,41.78219219,10.45,851.364990234375,1.95911789,9.19978714,3.3137536,13.16022015,7.5984993,-,1574.5,3.79009247,851.36499023,41.78219223,14.11009598,0.16014785,0.94854116,0.26709592,0.02998136,428
Thu Dec 26 17:50:58 GMT+01:00 2019,26-dic-2019 17:50:57.382,14.11005056,41.78227692,10.35,851.5889892578125,1.80820274,9.20218277,4.32704115,28.85169792,3.46592855,-,1556,3.79009247,851.58898926,41.78227615,14.110050199999998,0.33693954,0.99884361,0.26099125,0.11462098,429
Thu Dec 26 17:50:58 GMT+01:00 2019,26-dic-2019 17:50:58.095,14.11005056,41.78227692,10.35,851.5889892578125,3.3173542,9.45849895,3.80003572,32.97644043,3.03240514,-,1506.5,3.79009247,851.58898926,41.78227615,14.110050199999998,0.33449766,0.94707596,0.2866309,0.07662275,430
Thu Dec 26 17:50:59 GMT+01:00 2019,26-dic-2019 17:50:59.053,14.11001516,41.78235979,9.61,851.67578125,2.77837157,8.7997427,3.44071388,181.2480011,0,-,1440.5,3.79009247,851.67578125,41.78236008,14.11001492,0.24707855,0.91435492,0.18700245,-0.00998364,431
Thu Dec 26 17:51:00 GMT+01:00 2019,26-dic-2019 17:50:59.800,14.10997506,41.78244,9.58,851.783935546875,1.72196555,9.21176529,3.6155839,181.2480011,0,-,1370.5,3.79009247,851.78393555,41.78244019,14.10997486,0.19384569,0.9426806000000001,0.21654913,0.01347305,431
Thu Dec 26 17:51:01 GMT+01:00 2019,26-dic-2019 17:51:00.644,14.10992437,41.7825252,8.85,852.392333984375,1.89443994,8.66080475,3.07181025,39.02590179,2.56234741,-,1320,3.79009247,852.39233398,41.78252411,14.10992432,0.20214808,0.93364567,0.35500336,0.05846644,432
Thu Dec 26 17:51:02 GMT+01:00 2019,26-dic-2019 17:51:01.486,14.10989304,41.78258786,8.67,852.651611328125,1.63093734,8.93628502,3.33052182,59.49641037,1.68073869,-,1319.5,3.79009247,852.65161133,41.78258896,14.10989285,0.14867105,0.94707596,0.36086389,0.06406044,433
Thu Dec 26 17:51:02 GMT+01:00 2019,26-dic-2019 17:51:02.214,14.10989304,41.78258786,8.67,852.651611328125,1.45606732,8.68236351,3.03587818,18.50481606,5.40388632,-,1297.5,3.79009247,852.65161133,41.78258896,14.10989285,0.14061286,1.00152969,0.31568924,0.09382277,434
Thu Dec 26 17:51:03 GMT+01:00 2019,26-dic-2019 17:51:03.052,14.10985085,41.78264028,7.15,852.77685546875,1.45127654,8.55540371,4.24799013,15.42007446,6.48491812,-,1299.5,3.91456604,852.77685547,41.78263855,14.10985088,0.09348468,0.83914506,0.29908445,-0.06577932,435
Thu Dec 26 17:51:04 GMT+01:00 2019,26-dic-2019 17:51:03.884,14.10981997,41.78269203,6.6,853.021728515625,0.62962723,9.494431500000001,4.00365162,20.5852356,4.85774994,-,1308,3.98939061,853.02172852,41.78269196,14.10982037,0.071752,0.95562255,0.37209648,0.06865232,435
Thu Dec 26 17:51:05 GMT+01:00 2019,26-dic-2019 17:51:04.600,14.10976554,41.78277456,8.41,852.80029296875,1.66207862,10.02383232,5.05526638,30.75554657,3.25137854,-,1290,3.81912804,852.80029297,41.78277588,14.10976601,0.14842683,0.97662264,0.33131719,0.07826288,436
Thu Dec 26 17:51:06 GMT+01:00 2019,26-dic-2019 17:51:05.462,14.10969696,41.78286269,9.12,851.7745361328125,1.30754769,8.80213737,4.59533501,29.92057419,3.3421123,-,1293,3.79009247,851.77453613,41.78286362,14.10969734,0.14622916,0.96905285,0.24756092,0.04018453,437
Thu Dec 26 17:51:07 GMT+01:00 2019,26-dic-2019 17:51:06.310,14.10963129,41.78292931,8.92,851.6572265625,1.11351395,9.38903046,3.51497364,18.51382065,5.40125751,-,1286,3.79009247,851.65722656,41.78292847,14.10963154,0.16918276,0.95025039,0.20678161,0.01312114,438
Thu Dec 26 17:51:07 GMT+01:00 2019,26-dic-2019 17:51:07.034,14.10963129,41.78292931,8.92,851.6572265625,1.89204454,8.83088398,3.62277031,10.78503704,9.27191257,-,1294.5,3.79009247,851.65722656,41.78292847,14.10963154,0.21728769,0.91899437,0.30274731,0.026981099999999997,439
Thu Dec 26 17:51:08 GMT+01:00 2019,26-dic-2019 17:51:07.873,14.10955841,41.78297651,8.48,851.8515625,3.29339933,8.45718956,5.62539005,53.7506752,1.86040306,-,1282,3.79009247,851.8515625,41.78297806,14.10955811,0.23975293,0.92534328,0.30665424,0.03915672,439
Thu Dec 26 17:51:09 GMT+01:00 2019,26-dic-2019 17:51:08.704,14.10948154,41.78302069,8.23,851.5166015625,1.41773975,8.81171989,4.66240788,32.24010468,3.10166216,-,1255,3.79009247,851.51660156,41.78302002,14.10948181,0.16649671,0.91972697,0.23339805,-0.0073036,440
Thu Dec 26 17:51:10 GMT+01:00 2019,26-dic-2019 17:51:09.443,14.10941511,41.78306844,8.07,851.624267578125,1.71238351,8.61529064,4.01562881,181.2480011,0,-,1233,3.79009247,851.62426758,41.78306961,14.10941505,0.09592655,0.99127394,0.34572428,0.09147127,441
Thu Dec 26 17:51:11 GMT+01:00 2019,26-dic-2019 17:51:10.290,14.10934612,41.78311741,8.03,852.131591796875,2.16752458,9.00814915,3.42873645,128.39233398,0.7788465,-,1190,3.79009247,852.1315917999999,41.7831192,14.10934639,0.17284559,0.94170386,0.32960787,0.04976058,442
Thu Dec 26 17:51:11 GMT+01:00 2019,26-dic-2019 17:51:11.132,14.10934612,41.78311741,8.03,852.131591796875,2.30406666,8.72308731,3.47185516,139.05787659,0.71911013,-,1175.5,3.79009247,852.1315917999999,41.7831192,14.10934639,0.30836961,0.93950611,0.52276015,0.16898546,443
Thu Dec 26 17:51:12 GMT+01:00 2019,26-dic-2019 17:51:11.852,14.10927639,41.78316654,7.87,852.406982421875,2.16512918,8.46677113,3.58683825,25.93016434,3.8564322,-,1159,3.79009247,852.40698242,41.78316498,14.10927677,0.2092295,0.95586663,0.30592173,0.05971571,443
Thu Dec 26 17:51:13 GMT+01:00 2019,26-dic-2019 17:51:12.715,14.10922331,41.78321226,6.87,851.86083984375,1.2668246,8.18889618,3.09576511,30.14975357,3.31670761,-,1148.5,3.79009247,851.86083984,41.78321075,14.10922337,0.10325218,1.04939055,0.36452669,0.15263775,444
Thu Dec 26 17:51:14 GMT+01:00 2019,26-dic-2019 17:51:13.551,14.1091465,41.78326585,7.76,852.525634765625,1.6189599,8.90753937,3.72817135,56.82395172,1.7597847,-,808,3.79009247,852.52563477,41.78326416,14.10914612,0.09836843,0.97344822,0.27368897,0.04769784,445
Thu Dec 26 17:51:15 GMT+01:00 2019,26-dic-2019 17:51:14.271,14.10907709,41.78331297,7.6,852.819580078125,2.1339879,8.27992344,4.82290506,19.99627113,5.00082827,-,900,3.79009247,852.81958008,41.78331375,14.10907745,0.20019457,0.91337806,0.39260826,0.05724343,446
Thu Dec 26 17:51:15 GMT+01:00 2019,26-dic-2019 17:51:15.112,14.10907709,41.78331297,7.6,852.819580078125,2.20824766,8.85962963,3.79524469,181.2480011,0,-,1492,3.79009247,852.81958008,41.78331375,14.10907745,0.24488086,0.91923857,0.34841031,0.052042700000000004,447
Thu Dec 26 17:51:16 GMT+01:00 2019,26-dic-2019 17:51:15.941,14.10901756,41.78335492,6.67,853.322998046875,1.72675645,9.25488281,5.63257694,181.2480011,0,-,1396.5,3.79009247,853.32299805,41.78335571,14.10901737,0.15819435,0.96343654,0.31984037,0.06314309,447
Thu Dec 26 17:51:17 GMT+01:00 2019,26-dic-2019 17:51:16.664,14.10897008,41.78338465,5.83,852.465576171875,4.47676563,6.98157454,5.69725466,41.00797272,2.43849945,-,1383.5,3.79009247,852.46557617,41.78338623,14.10896969,0.13157791,0.96538997,0.17625821,0.01306964,448
Thu Dec 26 17:51:18 GMT+01:00 2019,26-dic-2019 17:51:17.501,14.10891204,41.78342353,5.92,852.34033203125,2.01421404,8.4523983,3.38082719,15.10773277,6.61898947,-,1403.5,3.79009247,852.34033203,41.78342438,14.10891247,0.17406653,0.86161041,0.26636335,-0.04736498,449
Thu Dec 26 17:51:19 GMT+01:00 2019,26-dic-2019 17:51:18.341,14.10887078,41.78346029,5.65,852.23828125,2.07649636,9.75074768,3.13169718,36.20985031,2.76162195,-,1383,3.79009247,852.23828125,41.78345871,14.10887051,0.29811370000000004,0.93682009,0.43143407,0.11793532,450
Thu Dec 26 17:51:19 GMT+01:00 2019,26-dic-2019 17:51:19.059,14.10887078,41.78346029,5.65,852.23828125,2.00223637,9.63816071,3.20116615,181.2480011,0,-,1334,3.79009247,852.23828125,41.78345871,14.10887051,0.21582256,0.90361053,0.22338636,-0.01596165,451
Thu Dec 26 17:51:20 GMT+01:00 2019,26-dic-2019 17:51:19.922,14.10881654,41.78349945,5.78,852.407470703125,1.97109532,8.92191124,4.14737988,26.71189499,3.74357247,-,1324.5,3.79009247,852.4074707000001,41.78350067,14.10881615,0.20410158,0.8826105,0.32521251,0.00107378,451
Thu Dec 26 17:51:21 GMT+01:00 2019,26-dic-2019 17:51:20.762,14.10876787,41.7835301,5.2,852.5164794921875,2.09326482,9.01054478,4.63845348,181.2480011,0,-,1238.5,3.79009247,852.51647949,41.78353119,14.10876751,0.20629926,0.87797099,0.32179391,-0.00401809,452
Thu Dec 26 17:51:22 GMT+01:00 2019,26-dic-2019 17:51:21.492,14.10873148,41.78356121,5.33,852.275634765625,1.41294885,8.99138069,2.46335864,181.2480011,0,-,1207.5,3.79009247,852.27563477,41.78356171,14.10873127,0.14110121,0.93608761,0.13499056,-0.0242745,453
Thu Dec 26 17:51:22 GMT+01:00 2019,26-dic-2019 17:51:22.227,14.10873148,41.78356121,5.33,852.275634765625,1.93037212,8.83806992,3.14607,15.5756197,6.42015648,-,1200.5,3.79009247,852.27563477,41.78356171,14.10873127,0.28321826,0.86576152,0.32667762,0.00623104,454
Thu Dec 26 17:51:23 GMT+01:00 2019,26-dic-2019 17:51:23.063,14.10868356,41.78359215,5.22,852.17626953125,1.89443994,8.77578735,3.26584387,12.90754414,7.74724627,-,1219,3.79009247,852.17626953,41.78359222,14.10868359,0.21679933,0.95366901,0.30714267,0.05972572,455
Thu Dec 26 17:51:24 GMT+01:00 2019,26-dic-2019 17:51:23.904,14.1086318,41.78362302,5.2,852.3033447265625,2.02140045,9.18301868,3.52934647,15.13367271,6.60764408,-,1238.5,3.79009247,852.30334473,41.78362274,14.10863209,0.2407297,0.93242472,0.3059217,0.04541164,455
Thu Dec 26 17:51:25 GMT+01:00 2019,26-dic-2019 17:51:24.623,14.10858403,41.78365276,5.24,852.288818359375,1.86569428,8.92430687,3.7449398,16.93559647,5.90460014,-,1246,3.79009247,852.28881836,41.78365326,14.108584400000002,0.19262476,0.93608749,0.23510738,0.01309522,456
Thu Dec 26 17:51:26 GMT+01:00 2019,26-dic-2019 17:51:25.452,14.10853676,41.78368325,5.35,852.4517822265625,1.8345529999999999,9.86333466,0.19484054,20.70751762,4.82906389,-,1250.5,3.79009247,852.45178223,41.78368378,14.10853672,0.13743842,0.87626159,0.63728404,0.15378529,457
Thu Dec 26 17:51:27 GMT+01:00 2019,26-dic-2019 17:51:26.300,14.10849404,41.78370639,4.86,852.52099609375,2.23938894,9.03449917,4.2144537,30.88190269,3.23807502,-,1243,3.79009247,852.52099609,41.78370667,14.1084938,0.24634597,0.88212204,0.2866309,-0.00552302,458
Thu Dec 26 17:51:27 GMT+01:00 2019,26-dic-2019 17:51:27.023,14.10849404,41.78370639,4.86,852.52099609375,2.50768232,8.76381016,4.451605799999999,181.2480011,0,-,1207.5,3.79009247,852.52099609,41.78370667,14.1084938,0.21264812,0.82962179,0.31031707,-0.05001688,458
Thu Dec 26 17:51:28 GMT+01:00 2019,26-dic-2019 17:51:27.881,14.10845215,41.78373514,4.83,852.6326904296875,2.00702763,9.04408169,5.43614769,84.0350647,1.18995476,-,1137.5,3.79009247,852.63269043,41.78373337,14.10845184,0.2793113,0.95830858,0.28077042,0.06870776,459
Thu Dec 26 17:51:29 GMT+01:00 2019,26-dic-2019 17:51:28.721,14.10840911,41.78375906,4.85,851.9124755859375,2.58912897,8.45958424,5.00017071,59.41672134,1.68299294,-,1085,3.79009247,851.91247559,41.78376007,14.10840893,0.16307808,0.86112201,0.29102629,-0.03997058,460
