GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 10 09:45:11 GMT+02:00 2019,10-ott-2019 09:45:10.039,13.39930384,42.33886399,12.47,657.179931640625,4.58856201,7.76502991,3.90180969,14.23488903,7.02484703,119.92251587,42.33886337,43.52941132,-,-,33.72549057,14
Thu Oct 10 09:45:13 GMT+02:00 2019,10-ott-2019 09:45:12.450,13.39956396,42.33870837,13.76,657.5885009765625,4.73220825,6.39315796,4.90019226,14.23085785,7.02683735,120.80134583,42.33870697,7.84313726,-,-,21.56862831,14
Thu Oct 10 09:45:16 GMT+02:00 2019,10-ott-2019 09:45:15.425,13.39999176,42.33843871,14.78,659.753173828125,4.7441864,6.35246277,4.63922119,14.22874832,7.02787876,121.13095093,42.33843994,9.8039217,-,-,0,14
Thu Oct 10 09:45:18 GMT+02:00 2019,10-ott-2019 09:45:17.235,13.4002451,42.33826273,14.72,659.743896484375,4.60293579,6.71636963,5.64477539,14.22935104,7.02758121,120.88917542,42.33826447,18.4313736,-,-,10.98039246,14
Thu Oct 10 09:45:20 GMT+02:00 2019,10-ott-2019 09:45:19.290,13.40049732,42.33809488,13.59,659.873046875,4.66996765,7.03240967,5.03425598,14.22824097,7.02812958,121.10269165,42.33809662,23.52941132,-,-,13.33333397,14
Thu Oct 10 09:45:23 GMT+02:00 2019,10-ott-2019 09:45:22.217,13.40088889,42.33781948,15.25,659.45849609375,4.25337219,5.78982544,5.47239685,14.22884274,7.02783203,120.90280151,42.33781815,8.23529434,-,-,16.07843208,14
Thu Oct 10 09:45:25 GMT+02:00 2019,10-ott-2019 09:45:24.287,13.4011965,42.33762771,15.62,661.3624267578125,5.63243103,3.84811401,8.4914856,14.22750092,7.02849531,121.13906097,42.33762741,7.84313726,-,-,0,14
Thu Oct 10 09:45:29 GMT+02:00 2019,10-ott-2019 09:45:27.785,13.40148659,42.33744189,5.96,663.59326171875,4.70587158,7.6812439,4.77568054,14.22810173,7.02819824,120.89726257,42.33744049,25.88235283,-,-,0,15
Thu Oct 10 09:45:33 GMT+02:00 2019,10-ott-2019 09:45:32.439,13.40174413,42.33719755,11.1,667.13818359375,5.05303955,6.45539856,4.96961975,14.2287035,7.02790117,120.73943329,42.33719635,7.84313726,-,-,20,15
Thu Oct 10 09:45:36 GMT+02:00 2019,10-ott-2019 09:45:35.448,13.40191295,42.33688971,12.82,668.5133056640625,3.84156799,7.57350159,4.33036804,14.22535038,7.0295577,121.33798981,42.33689117,41.5686264,-,-,34.50980377,15
Thu Oct 10 09:45:42 GMT+02:00 2019,10-ott-2019 09:45:40.762,13.40247772,42.33608936,18.32,668.62890625,4.12887573,7.16409302,5.43170166,14.22112656,7.0316453,122.3469162,42.33609009,29.41176605,-,-,24.31372643,15
Thu Oct 10 09:45:44 GMT+02:00 2019,10-ott-2019 09:45:42.838,13.40273214,42.33578765,19.25,669.8363037109375,4.212676999999999,7.61659241,4.58654785,14.22120094,7.03160906,122.46941376,42.33578873,46.66666794,-,-,40,14
